,track_name,artist,album,release_date,explicit,track_id,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
50,Mean It,Lauv,~how i'm feeling~,2019-11-14,False,3GRSqlALWISqLeNncZMbpX,spotify:track:3GRSqlALWISqLeNncZMbpX,0.746,0.45,7,-8.543,1,0.0872,0.0407,0.0,0.172,0.336,95.998,audio_features,3GRSqlALWISqLeNncZMbpX,spotify:track:3GRSqlALWISqLeNncZMbpX,https://api.spotify.com/v1/tracks/3GRSqlALWISqLeNncZMbpX,https://api.spotify.com/v1/audio-analysis/3GRSqlALWISqLeNncZMbpX,232853,4
51,Loyal (feat. Drake),PARTYNEXTDOOR,Loyal (feat. Drake),2019-11-22,False,5bvnqVuq7UFl0txSlHpsfS,spotify:track:5bvnqVuq7UFl0txSlHpsfS,0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,audio_features,5bvnqVuq7UFl0txSlHpsfS,spotify:track:5bvnqVuq7UFl0txSlHpsfS,https://api.spotify.com/v1/tracks/5bvnqVuq7UFl0txSlHpsfS,https://api.spotify.com/v1/audio-analysis/5bvnqVuq7UFl0txSlHpsfS,197973,4
52,Put A Little Love On Me,Niall Horan,Put A Little Love On Me,2019-12-06,False,1hCTxutVVYvggAQcUUUZAT,spotify:track:1hCTxutVVYvggAQcUUUZAT,0.584,0.465,10,-4.88,1,0.0262,0.678,0.0,0.106,0.299,95.969,audio_features,1hCTxutVVYvggAQcUUUZAT,spotify:track:1hCTxutVVYvggAQcUUUZAT,https://api.spotify.com/v1/tracks/1hCTxutVVYvggAQcUUUZAT,https://api.spotify.com/v1/audio-analysis/1hCTxutVVYvggAQcUUUZAT,224586,4
53,If The World Was Ending,JP Saxe,If the World Was Ending,2019-10-17,False,6dTBKBqIN4324sThIkZpMj,spotify:track:6dTBKBqIN4324sThIkZpMj,0.378,0.47,1,-10.095,1,0.197,0.863,0.0,0.0954,0.602,75.955,audio_features,6dTBKBqIN4324sThIkZpMj,spotify:track:6dTBKBqIN4324sThIkZpMj,https://api.spotify.com/v1/tracks/6dTBKBqIN4324sThIkZpMj,https://api.spotify.com/v1/audio-analysis/6dTBKBqIN4324sThIkZpMj,208687,4
54,No Idea,Don Toliver,No Idea,2019-05-29,False,3VyjsVV24RmBIbWJAeUJNu,spotify:track:3VyjsVV24RmBIbWJAeUJNu,0.656,0.614,6,-4.973,0,0.102,0.558,0.000862,0.215,0.35,128.038,audio_features,3VyjsVV24RmBIbWJAeUJNu,spotify:track:3VyjsVV24RmBIbWJAeUJNu,https://api.spotify.com/v1/tracks/3VyjsVV24RmBIbWJAeUJNu,https://api.spotify.com/v1/audio-analysis/3VyjsVV24RmBIbWJAeUJNu,153750,4
55,Savage,MIST,Savage,2020-01-03,True,4MYPhAqmZxyBMBFknBhZHl,spotify:track:4MYPhAqmZxyBMBFknBhZHl,0.703,0.664,1,-9.377,1,0.439,0.00971,1.23e-05,0.302,0.504,82.456,audio_features,4MYPhAqmZxyBMBFknBhZHl,spotify:track:4MYPhAqmZxyBMBFknBhZHl,https://api.spotify.com/v1/tracks/4MYPhAqmZxyBMBFknBhZHl,https://api.spotify.com/v1/audio-analysis/4MYPhAqmZxyBMBFknBhZHl,146207,4
56,Yellow Hearts,Ant Saunders,Yellow Hearts,2019-06-18,False,2W4yABdLc4Jnds67Poi5Nl,spotify:track:2W4yABdLc4Jnds67Poi5Nl,0.865,0.438,7,-8.943,1,0.0719,0.177,0.0,0.0743,0.695,129.038,audio_features,2W4yABdLc4Jnds67Poi5Nl,spotify:track:2W4yABdLc4Jnds67Poi5Nl,https://api.spotify.com/v1/tracks/2W4yABdLc4Jnds67Poi5Nl,https://api.spotify.com/v1/audio-analysis/2W4yABdLc4Jnds67Poi5Nl,223258,4
57,W (feat. Gunna),Koffee,W (feat. Gunna),2019-11-26,False,6xW2g0c5uSoa3S6xk9eI4j,spotify:track:6xW2g0c5uSoa3S6xk9eI4j,0.856,0.721,6,-6.813,0,0.0779,0.178,2.14e-05,0.0913,0.902,100.98,audio_features,6xW2g0c5uSoa3S6xk9eI4j,spotify:track:6xW2g0c5uSoa3S6xk9eI4j,https://api.spotify.com/v1/tracks/6xW2g0c5uSoa3S6xk9eI4j,https://api.spotify.com/v1/audio-analysis/6xW2g0c5uSoa3S6xk9eI4j,230151,4
58,Million Bucks,JAY1,Million Bucks,2019-12-05,True,7y9nU0xWUltavzK8U1Fp5k,spotify:track:7y9nU0xWUltavzK8U1Fp5k,0.949,0.596,1,-7.98,1,0.249,0.00735,0.0002,0.0735,0.628,105.978,audio_features,7y9nU0xWUltavzK8U1Fp5k,spotify:track:7y9nU0xWUltavzK8U1Fp5k,https://api.spotify.com/v1/tracks/7y9nU0xWUltavzK8U1Fp5k,https://api.spotify.com/v1/audio-analysis/7y9nU0xWUltavzK8U1Fp5k,155405,4
59,One Night (feat. Raphaella),MK,One Night (feat. Raphaella),2019-11-15,False,4QUA94c3ycZm8dnpPih4sf,spotify:track:4QUA94c3ycZm8dnpPih4sf,0.486,0.896,11,-6.189,0,0.0346,0.0015,0.0443,0.217,0.195,123.967,audio_features,4QUA94c3ycZm8dnpPih4sf,spotify:track:4QUA94c3ycZm8dnpPih4sf,https://api.spotify.com/v1/tracks/4QUA94c3ycZm8dnpPih4sf,https://api.spotify.com/v1/audio-analysis/4QUA94c3ycZm8dnpPih4sf,161883,4
60,Link Up - Geko x Stefflon Don x Deno x Dappy,Geko,Link Up (Geko x Stefflon Don x Deno x Dappy),2019-11-21,True,1x7oxSp01uKwWT7ljXJADW,spotify:track:1x7oxSp01uKwWT7ljXJADW,0.522,0.583,5,-7.693,0,0.281,0.299,0.0,0.108,0.736,98.012,audio_features,1x7oxSp01uKwWT7ljXJADW,spotify:track:1x7oxSp01uKwWT7ljXJADW,https://api.spotify.com/v1/tracks/1x7oxSp01uKwWT7ljXJADW,https://api.spotify.com/v1/audio-analysis/1x7oxSp01uKwWT7ljXJADW,219133,4
61,French Kisses (feat. Aitch),ZieZie,French Kisses (feat. Aitch),2019-11-22,True,2jTBEuS8P9ZqVos9zecRzl,spotify:track:2jTBEuS8P9ZqVos9zecRzl,0.761,0.545,7,-6.491,1,0.183,0.0101,3.14e-06,0.128,0.349,107.036,audio_features,2jTBEuS8P9ZqVos9zecRzl,spotify:track:2jTBEuS8P9ZqVos9zecRzl,https://api.spotify.com/v1/tracks/2jTBEuS8P9ZqVos9zecRzl,https://api.spotify.com/v1/audio-analysis/2jTBEuS8P9ZqVos9zecRzl,175155,4
62,I Feel Love,Sam Smith,I Feel Love,2019-11-01,False,29MOOOmMRPeWyPwKQFoF5t,spotify:track:29MOOOmMRPeWyPwKQFoF5t,0.719,0.708,0,-7.418,1,0.0417,0.00645,0.201,0.064,0.256,126.015,audio_features,29MOOOmMRPeWyPwKQFoF5t,spotify:track:29MOOOmMRPeWyPwKQFoF5t,https://api.spotify.com/v1/tracks/29MOOOmMRPeWyPwKQFoF5t,https://api.spotify.com/v1/audio-analysis/29MOOOmMRPeWyPwKQFoF5t,254453,4
63,Pride,Nines,Pride,2019-11-28,True,08Xo6nCF8Po792gelsNtmQ,spotify:track:08Xo6nCF8Po792gelsNtmQ,0.755,0.552,7,-9.713,1,0.146,0.176,0.000763,0.116,0.821,75.042,audio_features,08Xo6nCF8Po792gelsNtmQ,spotify:track:08Xo6nCF8Po792gelsNtmQ,https://api.spotify.com/v1/tracks/08Xo6nCF8Po792gelsNtmQ,https://api.spotify.com/v1/audio-analysis/08Xo6nCF8Po792gelsNtmQ,186867,4
64,Change,Alz X 38,Change,2019-08-25,True,7zXa0myk5r5ex9QfXbjqhY,spotify:track:7zXa0myk5r5ex9QfXbjqhY,0.772,0.694,5,-8.482,0,0.273,0.11,0.0,0.103,0.211,95.048,audio_features,7zXa0myk5r5ex9QfXbjqhY,spotify:track:7zXa0myk5r5ex9QfXbjqhY,https://api.spotify.com/v1/tracks/7zXa0myk5r5ex9QfXbjqhY,https://api.spotify.com/v1/audio-analysis/7zXa0myk5r5ex9QfXbjqhY,174316,4
65,Bad To You (with Normani & Nicki Minaj),Ariana Grande,Charlie's Angels (Original Motion Picture Soundtrack),2019-11-01,False,7vJS1DPc3FzBtqBs8n3mW5,spotify:track:7vJS1DPc3FzBtqBs8n3mW5,0.727,0.583,7,-7.385,0,0.0718,0.065,0.0,0.106,0.629,147.983,audio_features,7vJS1DPc3FzBtqBs8n3mW5,spotify:track:7vJS1DPc3FzBtqBs8n3mW5,https://api.spotify.com/v1/tracks/7vJS1DPc3FzBtqBs8n3mW5,https://api.spotify.com/v1/audio-analysis/7vJS1DPc3FzBtqBs8n3mW5,171840,4
66,July,Noah Cyrus,July,2019-07-31,False,5a6pdCHlWS2ekOOQ70QnAr,spotify:track:5a6pdCHlWS2ekOOQ70QnAr,0.708,0.186,9,-8.953,0,0.0422,0.868,0.0,0.0779,0.321,72.541,audio_features,5a6pdCHlWS2ekOOQ70QnAr,spotify:track:5a6pdCHlWS2ekOOQ70QnAr,https://api.spotify.com/v1/tracks/5a6pdCHlWS2ekOOQ70QnAr,https://api.spotify.com/v1/audio-analysis/5a6pdCHlWS2ekOOQ70QnAr,156107,4
67,Gangsta,Darkoo,Gangsta,2019-11-08,True,0KzhyaVtr2v4J9GVdMgCk0,spotify:track:0KzhyaVtr2v4J9GVdMgCk0,0.708,0.649,0,-7.961,1,0.306,0.367,0.0,0.153,0.595,200.125,audio_features,0KzhyaVtr2v4J9GVdMgCk0,spotify:track:0KzhyaVtr2v4J9GVdMgCk0,https://api.spotify.com/v1/tracks/0KzhyaVtr2v4J9GVdMgCk0,https://api.spotify.com/v1/audio-analysis/0KzhyaVtr2v4J9GVdMgCk0,216000,4
68,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,Lover (Remix) [feat. Shawn Mendes],2019-11-13,False,3i9UVldZOE0aD0JnyfAZZ0,spotify:track:3i9UVldZOE0aD0JnyfAZZ0,0.448,0.603,7,-7.176,1,0.064,0.433,0.0,0.0862,0.422,205.272,audio_features,3i9UVldZOE0aD0JnyfAZZ0,spotify:track:3i9UVldZOE0aD0JnyfAZZ0,https://api.spotify.com/v1/tracks/3i9UVldZOE0aD0JnyfAZZ0,https://api.spotify.com/v1/audio-analysis/3i9UVldZOE0aD0JnyfAZZ0,221307,3
69,Paper Cuts,Dave,Paper Cuts,2019-11-07,True,1gFMfqyVSXHMgvRloH2gDL,spotify:track:1gFMfqyVSXHMgvRloH2gDL,0.887,0.594,1,-7.7,1,0.294,0.204,1.54e-06,0.0858,0.663,139.97,audio_features,1gFMfqyVSXHMgvRloH2gDL,spotify:track:1gFMfqyVSXHMgvRloH2gDL,https://api.spotify.com/v1/tracks/1gFMfqyVSXHMgvRloH2gDL,https://api.spotify.com/v1/audio-analysis/1gFMfqyVSXHMgvRloH2gDL,179627,4
70,All About You,McFly,Wonderland,2005-01-01,False,1KlYwG56LQZhSoVtfpp70G,spotify:track:1KlYwG56LQZhSoVtfpp70G,0.542,0.559,1,-5.313,1,0.0258,0.197,0.0,0.0989,0.295,129.898,audio_features,1KlYwG56LQZhSoVtfpp70G,spotify:track:1KlYwG56LQZhSoVtfpp70G,https://api.spotify.com/v1/tracks/1KlYwG56LQZhSoVtfpp70G,https://api.spotify.com/v1/audio-analysis/1KlYwG56LQZhSoVtfpp70G,186867,4
71,World of Our Own,Westlife,World of Our Own,2001-09-01,False,4SAHTVRe6EBhgAOWl49yPf,spotify:track:4SAHTVRe6EBhgAOWl49yPf,0.707,0.761,1,-4.635,1,0.0341,0.0163,0.0,0.0627,0.923,97.003,audio_features,4SAHTVRe6EBhgAOWl49yPf,spotify:track:4SAHTVRe6EBhgAOWl49yPf,https://api.spotify.com/v1/tracks/4SAHTVRe6EBhgAOWl49yPf,https://api.spotify.com/v1/audio-analysis/4SAHTVRe6EBhgAOWl49yPf,211413,4
72,Greatest Day,Take That,The Circus,2008-01-01,False,3LF54Y7TxU5vy3YKAIfiQ4,spotify:track:3LF54Y7TxU5vy3YKAIfiQ4,0.458,0.703,1,-6.22,1,0.0362,0.0647,3.13e-06,0.102,0.17,110.017,audio_features,3LF54Y7TxU5vy3YKAIfiQ4,spotify:track:3LF54Y7TxU5vy3YKAIfiQ4,https://api.spotify.com/v1/tracks/3LF54Y7TxU5vy3YKAIfiQ4,https://api.spotify.com/v1/audio-analysis/3LF54Y7TxU5vy3YKAIfiQ4,239320,4
73,Dancing in the Moonlight,Toploader,Dancing In The Moonlight: The Best Of Toploader,2009-04-22,False,1FHNctV68GUNLgXclG2DtR,spotify:track:1FHNctV68GUNLgXclG2DtR,0.639,0.845,10,-3.333,1,0.0372,0.0528,0.0,0.336,0.871,119.485,audio_features,1FHNctV68GUNLgXclG2DtR,spotify:track:1FHNctV68GUNLgXclG2DtR,https://api.spotify.com/v1/tracks/1FHNctV68GUNLgXclG2DtR,https://api.spotify.com/v1/audio-analysis/1FHNctV68GUNLgXclG2DtR,233373,4
74,Unwritten,Natasha Bedingfield,Unwritten,2004-08-30,False,1D1nixOVWOxvNfWi0UD7VX,spotify:track:1D1nixOVWOxvNfWi0UD7VX,0.706,0.801,5,-6.333,1,0.0399,0.00577,0.0,0.0822,0.63,100.013,audio_features,1D1nixOVWOxvNfWi0UD7VX,spotify:track:1D1nixOVWOxvNfWi0UD7VX,https://api.spotify.com/v1/tracks/1D1nixOVWOxvNfWi0UD7VX,https://api.spotify.com/v1/audio-analysis/1D1nixOVWOxvNfWi0UD7VX,259333,4
75,Obviously,McFly,Room On The 3rd Floor (UK version),2004-01-01,False,2iPIMWQYcrvV6MDlnEgw4i,spotify:track:2iPIMWQYcrvV6MDlnEgw4i,0.642,0.856,1,-2.273,1,0.0314,0.193,0.0,0.11,0.755,130.583,audio_features,2iPIMWQYcrvV6MDlnEgw4i,spotify:track:2iPIMWQYcrvV6MDlnEgw4i,https://api.spotify.com/v1/tracks/2iPIMWQYcrvV6MDlnEgw4i,https://api.spotify.com/v1/audio-analysis/2iPIMWQYcrvV6MDlnEgw4i,198880,4
76,Love Story,Taylor Swift,Fearless,2008-11-11,False,1vrd6UOGamcKNGnSHJQlSt,spotify:track:1vrd6UOGamcKNGnSHJQlSt,0.618,0.741,2,-3.95,1,0.031,0.17,0.0,0.0822,0.296,118.984,audio_features,1vrd6UOGamcKNGnSHJQlSt,spotify:track:1vrd6UOGamcKNGnSHJQlSt,https://api.spotify.com/v1/tracks/1vrd6UOGamcKNGnSHJQlSt,https://api.spotify.com/v1/audio-analysis/1vrd6UOGamcKNGnSHJQlSt,235267,4
77,Empire State of Mind (Part II) Broken Down,Alicia Keys,The Element Of Freedom,2009-12-15,False,5sra5UY6sD658OabHL3QtI,spotify:track:5sra5UY6sD658OabHL3QtI,0.479,0.368,6,-7.784,1,0.0341,0.739,4.1e-05,0.118,0.142,92.959,audio_features,5sra5UY6sD658OabHL3QtI,spotify:track:5sra5UY6sD658OabHL3QtI,https://api.spotify.com/v1/tracks/5sra5UY6sD658OabHL3QtI,https://api.spotify.com/v1/audio-analysis/5sra5UY6sD658OabHL3QtI,216480,4
78,Whole Again,Atomic Kitten,Right Now,2001-01-01,False,16MJqq0vEuW6GRX6faetTm,spotify:track:16MJqq0vEuW6GRX6faetTm,0.747,0.706,4,-4.653,1,0.0413,0.0844,0.00355,0.174,0.567,94.019,audio_features,16MJqq0vEuW6GRX6faetTm,spotify:track:16MJqq0vEuW6GRX6faetTm,https://api.spotify.com/v1/tracks/16MJqq0vEuW6GRX6faetTm,https://api.spotify.com/v1/audio-analysis/16MJqq0vEuW6GRX6faetTm,185013,4
79,Put Your Records On,Corinne Bailey Rae,Corinne Bailey Rae,2006-01-01,False,2nGFzvICaeEWjIrBrL2RAx,spotify:track:2nGFzvICaeEWjIrBrL2RAx,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,audio_features,2nGFzvICaeEWjIrBrL2RAx,spotify:track:2nGFzvICaeEWjIrBrL2RAx,https://api.spotify.com/v1/tracks/2nGFzvICaeEWjIrBrL2RAx,https://api.spotify.com/v1/audio-analysis/2nGFzvICaeEWjIrBrL2RAx,215360,4
80,Evergreen,Will Young,From Now On,2002-10-17,False,3Zg1941PbcmsxLmSaVJ3OZ,spotify:track:3Zg1941PbcmsxLmSaVJ3OZ,0.596,0.561,0,-8.452,1,0.0305,0.33,0.0,0.0922,0.403,133.969,audio_features,3Zg1941PbcmsxLmSaVJ3OZ,spotify:track:3Zg1941PbcmsxLmSaVJ3OZ,https://api.spotify.com/v1/tracks/3Zg1941PbcmsxLmSaVJ3OZ,https://api.spotify.com/v1/audio-analysis/3Zg1941PbcmsxLmSaVJ3OZ,252076,4
81,The Man Who Can't Be Moved,The Script,The Script,2008-07-14,False,4AFwnrH5atiJoAd5xS5QtR,spotify:track:4AFwnrH5atiJoAd5xS5QtR,0.605,0.629,10,-5.051,1,0.0279,0.437,0.0,0.097,0.308,99.894,audio_features,4AFwnrH5atiJoAd5xS5QtR,spotify:track:4AFwnrH5atiJoAd5xS5QtR,https://api.spotify.com/v1/tracks/4AFwnrH5atiJoAd5xS5QtR,https://api.spotify.com/v1/audio-analysis/4AFwnrH5atiJoAd5xS5QtR,241373,4
82,When You Say Nothing At All,Ronan Keating,Ronan,2000,False,7d66u8J2iM8WXcUKdujNZJ,spotify:track:7d66u8J2iM8WXcUKdujNZJ,0.457,0.441,7,-10.688,1,0.0251,0.157,0.0,0.0816,0.427,173.755,audio_features,7d66u8J2iM8WXcUKdujNZJ,spotify:track:7d66u8J2iM8WXcUKdujNZJ,https://api.spotify.com/v1/tracks/7d66u8J2iM8WXcUKdujNZJ,https://api.spotify.com/v1/audio-analysis/7d66u8J2iM8WXcUKdujNZJ,256827,4
83,I Wish I Was a Punk Rocker (with Flowers in My Hair),Sandi Thom,Smile...It Confuses People,2006-06-05,False,4mnTMsp8Cgf9TNiQMhH11L,spotify:track:4mnTMsp8Cgf9TNiQMhH11L,0.7,0.465,4,-6.815,1,0.358,0.544,0.0,0.606,0.719,108.102,audio_features,4mnTMsp8Cgf9TNiQMhH11L,spotify:track:4mnTMsp8Cgf9TNiQMhH11L,https://api.spotify.com/v1/tracks/4mnTMsp8Cgf9TNiQMhH11L,https://api.spotify.com/v1/audio-analysis/4mnTMsp8Cgf9TNiQMhH11L,151640,4
84,The Tide Is High - Radio Mix,Atomic Kitten,Atomic Kitten,2003-01-01,False,5WuVWOngcRkMOx9RRLCvui,spotify:track:5WuVWOngcRkMOx9RRLCvui,0.776,0.693,7,-2.528,1,0.0314,0.0234,0.00177,0.0322,0.635,102.996,audio_features,5WuVWOngcRkMOx9RRLCvui,spotify:track:5WuVWOngcRkMOx9RRLCvui,https://api.spotify.com/v1/tracks/5WuVWOngcRkMOx9RRLCvui,https://api.spotify.com/v1/audio-analysis/5WuVWOngcRkMOx9RRLCvui,205360,4
85,Red,Daniel Merriweather,Love & War,2009-01-01,False,0kiIiH6TAs3tJxmYTMaE6C,spotify:track:0kiIiH6TAs3tJxmYTMaE6C,0.358,0.675,4,-5.971,1,0.0308,0.0832,0.0,0.116,0.126,95.768,audio_features,0kiIiH6TAs3tJxmYTMaE6C,spotify:track:0kiIiH6TAs3tJxmYTMaE6C,https://api.spotify.com/v1/tracks/0kiIiH6TAs3tJxmYTMaE6C,https://api.spotify.com/v1/audio-analysis/0kiIiH6TAs3tJxmYTMaE6C,232973,4
86,Love Song,Sara Bareilles,Little Voice,2007-07-03,False,4E6cwWJWZw2zWf7VFbH7wf,spotify:track:4E6cwWJWZw2zWf7VFbH7wf,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.052,audio_features,4E6cwWJWZw2zWf7VFbH7wf,spotify:track:4E6cwWJWZw2zWf7VFbH7wf,https://api.spotify.com/v1/tracks/4E6cwWJWZw2zWf7VFbH7wf,https://api.spotify.com/v1/audio-analysis/4E6cwWJWZw2zWf7VFbH7wf,258827,4
87,Home,Michael Bublé,It's Time,2005-02-08,False,3lyLqIn8mybyEFTs8JJaLf,spotify:track:3lyLqIn8mybyEFTs8JJaLf,0.608,0.37,7,-9.207,1,0.0306,0.844,1.87e-05,0.112,0.349,127.631,audio_features,3lyLqIn8mybyEFTs8JJaLf,spotify:track:3lyLqIn8mybyEFTs8JJaLf,https://api.spotify.com/v1/tracks/3lyLqIn8mybyEFTs8JJaLf,https://api.spotify.com/v1/audio-analysis/3lyLqIn8mybyEFTs8JJaLf,225907,4
88,You've Got The Love,Florence + The Machine,You've Got The Love,2010-01-01,False,0fPf9CDFzVnHpcfld5XVtO,spotify:track:0fPf9CDFzVnHpcfld5XVtO,0.571,0.708,6,-4.74,1,0.0329,0.00407,0.0,0.125,0.398,109.899,audio_features,0fPf9CDFzVnHpcfld5XVtO,spotify:track:0fPf9CDFzVnHpcfld5XVtO,https://api.spotify.com/v1/tracks/0fPf9CDFzVnHpcfld5XVtO,https://api.spotify.com/v1/audio-analysis/0fPf9CDFzVnHpcfld5XVtO,168667,4
89,Breakeven,The Script,The Script,2008-07-14,False,1fyysXwSGNtMeqMBLwW3SI,spotify:track:1fyysXwSGNtMeqMBLwW3SI,0.63,0.696,10,-4.501,1,0.0242,0.144,0.0,0.0835,0.491,94.034,audio_features,1fyysXwSGNtMeqMBLwW3SI,spotify:track:1fyysXwSGNtMeqMBLwW3SI,https://api.spotify.com/v1/tracks/1fyysXwSGNtMeqMBLwW3SI,https://api.spotify.com/v1/audio-analysis/1fyysXwSGNtMeqMBLwW3SI,261427,4
90,If You're Not The One,Daniel Bedingfield,Gotta Get Thru This,2002-01-01,False,7HhKuJbtiNbZsEDLNQvOnH,spotify:track:7HhKuJbtiNbZsEDLNQvOnH,0.687,0.537,10,-7.631,1,0.0294,0.566,0.0,0.107,0.265,120.03,audio_features,7HhKuJbtiNbZsEDLNQvOnH,spotify:track:7HhKuJbtiNbZsEDLNQvOnH,https://api.spotify.com/v1/tracks/7HhKuJbtiNbZsEDLNQvOnH,https://api.spotify.com/v1/audio-analysis/7HhKuJbtiNbZsEDLNQvOnH,257307,4
91,Broken Strings,James Morrison,"Songs For You, Truths For Me (International Exclusive Bundle)",2008-01-01,False,6jBUP2KCe821yqf1hiBqPR,spotify:track:6jBUP2KCe821yqf1hiBqPR,0.57,0.717,1,-4.914,1,0.029,0.00967,0.0,0.0833,0.321,111.91,audio_features,6jBUP2KCe821yqf1hiBqPR,spotify:track:6jBUP2KCe821yqf1hiBqPR,https://api.spotify.com/v1/tracks/6jBUP2KCe821yqf1hiBqPR,https://api.spotify.com/v1/audio-analysis/6jBUP2KCe821yqf1hiBqPR,250453,4
92,Drops of Jupiter,Train,Drops Of Jupiter,2001-03-27,False,4NG6ezO2ApTR3dfQucNDqD,spotify:track:4NG6ezO2ApTR3dfQucNDqD,0.468,0.64,0,-5.862,1,0.0275,0.154,0.0,0.154,0.499,79.297,audio_features,4NG6ezO2ApTR3dfQucNDqD,spotify:track:4NG6ezO2ApTR3dfQucNDqD,https://api.spotify.com/v1/tracks/4NG6ezO2ApTR3dfQucNDqD,https://api.spotify.com/v1/audio-analysis/4NG6ezO2ApTR3dfQucNDqD,259933,4
93,Leave Right Now,Will Young,Fridays Child,2003-11-28,False,4mZsyuthp695XQWwb2g3qe,spotify:track:4mZsyuthp695XQWwb2g3qe,0.639,0.456,6,-8.612,1,0.0391,0.141,0.0,0.133,0.372,81.988,audio_features,4mZsyuthp695XQWwb2g3qe,spotify:track:4mZsyuthp695XQWwb2g3qe,https://api.spotify.com/v1/tracks/4mZsyuthp695XQWwb2g3qe,https://api.spotify.com/v1/audio-analysis/4mZsyuthp695XQWwb2g3qe,213013,4
94,Keep On Movin',Five,Invincible,1999,False,0MjMqYIYzcCteAs4c0BZGy,spotify:track:0MjMqYIYzcCteAs4c0BZGy,0.742,0.853,7,-7.832,1,0.034,0.0396,0.0,0.0664,0.963,135.02,audio_features,0MjMqYIYzcCteAs4c0BZGy,spotify:track:0MjMqYIYzcCteAs4c0BZGy,https://api.spotify.com/v1/tracks/0MjMqYIYzcCteAs4c0BZGy,https://api.spotify.com/v1/audio-analysis/0MjMqYIYzcCteAs4c0BZGy,198067,4
95,A Thousand Miles,Vanessa Carlton,Best Of,2011-01-01,False,6Qm9MaditCcx5V62rVHYqu,spotify:track:6Qm9MaditCcx5V62rVHYqu,0.488,0.833,11,-3.876,1,0.0387,0.273,0.0,0.192,0.257,94.841,audio_features,6Qm9MaditCcx5V62rVHYqu,spotify:track:6Qm9MaditCcx5V62rVHYqu,https://api.spotify.com/v1/tracks/6Qm9MaditCcx5V62rVHYqu,https://api.spotify.com/v1/audio-analysis/6Qm9MaditCcx5V62rVHYqu,237440,4
96,Colourblind,Darius,Dive In,2002,False,3lkpQ3BbXxPyvwnqjipkH4,spotify:track:3lkpQ3BbXxPyvwnqjipkH4,0.737,0.652,2,-4.393,1,0.0335,0.038,0.0,0.0699,0.881,108.175,audio_features,3lkpQ3BbXxPyvwnqjipkH4,spotify:track:3lkpQ3BbXxPyvwnqjipkH4,https://api.spotify.com/v1/tracks/3lkpQ3BbXxPyvwnqjipkH4,https://api.spotify.com/v1/audio-analysis/3lkpQ3BbXxPyvwnqjipkH4,215293,4
97,Life Is A Rollercoaster,Ronan Keating,Ronan,2000,False,5lQfI9cYzezWGvqwrWkzqh,spotify:track:5lQfI9cYzezWGvqwrWkzqh,0.655,0.79,0,-8.928,1,0.0308,0.101,0.000155,0.36,0.858,118.976,audio_features,5lQfI9cYzezWGvqwrWkzqh,spotify:track:5lQfI9cYzezWGvqwrWkzqh,https://api.spotify.com/v1/tracks/5lQfI9cYzezWGvqwrWkzqh,https://api.spotify.com/v1/audio-analysis/5lQfI9cYzezWGvqwrWkzqh,234827,4
98,A Moment Like This,Leona Lewis,Spirit,2007,False,5i9UKSttY3V7x9OnYZsMBX,spotify:track:5i9UKSttY3V7x9OnYZsMBX,0.265,0.563,8,-3.667,1,0.0302,0.423,7.99e-06,0.131,0.168,70.529,audio_features,5i9UKSttY3V7x9OnYZsMBX,spotify:track:5i9UKSttY3V7x9OnYZsMBX,https://api.spotify.com/v1/tracks/5i9UKSttY3V7x9OnYZsMBX,https://api.spotify.com/v1/audio-analysis/5i9UKSttY3V7x9OnYZsMBX,257293,4
99,You Give Me Something,James Morrison,Undiscovered,2006-01-01,False,3BrmZp9bjwjwAva5rCgW87,spotify:track:3BrmZp9bjwjwAva5rCgW87,0.559,0.691,0,-6.492,1,0.121,0.214,0.0,0.0855,0.569,79.741,audio_features,3BrmZp9bjwjwAva5rCgW87,spotify:track:3BrmZp9bjwjwAva5rCgW87,https://api.spotify.com/v1/tracks/3BrmZp9bjwjwAva5rCgW87,https://api.spotify.com/v1/audio-analysis/3BrmZp9bjwjwAva5rCgW87,213173,4
100,Make You Feel My Love,Adele,19,2008-01-28,False,0mqTcM8kuu2IYPotMt7AzS,spotify:track:0mqTcM8kuu2IYPotMt7AzS,0.559,0.172,10,-10.636,1,0.0291,0.907,0.000383,0.105,0.0955,77.025,audio_features,0mqTcM8kuu2IYPotMt7AzS,spotify:track:0mqTcM8kuu2IYPotMt7AzS,https://api.spotify.com/v1/tracks/0mqTcM8kuu2IYPotMt7AzS,https://api.spotify.com/v1/audio-analysis/0mqTcM8kuu2IYPotMt7AzS,212040,4
