,Unnamed: 0,track_name,artist,album,release_date,explicit,track_id,track_uri,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
4MTdlDkk7CE9xLU0p0Q2xc,1294,Tun Up,Cham,Street Shots Vol.2,2012-05-08,False,4MTdlDkk7CE9xLU0p0Q2xc,spotify:track:4MTdlDkk7CE9xLU0p0Q2xc,dancehall,0.708,0.5,0,-7.221,1,0.765,0.172,0.0,0.0988,0.538,110.917,audio_features,4MTdlDkk7CE9xLU0p0Q2xc,spotify:track:4MTdlDkk7CE9xLU0p0Q2xc,https://api.spotify.com/v1/tracks/4MTdlDkk7CE9xLU0p0Q2xc,https://api.spotify.com/v1/audio-analysis/4MTdlDkk7CE9xLU0p0Q2xc,175360,5
4MTfykrKyuMaMp8aTadkvR,1655,Dun Rich,Popcaan,Forever,2018-07-20,True,4MTfykrKyuMaMp8aTadkvR,spotify:track:4MTfykrKyuMaMp8aTadkvR,dancehall,0.616,0.485,9,-8.451,0,0.451,0.101,0.0,0.259,0.774,66.758,audio_features,4MTfykrKyuMaMp8aTadkvR,spotify:track:4MTfykrKyuMaMp8aTadkvR,https://api.spotify.com/v1/tracks/4MTfykrKyuMaMp8aTadkvR,https://api.spotify.com/v1/audio-analysis/4MTfykrKyuMaMp8aTadkvR,203290,5
4MfOIakexlZ7kIvMQOlCwm,138,Whine & Kotch - Raw,J Capri,Whine & Kotch - Single,2012-11-13,False,4MfOIakexlZ7kIvMQOlCwm,spotify:track:4MfOIakexlZ7kIvMQOlCwm,dancehall,0.699,0.675,9,-5.383,1,0.387,0.0654,0.0,0.143,0.442,105.151,audio_features,4MfOIakexlZ7kIvMQOlCwm,spotify:track:4MfOIakexlZ7kIvMQOlCwm,https://api.spotify.com/v1/tracks/4MfOIakexlZ7kIvMQOlCwm,https://api.spotify.com/v1/audio-analysis/4MfOIakexlZ7kIvMQOlCwm,217200,4
4NBytKBT8umErKjA5FqTrr,1271,Gyal Sidung,Konshens,Poolside Riddim,2012-06-18,True,4NBytKBT8umErKjA5FqTrr,spotify:track:4NBytKBT8umErKjA5FqTrr,dancehall,0.791,0.709,5,-4.802,0,0.374,0.374,0.0,0.0972,0.652,95.154,audio_features,4NBytKBT8umErKjA5FqTrr,spotify:track:4NBytKBT8umErKjA5FqTrr,https://api.spotify.com/v1/tracks/4NBytKBT8umErKjA5FqTrr,https://api.spotify.com/v1/audio-analysis/4NBytKBT8umErKjA5FqTrr,210474,4
4NK4R9IcuVPsNUhQrj2hqa,1642,Party Shot,Popcaan,Gaza Unruly - LP,2014-10-30,False,4NK4R9IcuVPsNUhQrj2hqa,spotify:track:4NK4R9IcuVPsNUhQrj2hqa,dancehall,0.539,0.695,0,-3.641,0,0.26,0.248,0.0,0.2,0.837,132.579,audio_features,4NK4R9IcuVPsNUhQrj2hqa,spotify:track:4NK4R9IcuVPsNUhQrj2hqa,https://api.spotify.com/v1/tracks/4NK4R9IcuVPsNUhQrj2hqa,https://api.spotify.com/v1/audio-analysis/4NK4R9IcuVPsNUhQrj2hqa,230766,5
4NzsZHfwEWCaxlyUV95Aai,609,Rover (feat. DTG),S1mba,Rover (feat. DTG),2019-11-15,True,4NzsZHfwEWCaxlyUV95Aai,spotify:track:4NzsZHfwEWCaxlyUV95Aai,dancehall,0.613,0.624,11,-6.66,0,0.206,0.496,0.0,0.283,0.804,62.948,audio_features,4NzsZHfwEWCaxlyUV95Aai,spotify:track:4NzsZHfwEWCaxlyUV95Aai,https://api.spotify.com/v1/tracks/4NzsZHfwEWCaxlyUV95Aai,https://api.spotify.com/v1/audio-analysis/4NzsZHfwEWCaxlyUV95Aai,167917,5
4ObpdRvjmPYaszUexN80kB,1312,Jiggle fi Me,I-Octane,Dancehall Playlist Vol. 3,2012-11-06,False,4ObpdRvjmPYaszUexN80kB,spotify:track:4ObpdRvjmPYaszUexN80kB,dancehall,0.873,0.866,0,-3.046,0,0.0786,0.0355,0.0,0.0775,0.892,107.976,audio_features,4ObpdRvjmPYaszUexN80kB,spotify:track:4ObpdRvjmPYaszUexN80kB,https://api.spotify.com/v1/tracks/4ObpdRvjmPYaszUexN80kB,https://api.spotify.com/v1/audio-analysis/4ObpdRvjmPYaszUexN80kB,197776,4
4P4j091x9SbwDbCKgq0Aug,586,Sexy Lady,Dynasty The King,Sexy Lady,2019-08-16,False,4P4j091x9SbwDbCKgq0Aug,spotify:track:4P4j091x9SbwDbCKgq0Aug,dancehall,0.693,0.73,5,-6.753,0,0.0724,0.524,3.1e-06,0.0954,0.85,107.991,audio_features,4P4j091x9SbwDbCKgq0Aug,spotify:track:4P4j091x9SbwDbCKgq0Aug,https://api.spotify.com/v1/tracks/4P4j091x9SbwDbCKgq0Aug,https://api.spotify.com/v1/audio-analysis/4P4j091x9SbwDbCKgq0Aug,257160,4
4PRH3bOQcd1oJmLxxUvqLm,358,Kotch it,Busy Signal,Kotch it,2018-02-09,False,4PRH3bOQcd1oJmLxxUvqLm,spotify:track:4PRH3bOQcd1oJmLxxUvqLm,dancehall,0.844,0.709,9,-5.017,1,0.0725,0.0492,0.000267,0.0615,0.578,99.977,audio_features,4PRH3bOQcd1oJmLxxUvqLm,spotify:track:4PRH3bOQcd1oJmLxxUvqLm,https://api.spotify.com/v1/tracks/4PRH3bOQcd1oJmLxxUvqLm,https://api.spotify.com/v1/audio-analysis/4PRH3bOQcd1oJmLxxUvqLm,147383,4
4PU8vfnmsWChwra1tGYddg,219,Whining Vixen,Charly Black,Whining Vixen - Single,2015-05-12,True,4PU8vfnmsWChwra1tGYddg,spotify:track:4PU8vfnmsWChwra1tGYddg,dancehall,0.901,0.678,0,-4.926,1,0.0808,0.000601,0.0,0.145,0.89,110.065,audio_features,4PU8vfnmsWChwra1tGYddg,spotify:track:4PU8vfnmsWChwra1tGYddg,https://api.spotify.com/v1/tracks/4PU8vfnmsWChwra1tGYddg,https://api.spotify.com/v1/audio-analysis/4PU8vfnmsWChwra1tGYddg,186070,4
4PaV16f3DUo9QxbQMUzMKH,1236,Who Am I,Beenie Man,Many Moods Of Moses,1997,False,4PaV16f3DUo9QxbQMUzMKH,spotify:track:4PaV16f3DUo9QxbQMUzMKH,dancehall,0.628,0.753,11,-8.778,1,0.468,0.211,0.0,0.12,0.559,86.194,audio_features,4PaV16f3DUo9QxbQMUzMKH,spotify:track:4PaV16f3DUo9QxbQMUzMKH,https://api.spotify.com/v1/tracks/4PaV16f3DUo9QxbQMUzMKH,https://api.spotify.com/v1/audio-analysis/4PaV16f3DUo9QxbQMUzMKH,196000,4
4Pbm2GQ9hRdW6CXOY7fdRs,1139,Conjugal Visit (feat. Vybz Kartel),Spice,So Mi Like It,2014-11-28,True,4Pbm2GQ9hRdW6CXOY7fdRs,spotify:track:4Pbm2GQ9hRdW6CXOY7fdRs,dancehall,0.553,0.859,7,-2.662,0,0.28,0.442,0.0,0.222,0.624,110.602,audio_features,4Pbm2GQ9hRdW6CXOY7fdRs,spotify:track:4Pbm2GQ9hRdW6CXOY7fdRs,https://api.spotify.com/v1/tracks/4Pbm2GQ9hRdW6CXOY7fdRs,https://api.spotify.com/v1/audio-analysis/4Pbm2GQ9hRdW6CXOY7fdRs,202600,5
4PzsYXrHh4r2BxtpNjtvoF,438,Jumanji,B Young,Jumanji,2018-01-05,False,4PzsYXrHh4r2BxtpNjtvoF,spotify:track:4PzsYXrHh4r2BxtpNjtvoF,dancehall,0.791,0.473,10,-9.86,0,0.25,0.279,0.0,0.0959,0.603,95.948,audio_features,4PzsYXrHh4r2BxtpNjtvoF,spotify:track:4PzsYXrHh4r2BxtpNjtvoF,https://api.spotify.com/v1/tracks/4PzsYXrHh4r2BxtpNjtvoF,https://api.spotify.com/v1/audio-analysis/4PzsYXrHh4r2BxtpNjtvoF,173154,4
4Q96uvGtFy1uIFlMlKwNPw,872,Pitch Black,Squash,Flammable Riddim,2019-09-13,True,4Q96uvGtFy1uIFlMlKwNPw,spotify:track:4Q96uvGtFy1uIFlMlKwNPw,dancehall,0.65,0.77,6,-3.774,0,0.444,0.277,0.0,0.297,0.508,132.944,audio_features,4Q96uvGtFy1uIFlMlKwNPw,spotify:track:4Q96uvGtFy1uIFlMlKwNPw,https://api.spotify.com/v1/tracks/4Q96uvGtFy1uIFlMlKwNPw,https://api.spotify.com/v1/audio-analysis/4Q96uvGtFy1uIFlMlKwNPw,166800,5
4QW4YvtpjO54ShDUbstERQ,399,Trigga Play,Popcaan,Trigga Play - Single,2019-03-01,True,4QW4YvtpjO54ShDUbstERQ,spotify:track:4QW4YvtpjO54ShDUbstERQ,dancehall,0.425,0.889,7,-3.377,0,0.415,0.102,0.0,0.306,0.851,174.072,audio_features,4QW4YvtpjO54ShDUbstERQ,spotify:track:4QW4YvtpjO54ShDUbstERQ,https://api.spotify.com/v1/tracks/4QW4YvtpjO54ShDUbstERQ,https://api.spotify.com/v1/audio-analysis/4QW4YvtpjO54ShDUbstERQ,173313,4
4R2dxPAAA4yJAPmKtQAXI9,1609,She Like That,Blak Ryno,She Like That,2016-04-29,True,4R2dxPAAA4yJAPmKtQAXI9,spotify:track:4R2dxPAAA4yJAPmKtQAXI9,dancehall,0.674,0.75,2,-4.43,1,0.37,0.151,0.0,0.473,0.447,126.747,audio_features,4R2dxPAAA4yJAPmKtQAXI9,spotify:track:4R2dxPAAA4yJAPmKtQAXI9,https://api.spotify.com/v1/tracks/4R2dxPAAA4yJAPmKtQAXI9,https://api.spotify.com/v1/audio-analysis/4R2dxPAAA4yJAPmKtQAXI9,188029,5
4R9Wh4q5UKIEDuWwVDfmZr,63,Silence,Popcaan,Forever,2018-07-20,True,4R9Wh4q5UKIEDuWwVDfmZr,spotify:track:4R9Wh4q5UKIEDuWwVDfmZr,dancehall,0.554,0.558,9,-6.741,0,0.307,0.112,0.0,0.112,0.424,93.843,audio_features,4R9Wh4q5UKIEDuWwVDfmZr,spotify:track:4R9Wh4q5UKIEDuWwVDfmZr,https://api.spotify.com/v1/tracks/4R9Wh4q5UKIEDuWwVDfmZr,https://api.spotify.com/v1/audio-analysis/4R9Wh4q5UKIEDuWwVDfmZr,215776,4
4RvkIIL6k1GDGrpbyQd4TJ,1444,Stamp It,Chi Ching Ching,Stamp It - Single,2015-05-12,False,4RvkIIL6k1GDGrpbyQd4TJ,spotify:track:4RvkIIL6k1GDGrpbyQd4TJ,dancehall,0.639,0.815,11,-4.96,1,0.313,0.0104,0.0,0.247,0.431,104.948,audio_features,4RvkIIL6k1GDGrpbyQd4TJ,spotify:track:4RvkIIL6k1GDGrpbyQd4TJ,https://api.spotify.com/v1/tracks/4RvkIIL6k1GDGrpbyQd4TJ,https://api.spotify.com/v1/audio-analysis/4RvkIIL6k1GDGrpbyQd4TJ,182853,4
4SOn9GER0foLz6Nxq0VAB5,1370,We Want Paper,Tommy Lee,The Sparta Don-EP,2013-04-09,False,4SOn9GER0foLz6Nxq0VAB5,spotify:track:4SOn9GER0foLz6Nxq0VAB5,dancehall,0.707,0.704,10,-8.584,0,0.0352,0.477,0.0,0.11,0.923,102.972,audio_features,4SOn9GER0foLz6Nxq0VAB5,spotify:track:4SOn9GER0foLz6Nxq0VAB5,https://api.spotify.com/v1/tracks/4SOn9GER0foLz6Nxq0VAB5,https://api.spotify.com/v1/audio-analysis/4SOn9GER0foLz6Nxq0VAB5,194194,4
4STaHtfguDMkWbPEo6Fwcx,439,Not Nice,PARTYNEXTDOOR,PARTYNEXTDOOR 3 (P3),2016-08-12,False,4STaHtfguDMkWbPEo6Fwcx,spotify:track:4STaHtfguDMkWbPEo6Fwcx,dancehall,0.598,0.496,0,-9.309,1,0.0804,0.0253,0.00132,0.12,0.725,128.06,audio_features,4STaHtfguDMkWbPEo6Fwcx,spotify:track:4STaHtfguDMkWbPEo6Fwcx,https://api.spotify.com/v1/tracks/4STaHtfguDMkWbPEo6Fwcx,https://api.spotify.com/v1/audio-analysis/4STaHtfguDMkWbPEo6Fwcx,202661,4
4T6bmYSQwupoWPbUQHp4lU,1015,Trending,Squash,Trending,2018-07-13,False,4T6bmYSQwupoWPbUQHp4lU,spotify:track:4T6bmYSQwupoWPbUQHp4lU,dancehall,0.761,0.618,7,-6.048,1,0.443,0.423,0.0,0.127,0.618,107.058,audio_features,4T6bmYSQwupoWPbUQHp4lU,spotify:track:4T6bmYSQwupoWPbUQHp4lU,https://api.spotify.com/v1/tracks/4T6bmYSQwupoWPbUQHp4lU,https://api.spotify.com/v1/audio-analysis/4T6bmYSQwupoWPbUQHp4lU,145502,4
4UJbt80TSq1DGoTgbjZvAW,1610,Lifestyle Rich,Teetimus,Lifestyle Rich,2016-06-24,True,4UJbt80TSq1DGoTgbjZvAW,spotify:track:4UJbt80TSq1DGoTgbjZvAW,dancehall,0.702,0.694,10,-3.061,1,0.132,0.474,0.0,0.0725,0.505,133.051,audio_features,4UJbt80TSq1DGoTgbjZvAW,spotify:track:4UJbt80TSq1DGoTgbjZvAW,https://api.spotify.com/v1/tracks/4UJbt80TSq1DGoTgbjZvAW,https://api.spotify.com/v1/audio-analysis/4UJbt80TSq1DGoTgbjZvAW,213600,5
4VcuOozmKNudR0OkswOFJW,110,Mek She Cry - Raw,Mavado,Mek She Cry - Single,2012-07-24,False,4VcuOozmKNudR0OkswOFJW,spotify:track:4VcuOozmKNudR0OkswOFJW,dancehall,0.605,0.724,11,-6.782,0,0.353,0.43,0.0,0.452,0.32,85.399,audio_features,4VcuOozmKNudR0OkswOFJW,spotify:track:4VcuOozmKNudR0OkswOFJW,https://api.spotify.com/v1/tracks/4VcuOozmKNudR0OkswOFJW,https://api.spotify.com/v1/audio-analysis/4VcuOozmKNudR0OkswOFJW,223620,4
4WC7NyCKUEGAPv10XGQ8iU,329,Wave It,Masicka,Wave It - Single,2017-07-07,False,4WC7NyCKUEGAPv10XGQ8iU,spotify:track:4WC7NyCKUEGAPv10XGQ8iU,dancehall,0.616,0.84,10,-4.145,0,0.39,0.254,0.0,0.119,0.316,102.334,audio_features,4WC7NyCKUEGAPv10XGQ8iU,spotify:track:4WC7NyCKUEGAPv10XGQ8iU,https://api.spotify.com/v1/tracks/4WC7NyCKUEGAPv10XGQ8iU,https://api.spotify.com/v1/audio-analysis/4WC7NyCKUEGAPv10XGQ8iU,179417,4
4WLYj516jLlTD6Uhs7MSgy,18,Best/Blessed,Popcaan,Best/Blessed - Single,2019-02-08,True,4WLYj516jLlTD6Uhs7MSgy,spotify:track:4WLYj516jLlTD6Uhs7MSgy,dancehall,0.626,0.605,4,-5.321,0,0.237,0.00813,0.0,0.164,0.248,178.065,audio_features,4WLYj516jLlTD6Uhs7MSgy,spotify:track:4WLYj516jLlTD6Uhs7MSgy,https://api.spotify.com/v1/tracks/4WLYj516jLlTD6Uhs7MSgy,https://api.spotify.com/v1/audio-analysis/4WLYj516jLlTD6Uhs7MSgy,178054,4
4WdrCCrsa7F3tmRcOZGgqw,1278,Psycho (Raw),Tommy Lee,Tommy Lee: Psycho EP,2012-09-25,False,4WdrCCrsa7F3tmRcOZGgqw,spotify:track:4WdrCCrsa7F3tmRcOZGgqw,dancehall,0.778,0.764,5,-4.807,0,0.0698,0.294,0.0,0.303,0.555,100.023,audio_features,4WdrCCrsa7F3tmRcOZGgqw,spotify:track:4WdrCCrsa7F3tmRcOZGgqw,https://api.spotify.com/v1/tracks/4WdrCCrsa7F3tmRcOZGgqw,https://api.spotify.com/v1/audio-analysis/4WdrCCrsa7F3tmRcOZGgqw,152031,4
4WzW5wvYilPSXqOgD3jSE5,195,Gal Ting,Konshens,Gal Ting,2015-08-07,True,4WzW5wvYilPSXqOgD3jSE5,spotify:track:4WzW5wvYilPSXqOgD3jSE5,dancehall,0.878,0.845,11,-6.065,0,0.252,0.0616,5.83e-05,0.165,0.281,109.066,audio_features,4WzW5wvYilPSXqOgD3jSE5,spotify:track:4WzW5wvYilPSXqOgD3jSE5,https://api.spotify.com/v1/tracks/4WzW5wvYilPSXqOgD3jSE5,https://api.spotify.com/v1/audio-analysis/4WzW5wvYilPSXqOgD3jSE5,169545,4
4XCd3rTwZFRrcUGFknfVo1,1192,Bread Winner,Prince Swanny,Street Survivors Riddim,2019-04-27,True,4XCd3rTwZFRrcUGFknfVo1,spotify:track:4XCd3rTwZFRrcUGFknfVo1,dancehall,0.598,0.722,1,-5.473,1,0.333,0.378,0.0,0.106,0.64,90.344,audio_features,4XCd3rTwZFRrcUGFknfVo1,spotify:track:4XCd3rTwZFRrcUGFknfVo1,https://api.spotify.com/v1/tracks/4XCd3rTwZFRrcUGFknfVo1,https://api.spotify.com/v1/audio-analysis/4XCd3rTwZFRrcUGFknfVo1,170323,4
4XFbIO2ExvOjBAnjsjtQY7,1240,Breeze Off,Lady G,Ragga Ragga Ragga 11,1998,False,4XFbIO2ExvOjBAnjsjtQY7,spotify:track:4XFbIO2ExvOjBAnjsjtQY7,dancehall,0.865,0.616,7,-6.498,1,0.359,0.228,0.0,0.253,0.855,92.148,audio_features,4XFbIO2ExvOjBAnjsjtQY7,spotify:track:4XFbIO2ExvOjBAnjsjtQY7,https://api.spotify.com/v1/tracks/4XFbIO2ExvOjBAnjsjtQY7,https://api.spotify.com/v1/audio-analysis/4XFbIO2ExvOjBAnjsjtQY7,193760,4
4XgG7sibaeB42cwKLhNFj6,149,Kisses for Breakfast (feat. Popcaan),Melissa Steel,Kisses For Breakfast (feat. Popcaan),2014-06-12,False,4XgG7sibaeB42cwKLhNFj6,spotify:track:4XgG7sibaeB42cwKLhNFj6,dancehall,0.584,0.537,2,-6.596,1,0.209,0.112,0.0,0.14,0.68,183.785,audio_features,4XgG7sibaeB42cwKLhNFj6,spotify:track:4XgG7sibaeB42cwKLhNFj6,https://api.spotify.com/v1/tracks/4XgG7sibaeB42cwKLhNFj6,https://api.spotify.com/v1/audio-analysis/4XgG7sibaeB42cwKLhNFj6,211121,4
4Xh03GPiKmCqxjRcvhOpl8,1342,Faith,Tony Curtis,Just Ragga Volume 13,2009-06-01,True,4Xh03GPiKmCqxjRcvhOpl8,spotify:track:4Xh03GPiKmCqxjRcvhOpl8,dancehall,0.846,0.507,11,-8.477,1,0.0729,0.0953,0.0,0.0462,0.638,94.747,audio_features,4Xh03GPiKmCqxjRcvhOpl8,spotify:track:4Xh03GPiKmCqxjRcvhOpl8,https://api.spotify.com/v1/tracks/4Xh03GPiKmCqxjRcvhOpl8,https://api.spotify.com/v1/audio-analysis/4Xh03GPiKmCqxjRcvhOpl8,239067,4
4XpFsegruya7y1L9Qh8Nwx,163,Herbs,Mavado,Herbs - Single,2014-02-18,True,4XpFsegruya7y1L9Qh8Nwx,spotify:track:4XpFsegruya7y1L9Qh8Nwx,dancehall,0.738,0.841,11,-5.241,0,0.367,0.101,0.0,0.0707,0.483,107.642,audio_features,4XpFsegruya7y1L9Qh8Nwx,spotify:track:4XpFsegruya7y1L9Qh8Nwx,https://api.spotify.com/v1/tracks/4XpFsegruya7y1L9Qh8Nwx,https://api.spotify.com/v1/audio-analysis/4XpFsegruya7y1L9Qh8Nwx,202664,4
4YO92ca995N1GxxGvCgAcL,216,No Friend Zone (feat. Konshens),Mink Jo,Boy Girl Love,2015-08-28,False,4YO92ca995N1GxxGvCgAcL,spotify:track:4YO92ca995N1GxxGvCgAcL,dancehall,0.728,0.677,3,-6.397,0,0.146,0.159,0.0,0.0715,0.489,91.934,audio_features,4YO92ca995N1GxxGvCgAcL,spotify:track:4YO92ca995N1GxxGvCgAcL,https://api.spotify.com/v1/tracks/4YO92ca995N1GxxGvCgAcL,https://api.spotify.com/v1/audio-analysis/4YO92ca995N1GxxGvCgAcL,194348,4
4Yd8pvCXwbNnDbBe83DWh1,506,Tingo,Nessa Preppy,Tingo,2017-11-30,False,4Yd8pvCXwbNnDbBe83DWh1,spotify:track:4Yd8pvCXwbNnDbBe83DWh1,dancehall,0.563,0.819,5,-3.646,0,0.123,0.11,1.77e-06,0.104,0.523,105.881,audio_features,4Yd8pvCXwbNnDbBe83DWh1,spotify:track:4Yd8pvCXwbNnDbBe83DWh1,https://api.spotify.com/v1/tracks/4Yd8pvCXwbNnDbBe83DWh1,https://api.spotify.com/v1/audio-analysis/4Yd8pvCXwbNnDbBe83DWh1,190189,4
4YfkNFBKfC4yNhAlsjJjHB,126,Virginity (feat. Gaza Indu),Vybz Kartel,The Biggest Ragga Dancehall Anthems 2009,2009-10-05,False,4YfkNFBKfC4yNhAlsjJjHB,spotify:track:4YfkNFBKfC4yNhAlsjJjHB,dancehall,0.538,0.675,7,-4.33,0,0.294,0.625,0.0,0.304,0.817,87.14,audio_features,4YfkNFBKfC4yNhAlsjJjHB,spotify:track:4YfkNFBKfC4yNhAlsjJjHB,https://api.spotify.com/v1/tracks/4YfkNFBKfC4yNhAlsjJjHB,https://api.spotify.com/v1/audio-analysis/4YfkNFBKfC4yNhAlsjJjHB,198160,4
4Z3s3IfcvJjxmHupIbb4SZ,627,Feelings (feat. Maleek Berry),Sarkodie,Black Love,2019-12-20,True,4Z3s3IfcvJjxmHupIbb4SZ,spotify:track:4Z3s3IfcvJjxmHupIbb4SZ,dancehall,0.543,0.773,4,-7.541,1,0.377,0.118,0.0,0.379,0.621,101.006,audio_features,4Z3s3IfcvJjxmHupIbb4SZ,spotify:track:4Z3s3IfcvJjxmHupIbb4SZ,https://api.spotify.com/v1/tracks/4Z3s3IfcvJjxmHupIbb4SZ,https://api.spotify.com/v1/audio-analysis/4Z3s3IfcvJjxmHupIbb4SZ,221093,4
4ZNjJebkXkLJsTxj9PzqnO,579,One Way,Busy Signal,Reggae Gold 2019,2019-07-26,False,4ZNjJebkXkLJsTxj9PzqnO,spotify:track:4ZNjJebkXkLJsTxj9PzqnO,dancehall,0.63,0.801,1,-4.152,1,0.163,0.177,0.0,0.149,0.345,125.833,audio_features,4ZNjJebkXkLJsTxj9PzqnO,spotify:track:4ZNjJebkXkLJsTxj9PzqnO,https://api.spotify.com/v1/tracks/4ZNjJebkXkLJsTxj9PzqnO,https://api.spotify.com/v1/audio-analysis/4ZNjJebkXkLJsTxj9PzqnO,174489,5
4ZjABxuQ3X44fs52cQAQB4,883,Stay Real,Chronic Law,GPS Riddim,2019-09-06,False,4ZjABxuQ3X44fs52cQAQB4,spotify:track:4ZjABxuQ3X44fs52cQAQB4,dancehall,0.675,0.592,0,-6.385,1,0.182,0.0417,0.0,0.0717,0.351,95.759,audio_features,4ZjABxuQ3X44fs52cQAQB4,spotify:track:4ZjABxuQ3X44fs52cQAQB4,https://api.spotify.com/v1/tracks/4ZjABxuQ3X44fs52cQAQB4,https://api.spotify.com/v1/audio-analysis/4ZjABxuQ3X44fs52cQAQB4,189741,4
4ZjNFB8NGdWIWONTVi6waq,368,T.U.T.S. (Turn up the Scheme Remix),Vybz Kartel,T.U.T.S. (Turn up the Scheme Remix),2018-06-04,True,4ZjNFB8NGdWIWONTVi6waq,spotify:track:4ZjNFB8NGdWIWONTVi6waq,dancehall,0.564,0.522,5,-8.321,0,0.0477,0.343,0.0,0.215,0.37,176.316,audio_features,4ZjNFB8NGdWIWONTVi6waq,spotify:track:4ZjNFB8NGdWIWONTVi6waq,https://api.spotify.com/v1/tracks/4ZjNFB8NGdWIWONTVi6waq,https://api.spotify.com/v1/audio-analysis/4ZjNFB8NGdWIWONTVi6waq,203196,4
4ZpWpW8O3GhcCFye63rtwP,548,Oh Oh Oh (Lucie) - Popcaan Remix,Runtown,Oh Oh Oh (Lucie) (Popcaan Remix),2019-05-10,False,4ZpWpW8O3GhcCFye63rtwP,spotify:track:4ZpWpW8O3GhcCFye63rtwP,dancehall,0.705,0.772,8,-5.44,0,0.0354,0.49,0.00249,0.16,0.602,99.985,audio_features,4ZpWpW8O3GhcCFye63rtwP,spotify:track:4ZpWpW8O3GhcCFye63rtwP,https://api.spotify.com/v1/tracks/4ZpWpW8O3GhcCFye63rtwP,https://api.spotify.com/v1/audio-analysis/4ZpWpW8O3GhcCFye63rtwP,193179,4
4Zv36pqoSyoyrrSjBdzGnr,391,Gifted,Masicka,Gifted,2018-10-29,True,4Zv36pqoSyoyrrSjBdzGnr,spotify:track:4Zv36pqoSyoyrrSjBdzGnr,dancehall,0.598,0.808,5,-3.384,0,0.211,0.564,0.0,0.139,0.754,124.663,audio_features,4Zv36pqoSyoyrrSjBdzGnr,spotify:track:4Zv36pqoSyoyrrSjBdzGnr,https://api.spotify.com/v1/tracks/4Zv36pqoSyoyrrSjBdzGnr,https://api.spotify.com/v1/audio-analysis/4Zv36pqoSyoyrrSjBdzGnr,213061,5
4ZxilIzxN4IMPCPG9geIGn,236,Jeans & Fitted - Raw,Vybz Kartel,Jeans & Fitted,2010-06-22,False,4ZxilIzxN4IMPCPG9geIGn,spotify:track:4ZxilIzxN4IMPCPG9geIGn,dancehall,0.768,0.639,11,-3.402,0,0.383,0.109,0.0,0.172,0.55,130.255,audio_features,4ZxilIzxN4IMPCPG9geIGn,spotify:track:4ZxilIzxN4IMPCPG9geIGn,https://api.spotify.com/v1/tracks/4ZxilIzxN4IMPCPG9geIGn,https://api.spotify.com/v1/audio-analysis/4ZxilIzxN4IMPCPG9geIGn,180067,5
4aBIDFfB9zPUO4WGIkW4BX,1589,Ig Girls,Aidonia,Ig Girls - Single,2017-01-27,True,4aBIDFfB9zPUO4WGIkW4BX,spotify:track:4aBIDFfB9zPUO4WGIkW4BX,dancehall,0.473,0.697,9,-6.192,1,0.153,0.418,0.0,0.352,0.281,90.541,audio_features,4aBIDFfB9zPUO4WGIkW4BX,spotify:track:4aBIDFfB9zPUO4WGIkW4BX,https://api.spotify.com/v1/tracks/4aBIDFfB9zPUO4WGIkW4BX,https://api.spotify.com/v1/audio-analysis/4aBIDFfB9zPUO4WGIkW4BX,173424,4
4aGneSlKWbbnIfGbq6eYOo,1382,Gyal U Eva Clean,Tommy Lee Sparta,UIM Presents Gyal Segment,2013-05-14,False,4aGneSlKWbbnIfGbq6eYOo,spotify:track:4aGneSlKWbbnIfGbq6eYOo,dancehall,0.576,0.879,1,-4.66,1,0.139,0.193,0.0,0.307,0.68,198.103,audio_features,4aGneSlKWbbnIfGbq6eYOo,spotify:track:4aGneSlKWbbnIfGbq6eYOo,https://api.spotify.com/v1/tracks/4aGneSlKWbbnIfGbq6eYOo,https://api.spotify.com/v1/audio-analysis/4aGneSlKWbbnIfGbq6eYOo,196989,4
4badfFr7yTku7A5u2M8h0s,631,Aye,Nappy,Aye,2019-12-13,False,4badfFr7yTku7A5u2M8h0s,spotify:track:4badfFr7yTku7A5u2M8h0s,dancehall,0.781,0.856,7,-6.025,0,0.0463,0.629,0.0428,0.0983,0.478,113.101,audio_features,4badfFr7yTku7A5u2M8h0s,spotify:track:4badfFr7yTku7A5u2M8h0s,https://api.spotify.com/v1/tracks/4badfFr7yTku7A5u2M8h0s,https://api.spotify.com/v1/audio-analysis/4badfFr7yTku7A5u2M8h0s,207020,4
4bimOayBkkbgMniWX84UmL,1351,Cyan Done (Raw),Aidonia,Sex Appeal Riddim,2010-08-10,True,4bimOayBkkbgMniWX84UmL,spotify:track:4bimOayBkkbgMniWX84UmL,dancehall,0.65,0.913,11,-3.162,1,0.157,0.393,0.0,0.217,0.828,79.311,audio_features,4bimOayBkkbgMniWX84UmL,spotify:track:4bimOayBkkbgMniWX84UmL,https://api.spotify.com/v1/tracks/4bimOayBkkbgMniWX84UmL,https://api.spotify.com/v1/audio-analysis/4bimOayBkkbgMniWX84UmL,181017,3
