acousticness,danceability,duration_ms,energy,genre,instrumentalness,liveness,loudness,speechiness,tempo,track_id,valence,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,mode_0,mode_1,year_0,year_1962,year_1963,year_1965,year_1966,year_1967,year_1968,year_1969,year_1970,year_1971,year_1972,year_1973,year_1974,year_1975,year_1976,year_1977,year_1978,year_1979,year_1980,year_1981,year_1982,year_1983,year_1984,year_1985,year_1986,year_1987,year_1988,year_1989,year_1990,year_1991,year_1992,year_1993,year_1994,year_1995,year_1996,year_1997,year_1998,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,explicit_0,explicit_1,time_signature_0,time_signature_1,time_signature_2,time_signature_3,time_signature_4
0.287,0.695,321533.0,0.6579999999999999,1,0.000184,0.0467,-9.174,0.0851,82.846,3ncm3RlvFkSevHb6sXykl9,0.532,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0.0463,0.436,186533.0,0.728,1,9.05e-05,0.115,-7.298999999999999,0.0305,137.525,56aPHyy70SdIBYWEdV0cEi,0.65,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.20600000000000002,0.731,241320.0,0.63,1,0.106,0.11,-8.275,0.0318,114.31299999999999,7A3rywP8wA9HbL36NMnD81,0.361,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.000397,0.48700000000000004,173173.0,0.885,1,0.34700000000000003,0.0973,-12.005,0.0427,135.516,3FzKPS0oVknVlCW3PhxIHl,0.579,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.00134,0.424,204333.0,0.9390000000000001,1,0.0,0.193,-6.162000000000001,0.0563,151.25,5LYXn7sJCHCIpf9ZiB31H0,0.645,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.000277,0.28600000000000003,417800.0,0.907,1,0.20199999999999999,0.0837,-9.67,0.0374,156.395,0WIbzDVEpmOyBnqqdtqIL9,0.746,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0626,0.659,258573.0,0.75,1,7.41e-05,0.0892,-8.119,0.0266,112.913,5qUNpGMN3XRn9uqZBR9e6N,0.7509999999999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0005269999999999999,0.599,126440.0,0.722,1,0.7240000000000001,0.0947,-7.7,0.0274,141.77700000000004,5h0CMhpV8wmPfcmL3xXRkz,0.977,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.174,0.511,393667.0,0.9420000000000001,1,1.87e-05,0.139,-10.407,0.0429,97.90899999999999,2gQaQUhDCNGfBVXTvxAmXQ,0.498,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0916,0.7290000000000001,240333.0,0.35600000000000004,1,0.0905,0.052000000000000005,-13.743,0.0347,95.02600000000001,5r2z0FHOoFI06GZEVGDjzM,0.392,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.000785,0.56,212600.0,0.825,1,0.00246,0.0892,-6.711,0.0347,142.66899999999995,4qO03RMQm88DdpTJcxlglY,0.74,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.00225,0.385,237707.0,0.7070000000000001,1,0.418,0.0763,-11.825,0.0401,115.17399999999999,3oqJ3POeLfa2TJh6BFLhPM,0.7859999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.017,0.637,233800.0,0.6890000000000001,1,3.72e-05,0.0738,-14.014000000000001,0.039,150.05700000000004,3ey3YMZLdl1tQjbz7EJkKG,0.815,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0579,0.536,351867.0,0.8079999999999999,1,0.894,0.11699999999999999,-13.407,0.0439,122.40799999999999,5HbCsT9WyEhnhw75QUr1A5,0.6779999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.5920000000000001,0.5920000000000001,186627.0,0.495,1,0.0181,0.353,-10.222000000000001,0.0402,93.458,0P1uVFhdZsNkMPbEgtNj5q,0.5489999999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0008410000000000001,0.456,199773.0,0.8740000000000001,1,0.0234,0.192,-5.69,0.0825,166.863,3qoASpDMcnnaWxgRzvIeD5,0.579,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0.007790000000000002,0.608,286867.0,0.7040000000000001,1,0.0287,0.057999999999999996,-9.78,0.0327,129.594,5LHwD4Djn0iCi0Txq5aiMI,0.899,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0492,0.665,219307.0,0.7659999999999999,1,0.33799999999999997,0.113,-9.454,0.0505,73.683,2vEUFrRByOKob8yqOd6LuA,0.905,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.318,0.725,144947.0,0.5579999999999999,1,0.0,0.0976,-8.557,0.125,96.969,4PXH3g9qGgMqDlC52dJw07,0.88,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0236,0.491,278827.0,0.6859999999999999,1,0.26899999999999996,0.451,-8.22,0.0289,103.70700000000001,4CWgqHRJjDLd2PCedMz8eY,0.436,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0523,0.36,238600.0,0.9229999999999999,1,0.0226,0.331,-5.015,0.0734,134.874,7aV8v6h0KBAtvHnbly5qMo,0.638,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6.47e-05,0.6809999999999999,244720.0,0.893,1,0.38299999999999995,0.0626,-8.485,0.0378,130.475,31MOjWj3CT3dCQsMV2b8Wu,0.951,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.008620000000000001,0.526,196480.0,0.8290000000000001,1,0.72,0.134,-7.456,0.10400000000000001,161.828,2AMpUK6zPcSecPvDWpuAHs,0.802,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2.380000000000001e-05,0.465,215120.0,0.8859999999999999,1,0.314,0.152,-7.183,0.0354,137.986,4LzM58Gzcc0Wumj4djK1mX,0.772,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.048,0.544,175093.0,0.7829999999999999,1,0.00734,0.0917,-8.12,0.054000000000000006,151.52200000000005,3KN1A4XVt5lYudW7M6gD9T,0.6970000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0805,0.7020000000000001,301827.0,0.588,1,0.0193,0.184,-9.738999999999999,0.0321,121.738,5RBPXlIiZVrr8hab7LpRJB,0.728,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0082,0.653,335467.0,0.975,1,0.5,0.6779999999999999,-9.071,0.0409,126.919,5LAdBsIfjzAsusjc6WSLmH,0.9109999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0284,0.63,291320.0,0.552,1,0.275,0.527,-12.456,0.0343,122.617,4QBZTbaM3vreybFgzRO5QQ,0.6559999999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0098,0.7390000000000001,307013.0,0.7809999999999999,1,0.0354,0.306,-8.87,0.0384,123.11399999999999,0srHCCkdnVKZARmtmjFHee,0.932,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2.730000000000001e-05,0.426,258080.0,0.721,1,0.023,0.0867,-9.391,0.0309,151.13,7EOCSmPvQ8psymuLTsKfN2,0.248,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0333,0.772,247293.0,0.435,1,0.0,0.514,-12.612,0.08800000000000001,112.264,1J29QeogPD0TRdjLfJ7lv0,0.92,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0.0385,0.35,238627.0,0.519,1,0.000414,0.0777,-12.388,0.0407,183.608,5zpRUKG7MSRZvNjr25vJsl,0.271,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0772,0.72,239960.0,0.821,1,0.15,0.664,-5.2570000000000014,0.10800000000000001,115.40299999999999,1LysqZOvGYyVNjPz0HYU7m,0.893,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.00121,0.603,275840.0,0.872,1,4.69e-06,0.754,-7.358,0.0577,132.82,36XJWjuNKBax6KqdzpH7Wb,0.6859999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.23,0.191,324000.0,0.525,1,0.0,0.114,-9.064,0.042,205.218,4H3RNIn5KIvDbJrc4EIzvt,0.506,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.721,0.72,171507.0,0.677,1,0.00379,0.18,-10.717,0.0351,125.579,5xZSbzCVTp0qQt2K6Dfe0V,0.867,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0808,0.627,250533.0,0.5760000000000001,1,1.06e-05,0.228,-10.429,0.0288,96.417,7BxQ40VggpGELVtK5OTlfR,0.6509999999999999,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.281,0.5820000000000001,241693.0,0.875,1,0.26899999999999996,0.0943,-10.600999999999999,0.0454,112.564,3VxFd7SnACXpFR2LBROrsR,0.943,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.000787,0.605,304907.0,0.619,1,0.00316,0.0848,-13.034,0.0478,124.059,5d4ZCmvSLvjMOSdIKkCyQ5,0.49,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.000217,0.40399999999999997,231133.0,0.946,1,0.00168,0.41100000000000003,-11.562000000000001,0.08800000000000001,151.716,3bmdzcKPdbP32AUUF9hQUP,0.4370000000000001,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0997,0.725,377419.0,0.821,1,0.0016300000000000002,0.0896,-7.8870000000000005,0.0499,120.01100000000001,0bKc8BrUxV31G68GF54iwM,0.266,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.0979,0.504,310649.0,0.8290000000000001,1,0.6559999999999999,0.0847,-9.209,0.08800000000000001,134.017,0IYm7LtasRnv2TkULggFPI,0.581,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.255,0.591,530105.0,0.507,1,0.504,0.0735,-12.212,0.0364,124.014,2BGEyDCuImkGGO2OyHb605,0.0361,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.0118,0.841,360727.0,0.7979999999999999,1,0.8740000000000001,0.113,-11.792,0.09300000000000001,118.991,3Zx9LUaK1Rye71mwNwsZlV,0.52,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.00617,0.54,441929.0,0.71,1,0.792,0.56,-11.658,0.0649,119.895,1YsO1Anlu6kw9wxRxDQQPM,0.037000000000000005,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5.15e-05,0.809,369515.0,0.861,1,0.9059999999999999,0.0622,-7.178,0.0666,125.001,0lZDZfqfPQ7U1lDfbuh3om,0.508,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.0082,0.8079999999999999,408176.0,0.899,1,0.907,0.0915,-10.755999999999998,0.0468,124.006,28KNXMLuGxSOjdtFQWwaF8,0.401,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0768,0.7170000000000001,381663.0,0.672,1,0.857,0.11,-10.52,0.0493,122.01299999999999,6vhVeoN1qJNJfdiIJAK4A9,0.187,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.0253,0.568,264567.0,0.9229999999999999,1,0.888,0.106,-6.82,0.0616,126.876,1J81WQ1q1PFTAvRiILs61d,0.5529999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.0138,0.726,366500.0,0.993,1,0.851,0.2,-10.558,0.043,137.991,2VJ3kR1trvTSqgjzQzOBSN,0.155,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.000138,0.7829999999999999,327065.0,0.636,1,0.9209999999999999,0.111,-10.158999999999999,0.0567,129.986,3Xz54AxPncCmdoWlrAEsph,0.131,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
7.72e-06,0.7879999999999999,385564.0,0.767,1,0.877,0.098,-12.115,0.0845,133.312,4rq4BQVVSgeaeBYiYYPs58,0.184,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.016,0.799,468750.0,0.675,1,0.9229999999999999,0.11599999999999999,-9.964,0.0946,128.062,1BF9m1HktaohWorz9jJZ7T,0.309,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5.04e-06,0.556,436164.0,0.951,1,0.8959999999999999,0.256,-6.162999999999999,0.0558,131.035,0G81wbukZMMcnl166M0dls,0.7120000000000001,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.0277,0.807,351370.0,0.54,1,0.953,0.0785,-11.995,0.0588,126.015,5O2YyBz2E0xVgSng44UTnV,0.0351,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
9.03e-06,0.74,344443.0,0.6990000000000001,1,0.0861,0.0288,-11.499,0.0414,124.01,3Cpbn8fkZoxs1hzQnX4369,0.917,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
