acousticness,danceability,duration_ms,energy,explicit,genre,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_id,valence,year
0.0125,0.685,205513.0,0.605,0,1,0.263,6,0.0345,-6.884,0,0.0538,75.008,2,5XRA247bvOFoCBR15hgQFZ,0.621,2016
0.004379999999999999,0.929,313507.0,0.349,0,1,1.2e-06,5,0.0874,-13.612,0,0.119,131.691,2,5Xmplqj77ATmZcVdvhtzoo,0.7879999999999999,1976
0.677,0.652,237600.0,0.6970000000000001,0,1,3.2299999999999986e-05,8,0.106,-4.313,0,0.0408,78.643,2,5YAn1c9BA7rBVM7dmWb0pW,0.871,2007
0.0506,0.8,202707.0,0.393,0,1,0.0,10,0.0839,-12.278,0,0.0468,133.355,2,5YNtM5vkAiCv6SVbIRJvdX,0.688,2017
0.0293,0.823,314200.0,0.7659999999999999,0,1,0.00373,10,0.232,-5.707000000000002,0,0.191,142.645,2,5YY7Z4H7pwPrmcsuE4YpLU,0.907,2010
0.28,0.757,251720.0,0.789,0,1,0.0,7,0.0841,-4.135,0,0.214,149.40200000000004,2,5ZJVGfU6ZLoja8qjLUUHLJ,0.841,2013
0.0362,0.8340000000000001,281499.0,0.4270000000000001,0,1,0.000307,11,0.35600000000000004,-13.29,0,0.0571,126.4,2,5aLEGSy23l7Rrwr5VUn46A,0.8370000000000001,1977
0.14800000000000002,0.7020000000000001,175960.0,0.326,0,1,0.0,0,0.0548,-16.868,0,0.3720000000000001,76.435,2,5aawSrQxp3nRw0nOL5HA04,0.918,1977
0.0336,0.7659999999999999,229373.0,0.639,0,1,0.0,1,0.0284,-8.293,1,0.32299999999999995,145.795,2,5ajCJs6FkyBkWdJiompSKB,0.872,2012
0.79,0.809,219987.0,0.325,0,1,0.000717,7,0.153,-11.82,0,0.295,144.78,2,5auglZ1OExM2vfYA8bRIvR,0.805,2009
0.79,0.809,219987.0,0.325,0,1,0.000717,7,0.153,-11.82,0,0.295,144.78,2,5auglZ1OExM2vfYA8bRIvR,0.805,2009
0.79,0.809,219987.0,0.325,0,1,0.000717,7,0.153,-11.82,0,0.295,144.78,2,5auglZ1OExM2vfYA8bRIvR,0.805,2009
0.79,0.809,219987.0,0.325,0,1,0.000717,7,0.153,-11.82,0,0.295,144.78,2,5auglZ1OExM2vfYA8bRIvR,0.805,2009
0.0108,0.8420000000000001,237867.0,0.377,0,1,3.13e-05,10,0.0276,-15.08,0,0.031,98.363,2,5bQeQ5X5ktcWkGgBc7YCNy,0.959,1980
0.00618,0.7829999999999999,194747.0,0.5870000000000001,0,1,3.36e-06,7,0.14400000000000002,-8.728,1,0.182,163.726,2,5cGJ6kqrcRepMXXqXi0m0B,0.674,2004
0.024,0.841,243093.0,0.5720000000000001,0,1,0.8320000000000001,1,0.114,-10.159,0,0.238,91.797,2,5cK0E6lbwM5FbhemQbow5m,0.573,1970
0.139,0.8170000000000001,210467.0,0.38,0,1,0.8740000000000001,7,0.0444,-15.236,1,0.0968,133.704,2,5cKA4PtjUbzVQi5cFBbbzx,0.956,1978
0.118,0.8690000000000001,138373.0,0.654,0,1,0.000625,1,0.121,-7.999,1,0.205,90.316,2,5dI7YJbfDYcKJ35l7DFjkq,0.841,1999
0.809,0.5870000000000001,184627.0,0.384,0,1,0.0375,2,0.1,-7.622000000000001,0,0.0239,90.085,2,5dfQhcik87RMJAvVs7xW95,0.464,1967
0.0516,0.841,310733.0,0.669,0,1,0.0,10,0.163,-7.536,0,0.106,147.99200000000005,2,5dvG16Ma80h9FZ1sQq5Sb1,0.919,1982
0.0516,0.841,310733.0,0.669,0,1,0.0,10,0.163,-7.536,0,0.106,147.99200000000005,2,5dvG16Ma80h9FZ1sQq5Sb1,0.919,1982
0.0516,0.841,310733.0,0.669,0,1,0.0,10,0.163,-7.536,0,0.106,147.99200000000005,2,5dvG16Ma80h9FZ1sQq5Sb1,0.919,1982
0.0516,0.841,310733.0,0.669,0,1,0.0,10,0.163,-7.536,0,0.106,147.99200000000005,2,5dvG16Ma80h9FZ1sQq5Sb1,0.919,1982
0.535,0.8170000000000001,234573.0,0.721,0,1,6.720000000000001e-05,9,0.21600000000000005,-6.364,0,0.127,146.341,2,5eR8CcetURYqmvEbtHvjCB,0.938,2016
0.0407,0.5670000000000001,256160.0,0.341,0,1,0.0,10,0.0898,-12.771,1,0.146,69.203,2,5eRHPVdBayuauFdmgJq8EY,0.68,2011
0.00127,0.7879999999999999,208453.0,0.695,0,1,0.00892,7,0.35700000000000004,-4.669,1,0.105,80.971,2,5ehNCQnmOSLeMcX6zMOlUS,0.7809999999999999,2011
0.0239,0.73,220187.0,0.64,0,1,0.0,9,0.0442,-7.239,0,0.0497,98.558,2,5elvulI7ADt3FnE0KNTszQ,0.728,2009
0.0598,0.764,191840.0,0.361,0,1,0.0795,5,0.0809,-15.639,1,0.18,72.92,2,5hN5aUgK8DHF63ICzYHqBi,0.799,1990
0.0965,0.7759999999999999,207360.0,0.3720000000000001,0,1,0.000805,0,0.475,-8.735,1,0.0398,92.559,2,5ixWalUKxqNfwguthRKqS4,0.775,1977
0.128,0.78,228760.0,0.4270000000000001,0,1,1.76e-05,5,0.0697,-8.371,0,0.126,71.665,2,5iynCtpEY7mx4ou54tHBPH,0.526,2007
0.128,0.78,228760.0,0.4270000000000001,0,1,1.76e-05,5,0.0697,-8.371,0,0.126,71.665,2,5iynCtpEY7mx4ou54tHBPH,0.526,2007
0.128,0.78,228760.0,0.4270000000000001,0,1,1.76e-05,5,0.0697,-8.371,0,0.126,71.665,2,5iynCtpEY7mx4ou54tHBPH,0.526,2007
0.128,0.78,228760.0,0.4270000000000001,0,1,1.76e-05,5,0.0697,-8.371,0,0.126,71.665,2,5iynCtpEY7mx4ou54tHBPH,0.526,2007
0.128,0.78,228760.0,0.4270000000000001,0,1,1.76e-05,5,0.0697,-8.371,0,0.126,71.665,2,5iynCtpEY7mx4ou54tHBPH,0.526,2007
0.128,0.78,228760.0,0.4270000000000001,0,1,1.76e-05,5,0.0697,-8.371,0,0.126,71.665,2,5iynCtpEY7mx4ou54tHBPH,0.526,2007
0.128,0.78,228760.0,0.4270000000000001,0,1,1.76e-05,5,0.0697,-8.371,0,0.126,71.665,2,5iynCtpEY7mx4ou54tHBPH,0.526,2007
0.128,0.78,228760.0,0.4270000000000001,0,1,1.76e-05,5,0.0697,-8.371,0,0.126,71.665,2,5iynCtpEY7mx4ou54tHBPH,0.526,2007
0.128,0.78,228760.0,0.4270000000000001,0,1,1.76e-05,5,0.0697,-8.371,0,0.126,71.665,2,5iynCtpEY7mx4ou54tHBPH,0.526,2007
0.255,0.794,206267.0,0.377,0,1,0.017,8,0.129,-14.174,1,0.213,142.06799999999996,2,5j5ayMNzSzG96IjOQzPIn4,0.805,1982
0.0152,0.5660000000000001,253532.0,0.727,1,1,4.38e-05,10,0.0756,-4.805,1,0.051,178.965,2,5jFymMVWCofFQsjaGrKMF4,0.809,2018
0.0718,0.418,257480.0,0.383,0,1,0.0177,4,0.0896,-11.782,1,0.0257,87.773,2,5jafMI8FLibnjkYTZ33m0c,0.35200000000000004,1995
0.381,0.795,268213.0,0.731,0,1,0.0016300000000000002,9,0.0548,-6.056,1,0.0529,96.161,2,5jkxC8SIZJ4qqusxRPVS5s,0.884,2002
0.381,0.795,268213.0,0.731,0,1,0.0016300000000000002,9,0.0548,-6.056,1,0.0529,96.161,2,5jkxC8SIZJ4qqusxRPVS5s,0.884,2002
0.381,0.795,268213.0,0.731,0,1,0.0016300000000000002,9,0.0548,-6.056,1,0.0529,96.161,2,5jkxC8SIZJ4qqusxRPVS5s,0.884,2002
0.381,0.795,268213.0,0.731,0,1,0.0016300000000000002,9,0.0548,-6.056,1,0.0529,96.161,2,5jkxC8SIZJ4qqusxRPVS5s,0.884,2002
0.381,0.795,268213.0,0.731,0,1,0.0016300000000000002,9,0.0548,-6.056,1,0.0529,96.161,2,5jkxC8SIZJ4qqusxRPVS5s,0.884,2002
0.381,0.795,268213.0,0.731,0,1,0.0016300000000000002,9,0.0548,-6.056,1,0.0529,96.161,2,5jkxC8SIZJ4qqusxRPVS5s,0.884,2002
0.381,0.795,268213.0,0.731,0,1,0.0016300000000000002,9,0.0548,-6.056,1,0.0529,96.161,2,5jkxC8SIZJ4qqusxRPVS5s,0.884,2002
0.381,0.795,268213.0,0.731,0,1,0.0016300000000000002,9,0.0548,-6.056,1,0.0529,96.161,2,5jkxC8SIZJ4qqusxRPVS5s,0.884,2002
0.381,0.795,268213.0,0.731,0,1,0.0016300000000000002,9,0.0548,-6.056,1,0.0529,96.161,2,5jkxC8SIZJ4qqusxRPVS5s,0.884,2002
0.191,0.675,189693.0,0.5429999999999999,0,1,1.53e-05,5,0.106,-7.989,0,0.0377,126.835,2,5jlqmVN3hse78E9LFloliz,0.48,2014
0.36,0.775,204400.0,0.453,0,1,1.77e-05,7,0.0563,-14.584,1,0.157,88.265,2,5juDffpdJodIwqBBz5BNes,0.8370000000000001,2016
0.0738,0.6829999999999999,214640.0,0.433,0,1,4.86e-06,9,0.103,-7.875,1,0.0368,133.19799999999998,2,5jzBNdadVgZgNYhjNkYyTO,0.7609999999999999,2019
0.203,0.813,197360.0,0.505,0,1,0.907,1,0.08199999999999999,-9.345,1,0.0418,134.085,2,5kFH3DPHvtNe1z3pllBgfX,0.7120000000000001,2005
0.735,0.7170000000000001,146400.0,0.373,1,1,0.0,7,0.303,-7.185,1,0.061,138.513,2,5lCRPA4XEg4VPbNu0lDHBA,0.5379999999999999,2001
0.087,0.568,234735.0,0.728,0,1,1.09e-06,7,0.0922,-5.045,1,0.112,78.112,2,5lj0yfguvv0WN8BPyhyifR,0.8540000000000001,2017
0.16699999999999998,0.8540000000000001,225533.0,0.5379999999999999,0,1,0.7070000000000001,0,0.349,-8.961,1,0.0569,140.509,2,5lk1NZ14qJh6MWLmmJKOwy,0.6809999999999999,2014
0.00859,0.722,150987.0,0.519,0,1,0.8290000000000001,6,0.309,-12.788,0,0.105,140.996,2,5mPazHeCTCNicvAeEZgkXV,0.5660000000000001,2012
0.0383,0.895,211733.0,0.5379999999999999,0,1,0.000176,7,0.0636,-7.792000000000002,1,0.162,135.439,2,5meaN2CXiYf2FeKAX4y1b9,0.5489999999999999,1983
0.0977,0.848,216027.0,0.507,0,1,0.00377,4,0.0873,-7.558,1,0.0809,145.352,2,5mmQrQrtuqTCk5jCuYWf1v,0.922,2011
0.008490000000000001,0.872,198787.0,0.413,0,1,0.0172,3,0.0575,-8.169,1,0.138,74.686,2,5nNVVAu1Ruqyo4r0vCHcr9,0.698,2011
0.0112,0.8690000000000001,165205.0,0.6859999999999999,0,1,0.000298,2,0.129,-4.223,1,0.0855,74.101,2,5nYYCOX5wf8gLwqMcFmom4,0.508,2017
0.0133,0.64,285693.0,0.629,0,1,0.0,7,0.189,-7.122000000000001,1,0.0377,87.90700000000002,2,5oGxTYcUDh2MzkGUAUMQVh,0.551,2007
0.496,0.8690000000000001,205733.0,0.15,0,1,0.0,11,0.0571,-15.811,1,0.293,67.523,2,5oKlSLcbGzGtNQXHIRFHDp,0.8859999999999999,2009
0.0331,0.733,269520.0,0.603,0,1,0.0393,0,0.127,-9.178,1,0.0471,135.136,2,5oMO0Oht48uyuXVls1MJFj,0.774,2007
0.7140000000000001,0.7090000000000001,203933.0,0.422,0,1,0.887,1,0.191,-15.135,1,0.0477,99.856,2,5ogPNMlRTAcE1yNfRE7u0h,0.674,1978
0.33,0.8370000000000001,197200.0,0.382,0,1,6.14e-05,2,0.127,-10.726,1,0.052000000000000005,139.042,2,5p3kVMB5spe9fY9CKNAiRm,0.56,1976
0.00933,0.5379999999999999,225160.0,0.608,0,1,2.24e-06,10,0.0748,-5.61,1,0.211,145.936,2,5pGfbk38cQrIfF174TjDCh,0.66,2017
0.0278,0.6709999999999999,350400.0,0.665,0,1,6.65e-05,11,0.868,-8.326,0,0.0715,135.246,2,5qHFwlya1FbiCXpRMlJy4y,0.5579999999999999,1978
0.0116,0.818,276667.0,0.476,0,1,4.91e-05,10,0.127,-7.852,1,0.0959,74.402,2,5qqQH3n2jn4lblOMWL7OPA,0.61,1984
0.0241,0.7290000000000001,418467.0,0.545,0,1,0.119,9,0.0608,-12.264,1,0.0633,90.911,2,5rCpAwrWFRGpsqc8wVVhql,0.826,1986
0.133,0.65,145773.0,0.511,0,1,7.04e-06,11,0.092,-8.62,0,0.198,74.2,2,5rQzIlbEFhvyrXUrG0uyiC,0.64,1978
0.0545,0.701,226104.0,0.847,0,1,0.0,11,0.142,-4.849,0,0.0491,172.05,2,5rg9m9FW9nqo29ct423zGx,0.965,2018
0.122,0.88,423400.0,0.46,0,1,0.008709999999999999,9,0.574,-10.486,0,0.135,142.789,2,5slDxDp7E1Afa9tbQUcmHa,0.491,2005
0.0042,0.716,319414.0,0.415,0,1,0.8440000000000001,6,0.057,-10.595,0,0.042,136.01,2,5tUeWo8cDS78jtwKBh9c9i,0.5710000000000001,2016
0.0754,0.691,273400.0,0.536,0,1,0.000563,9,0.125,-8.522,1,0.168,142.053,2,5tyAVAPIOiG6LJaeWNVWds,0.818,2011
0.0299,0.7490000000000001,244253.0,0.8490000000000001,0,1,0.000168,4,0.115,-5.761,0,0.0544,145.16899999999995,2,5uPYEStMW3KsXnnLV7iCTw,0.959,1983
0.0299,0.7490000000000001,244253.0,0.8490000000000001,0,1,0.000168,4,0.115,-5.761,0,0.0544,145.16899999999995,2,5uPYEStMW3KsXnnLV7iCTw,0.959,1983
0.0299,0.7490000000000001,244253.0,0.8490000000000001,0,1,0.000168,4,0.115,-5.761,0,0.0544,145.16899999999995,2,5uPYEStMW3KsXnnLV7iCTw,0.959,1983
0.0299,0.7490000000000001,244253.0,0.8490000000000001,0,1,0.000168,4,0.115,-5.761,0,0.0544,145.16899999999995,2,5uPYEStMW3KsXnnLV7iCTw,0.959,1983
0.0868,0.8320000000000001,241226.0,0.498,0,1,3.8e-06,9,0.116,-11.342,0,0.0487,133.19799999999998,2,5v6tJl9jNhUwNfOCIA4u5n,0.898,2010
0.0553,0.779,247520.0,0.664,0,1,0.0701,8,0.486,-6.688,1,0.0567,129.997,2,5vtIAhvQbuMg6pugrAuRJ1,0.81,2014
0.156,0.65,247126.0,0.642,0,1,0.0,2,0.365,-6.252999999999999,0,0.256,171.75400000000005,2,5wdRWXNTw48fkhuFquSFoy,0.589,2013
0.228,0.701,216093.0,0.698,0,1,0.0,5,0.0522,-4.923,1,0.244,85.01,2,5wlxrtZnHEIxOh61xcxJAr,0.755,2006
0.00558,0.7340000000000001,212293.0,0.62,0,1,0.0,2,0.0981,-10.361,1,0.253,72.622,2,5wxYRKxDucKtvBO4GytHGs,0.799,1976
0.0274,0.852,326080.0,0.326,0,1,0.000387,0,0.0846,-9.546,1,0.13699999999999998,146.414,2,5xLZ0inTUkCmn87bjRdWGs,0.8540000000000001,2008
0.3670000000000001,0.818,181394.0,0.475,0,1,9.14e-06,9,0.0524,-11.088,0,0.17,78.49600000000002,2,5xMGVCPC8fptCrhBGqeFxa,0.7240000000000001,2012
0.28,0.672,221482.0,0.768,0,1,4.93e-05,4,0.41,-7.237999999999999,0,0.0862,162.119,2,5xOoACnLJZ9wteI5HTO0Hz,0.769,2016
0.0745,0.7,180933.0,0.591,0,1,0.0,7,0.0541,-6.037000000000001,1,0.175,125.877,2,5xY9cBSbw8AqfjET2v2wmK,0.848,2018
0.0305,0.745,247432.0,0.444,0,1,0.000307,9,0.0898,-12.324000000000002,1,0.0811,80.82600000000002,2,5yOVwISZrMdNDSOEOURaOu,0.695,1985
0.647,0.76,104333.0,0.407,0,1,8.149999999999999e-05,7,0.0798,-8.14,1,0.165,89.137,2,5ykNEVqVaaFLgKb3AsFDpV,0.544,2011
0.199,0.782,237053.0,0.644,0,1,0.307,3,0.16,-7.86,1,0.0354,131.33,2,5zWfw317XMQau9sA3OOYjM,0.8590000000000001,2015
0.00397,0.775,187710.0,0.8240000000000001,0,1,0.0,11,0.0509,-2.5580000000000003,0,0.047,137.989,2,60j4KO4XiFxLM6qy2Enic2,0.6829999999999999,2016
0.125,0.7909999999999999,252227.0,0.272,0,1,0.0,5,0.08199999999999999,-17.319000000000006,0,0.239,83.14,2,60xlwV5JfzbPuNvyc1WrjZ,0.544,2012
0.027000000000000003,0.838,254507.0,0.605,0,1,0.00026000000000000003,5,0.0684,-8.389,1,0.0737,92.984,2,615XzGXe72YUjagvkMmEFi,0.416,2013
0.113,0.8240000000000001,223491.0,0.632,0,1,1.51e-06,4,0.0624,-6.935,0,0.0466,143.959,2,618CpFCQ6R3i4jPlyTvspX,0.7929999999999999,2012
0.113,0.8240000000000001,223491.0,0.632,0,1,1.51e-06,4,0.0624,-6.935,0,0.0466,143.959,2,618CpFCQ6R3i4jPlyTvspX,0.7929999999999999,2012
0.113,0.8240000000000001,223491.0,0.632,0,1,1.51e-06,4,0.0624,-6.935,0,0.0466,143.959,2,618CpFCQ6R3i4jPlyTvspX,0.7929999999999999,2012
0.113,0.8240000000000001,223491.0,0.632,0,1,1.51e-06,4,0.0624,-6.935,0,0.0466,143.959,2,618CpFCQ6R3i4jPlyTvspX,0.7929999999999999,2012
0.0727,0.6990000000000001,187313.0,0.772,0,1,0.0,7,0.28,-5.313,0,0.141,83.98100000000002,2,61BnSRNTHz5BL34B9DjBHI,0.573,2018
0.36,0.916,237000.0,0.72,0,1,0.00016,0,0.0958,-8.548,1,0.1,103.312,2,61dXuN3VyqGOyOeMfJXIPh,0.76,1980
0.0268,0.608,210622.0,0.685,0,1,1.8100000000000006e-05,8,0.0571,-4.515,1,0.0553,165.96400000000003,2,61mahjcVkjFRLHvcHIelfp,0.84,2018
0.297,0.643,189960.0,0.737,0,1,0.0,6,0.246,-6.556,1,0.156,159.033,2,61vo9Q4zBwHGsbEHhwDWrP,0.782,2016
0.0137,0.758,248500.0,0.378,0,1,9.18e-05,1,0.0738,-13.698,1,0.113,144.195,2,630FCS9F6iEr036UU3cXU2,0.845,1991
0.225,0.762,297707.0,0.66,0,1,0.0,4,0.0565,-8.737,0,0.132,87.792,2,639TGe4wzbI5Dj9WCxRBLy,0.708,2005
0.369,0.763,206307.0,0.521,0,1,0.223,11,0.14,-13.824000000000002,0,0.355,148.321,2,63cdKsOGssgzWospvig2nx,0.8059999999999999,1976
0.645,0.679,219907.0,0.589,0,1,0.0,1,0.151,-8.01,1,0.0727,102.492,2,63yKj3bpZUCWcJ4Xh6Ygl1,0.7859999999999999,1972
0.645,0.679,219907.0,0.589,0,1,0.0,1,0.151,-8.01,1,0.0727,102.492,2,63yKj3bpZUCWcJ4Xh6Ygl1,0.7859999999999999,1972
0.645,0.679,219907.0,0.589,0,1,0.0,1,0.151,-8.01,1,0.0727,102.492,2,63yKj3bpZUCWcJ4Xh6Ygl1,0.7859999999999999,1972
0.645,0.679,219907.0,0.589,0,1,0.0,1,0.151,-8.01,1,0.0727,102.492,2,63yKj3bpZUCWcJ4Xh6Ygl1,0.7859999999999999,1972
0.0869,0.8109999999999999,262160.0,0.653,0,1,0.0025,7,0.0786,-6.015,1,0.0585,127.968,2,63zfeu3U6ylftUR2ULT6Vf,0.5720000000000001,2010
0.278,0.79,218147.0,0.6759999999999999,0,1,0.0,3,0.0772,-5.273,1,0.0526,142.511,2,64IATJanEOnkdNEONT00C9,0.963,2011
0.0202,0.787,263639.0,0.542,0,1,0.0303,10,0.163,-9.345,0,0.256,147.07399999999996,2,65TNC2zSsAOnTcHcvZ1o76,0.777,1991
0.0363,0.45,221293.0,0.883,0,1,0.0,1,0.057,-5.209,0,0.45,78.877,2,65gaRY87FjjrRUbTjq5Za9,0.863,2015
0.0754,0.769,372773.0,0.23,0,1,0.589,10,0.122,-10.435,0,0.285,74.48,2,65j4ZlEUot54seNHFbIWoW,0.486,2008
0.0249,0.906,245813.0,0.336,0,1,0.0,10,0.14300000000000002,-12.845,1,0.11,124.802,2,65v5m3x823Xy52WsSOOkVW,0.7090000000000001,2017
0.465,0.542,164560.0,0.461,0,1,0.0,2,0.177,-7.0710000000000015,0,0.0286,94.214,1,66BjgQodHebiX5QGpBAjyQ,0.629,2000
0.0732,0.927,230067.0,0.5589999999999999,0,1,0.00045,2,0.174,-6.2120000000000015,0,0.0866,94.004,2,66rlPXBx1iZf9KNgIWJ4PG,0.727,2000
0.255,0.7559999999999999,340507.0,0.74,0,1,0.0002,11,0.229,-5.323,0,0.173,124.474,2,67cKbfLOrDNTctwTDp2rod,0.743,2005
0.518,0.883,228707.0,0.486,0,1,0.0251,10,0.152,-7.579,1,0.135,138.435,2,68kJV3KXzG3sxSmV1r4ya5,0.779,1983
0.333,0.7020000000000001,221693.0,0.733,0,1,0.0032700000000000003,2,0.266,-6.265,1,0.292,75.392,2,691SScaa3rChJYPmY5H9cU,0.946,2009
0.177,0.5670000000000001,252864.0,0.778,0,1,0.0,9,0.0867,-5.11,1,0.036000000000000004,149.983,2,69HITEcT73Bd9kDsY7mW9Y,0.716,2018
0.0473,0.7040000000000001,211573.0,0.489,0,1,1.02e-06,0,0.0772,-9.575,1,0.19,76.068,2,69Ki0chBcTCBqoJFohfg8a,0.606,1997
0.284,0.7340000000000001,238187.0,0.585,0,1,0.00231,9,0.0865,-8.131,1,0.0419,132.251,2,69eZOJDM9Mhtm9o2zMDsbH,0.578,2007
0.0111,0.8140000000000001,180267.0,0.482,0,1,1.57e-06,9,0.0476,-10.493,1,0.0588,148.404,2,6A9mKXlFRPMPem6ygQSt7z,0.615,1977
0.0167,0.767,236240.0,0.489,0,1,5.68e-06,5,0.0623,-11.532,0,0.235,81.891,2,6AhHZP2496WZtSkCQBB31r,0.551,1978
0.000926,0.924,226000.0,0.625,0,1,0.0159,9,0.0502,-7.862999999999999,0,0.0579,133.939,2,6AwunqOdRD8wDgqzORe9Le,0.961,1978
0.00464,0.721,186760.0,0.5660000000000001,0,1,0.8859999999999999,6,0.105,-15.026,0,0.0528,142.856,2,6BUaqwlfbvF5xNprZv1Azo,0.8079999999999999,2012
0.0449,0.851,217600.0,0.447,0,1,0.000231,0,0.0501,-13.679,1,0.192,144.411,2,6Bb9YLvw1Fe7UqlsLSwNtF,0.913,1982
0.22,0.679,207427.0,0.698,0,1,0.00375,7,0.421,-8.027999999999999,1,0.0398,128.517,2,6C92SsGV3IYFSTmK4c34X0,0.964,1977
0.106,0.563,427938.0,0.125,0,1,0.0,7,0.0817,-23.881,1,0.0551,133.99200000000002,2,6CoHaMnpZctLqxbhY8OYSV,0.67,1980
0.182,0.703,250973.0,0.376,0,1,2.88e-05,11,0.195,-5.968,1,0.0703,165.438,2,6Dk44ETT575wnldT5GUHAQ,0.494,2007
0.00505,0.6629999999999999,193371.0,0.67,0,1,6.36e-06,10,0.141,-8.426,0,0.0645,174.98,2,6EBBQjljFPSo1kcRoR4mz7,0.97,2015
0.327,0.7390000000000001,289573.0,0.322,0,1,0.000403,10,0.28600000000000003,-12.300999999999998,0,0.157,152.05700000000004,2,6EbZaIdq0pjVzyOFEhbjH9,0.843,2016
0.0291,0.535,318427.0,0.797,0,1,0.0,2,0.0662,-3.744,0,0.0384,82.506,2,6EpWjarYcdFO9YhY0Eq6gA,0.373,2006
0.278,0.7340000000000001,320760.0,0.456,0,1,0.000168,7,0.379,-9.208,1,0.0549,132.32,2,6F4kP4qQB2FRULHv4sYBkp,0.735,2007
0.253,0.815,292703.0,0.308,1,1,1.1e-05,6,0.0402,-15.402,0,0.103,96.015,2,6GVJulS5tPy0dXEoSPdxcf,0.241,2018
0.196,0.486,160000.0,0.604,0,1,0.0,0,0.107,-5.934,0,0.215,187.704,2,6Gith1MKLMgLQX894eV1Up,0.721,2011
0.354,0.878,259560.0,0.86,0,1,0.0,2,0.5720000000000001,-3.742,1,0.0616,146.97,2,6HzvFwHEsTGemIW7C2TvwQ,0.961,2005
0.299,0.762,275027.0,0.4320000000000001,0,1,0.934,1,0.104,-10.224,1,0.121,142.529,2,6ICe8xAezZ08QTQP49SBH2,0.275,2005
0.13699999999999998,0.7140000000000001,208027.0,0.715,0,1,0.0,4,0.16699999999999998,-5.6,0,0.0454,142.251,2,6ISliK8mqQ8BKXHIEve1iG,0.805,1983
0.158,0.866,214067.0,0.47,0,1,1.9e-06,5,0.0754,-11.427,1,0.14400000000000002,142.446,2,6IiZyoa99hdIaGpcVvpt52,0.616,1982
0.0657,0.637,361893.0,0.672,0,1,0.00585,9,0.174,-7.7970000000000015,0,0.0504,137.884,2,6K1UgfyTeJOW1pQkIw9cHL,0.667,2016
0.183,0.825,206307.0,0.62,0,1,0.0,2,0.0822,-6.082999999999998,1,0.211,150.243,2,6KGggJ08SRmMuJojRYM4Lv,0.7440000000000001,1976
0.00268,0.7440000000000001,182933.0,0.439,0,1,0.000479,10,0.338,-10.21,0,0.0718,74.639,2,6L1XzXeDVtrSUV3kASghEg,0.6629999999999999,1982
0.00268,0.7440000000000001,182933.0,0.439,0,1,0.000479,10,0.338,-10.21,0,0.0718,74.639,2,6L1XzXeDVtrSUV3kASghEg,0.6629999999999999,1982
0.00268,0.7440000000000001,182933.0,0.439,0,1,0.000479,10,0.338,-10.21,0,0.0718,74.639,2,6L1XzXeDVtrSUV3kASghEg,0.6629999999999999,1982
0.00268,0.7440000000000001,182933.0,0.439,0,1,0.000479,10,0.338,-10.21,0,0.0718,74.639,2,6L1XzXeDVtrSUV3kASghEg,0.6629999999999999,1982
0.163,0.861,230187.0,0.539,0,1,0.0,7,0.0974,-9.487,1,0.0544,131.165,2,6LnqT5PVf47ekVAp2x6R5M,0.911,1976
0.19,0.726,199147.0,0.804,0,1,0.0,7,0.353,-6.477,0,0.24,154.284,2,6LtaXQAwy6qy3lnSP0BuZ3,0.8079999999999999,2003
0.0107,0.777,210360.0,0.868,0,1,4.84e-06,9,0.231,-6.0,0,0.122,138.035,2,6Lxb7Czakx4SFsOaZa3qvE,0.764,2013
0.324,0.705,191280.0,0.813,1,1,0.0,0,0.34700000000000003,-4.522,1,0.116,158.109,2,6M0Ef3mfbK34lw9QxV1LFK,0.843,2012
0.106,0.775,232200.0,0.5529999999999999,0,1,0.0,6,0.0518,-8.371,0,0.102,122.232,2,6M5cQCyieE1Q8YQydVLzxL,0.753,1978
0.145,0.784,265227.0,0.52,0,1,0.0,4,0.0972,-9.761,1,0.0816,129.964,2,6M6LqMwTSb2v4Fy7BHCPVJ,0.89,2018
0.192,0.754,190693.0,0.59,0,1,0.0,4,0.11,-6.525,0,0.046,147.107,2,6M7R9BK3Etvt0UNhbHoQlR,0.784,2010
0.199,0.815,258647.0,0.413,0,1,3.2e-06,8,0.0773,-12.39,0,0.0492,145.489,2,6NJ8ehPG0Q4c81TqWNy7U2,0.978,2012
0.452,0.7390000000000001,206402.0,0.632,0,1,7.15e-06,10,0.355,-7.755,1,0.0565,131.686,2,6Nad4avqYrGCBgs039QaRz,0.72,2003
0.0459,0.805,301347.0,0.616,0,1,0.00704,7,0.34700000000000003,-6.7170000000000005,1,0.0595,81.509,2,6NnXhxTLKkDFcPBd13uLZc,0.75,2003
0.0459,0.805,301347.0,0.616,0,1,0.00704,7,0.34700000000000003,-6.7170000000000005,1,0.0595,81.509,2,6NnXhxTLKkDFcPBd13uLZc,0.75,2003
0.0459,0.805,301347.0,0.616,0,1,0.00704,7,0.34700000000000003,-6.7170000000000005,1,0.0595,81.509,2,6NnXhxTLKkDFcPBd13uLZc,0.75,2003
0.0459,0.805,301347.0,0.616,0,1,0.00704,7,0.34700000000000003,-6.7170000000000005,1,0.0595,81.509,2,6NnXhxTLKkDFcPBd13uLZc,0.75,2003
0.0674,0.76,241480.0,0.6659999999999999,0,1,0.0,4,0.119,-7.257999999999999,1,0.0402,88.096,2,6OXYL05ZwEX5QF2CjqXjCy,0.86,2007
