,track_id,track_name,track_uri,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1182,33gdEFFgP0FjTEFupZNM7w,Man Kind,spotify:track:33gdEFFgP0FjTEFupZNM7w,Roots Controller,0.863,0.694,9,-6.121,0,0.0661,0.0026,0.0546,0.542,0.907,117.652,audio_features,33gdEFFgP0FjTEFupZNM7w,spotify:track:33gdEFFgP0FjTEFupZNM7w,https://api.spotify.com/v1/tracks/33gdEFFgP0FjTEFupZNM7w,https://api.spotify.com/v1/audio-analysis/33gdEFFgP0FjTEFupZNM7w,278693,4
1183,7qlv4v8vavfv5GT4Afvyjx,True Rasta,spotify:track:7qlv4v8vavfv5GT4Afvyjx,Roots Controller,0.79,0.625,9,-6.404,0,0.047,0.0145,0.00617,0.194,0.723,143.274,audio_features,7qlv4v8vavfv5GT4Afvyjx,spotify:track:7qlv4v8vavfv5GT4Afvyjx,https://api.spotify.com/v1/tracks/7qlv4v8vavfv5GT4Afvyjx,https://api.spotify.com/v1/audio-analysis/7qlv4v8vavfv5GT4Afvyjx,329387,4
1184,3VeLkwO4wiW4nYb9vsj9sy,Tuff,spotify:track:3VeLkwO4wiW4nYb9vsj9sy,Tuff,0.791,0.762,4,-4.425,0,0.312,0.113,2.59e-06,0.123,0.837,187.826,audio_features,3VeLkwO4wiW4nYb9vsj9sy,spotify:track:3VeLkwO4wiW4nYb9vsj9sy,https://api.spotify.com/v1/tracks/3VeLkwO4wiW4nYb9vsj9sy,https://api.spotify.com/v1/audio-analysis/3VeLkwO4wiW4nYb9vsj9sy,166870,4
1185,7qwwmll93bf8EAucuqyHCR,3ZN,spotify:track:7qwwmll93bf8EAucuqyHCR,3ZN,0.892,0.778,8,-3.542,1,0.264,0.0355,0.0,0.179,0.752,101.844,audio_features,7qwwmll93bf8EAucuqyHCR,spotify:track:7qwwmll93bf8EAucuqyHCR,https://api.spotify.com/v1/tracks/7qwwmll93bf8EAucuqyHCR,https://api.spotify.com/v1/audio-analysis/7qwwmll93bf8EAucuqyHCR,162220,4
1186,6kmKwu4FLZO5Mq6w6LTsDy,One Family,spotify:track:6kmKwu4FLZO5Mq6w6LTsDy,One Family,0.573,0.706,0,-4.684,1,0.342,0.51,0.0,0.222,0.792,134.864,audio_features,6kmKwu4FLZO5Mq6w6LTsDy,spotify:track:6kmKwu4FLZO5Mq6w6LTsDy,https://api.spotify.com/v1/tracks/6kmKwu4FLZO5Mq6w6LTsDy,https://api.spotify.com/v1/audio-analysis/6kmKwu4FLZO5Mq6w6LTsDy,207400,5
1187,49l6o4SWLy8BV2KqmWQm8p,Bless Me (feat. Damage Musiq),spotify:track:49l6o4SWLy8BV2KqmWQm8p,Bless Me (feat. Damage Musiq),0.556,0.462,7,-8.408,1,0.276,0.156,0.0,0.0747,0.231,108.136,audio_features,49l6o4SWLy8BV2KqmWQm8p,spotify:track:49l6o4SWLy8BV2KqmWQm8p,https://api.spotify.com/v1/tracks/49l6o4SWLy8BV2KqmWQm8p,https://api.spotify.com/v1/audio-analysis/49l6o4SWLy8BV2KqmWQm8p,200727,4
1188,4AaXmQvHMWNwZSoqi4kcsK,Dumpling - Remix,spotify:track:4AaXmQvHMWNwZSoqi4kcsK,Dumpling (Remix),0.706,0.73,7,-5.017,1,0.286,0.391,0.1,0.0871,0.612,63.951,audio_features,4AaXmQvHMWNwZSoqi4kcsK,spotify:track:4AaXmQvHMWNwZSoqi4kcsK,https://api.spotify.com/v1/tracks/4AaXmQvHMWNwZSoqi4kcsK,https://api.spotify.com/v1/audio-analysis/4AaXmQvHMWNwZSoqi4kcsK,197228,3
1189,6YvcLedQCbwEN9PWeGjK46,Touch Down - Remix,spotify:track:6YvcLedQCbwEN9PWeGjK46,Touch Down (Remix),0.603,0.707,11,-7.413,0,0.3,0.0899,1.04e-06,0.116,0.488,100.104,audio_features,6YvcLedQCbwEN9PWeGjK46,spotify:track:6YvcLedQCbwEN9PWeGjK46,https://api.spotify.com/v1/tracks/6YvcLedQCbwEN9PWeGjK46,https://api.spotify.com/v1/audio-analysis/6YvcLedQCbwEN9PWeGjK46,195146,4
1190,5imCvF3VHty1TZ0qaE1JEj,Blessed (with Tyga),spotify:track:5imCvF3VHty1TZ0qaE1JEj,Blessed (with Tyga),0.856,0.729,1,-5.095,1,0.318,0.0319,1.75e-06,0.428,0.37,108.016,audio_features,5imCvF3VHty1TZ0qaE1JEj,spotify:track:5imCvF3VHty1TZ0qaE1JEj,https://api.spotify.com/v1/tracks/5imCvF3VHty1TZ0qaE1JEj,https://api.spotify.com/v1/audio-analysis/5imCvF3VHty1TZ0qaE1JEj,148096,4
1191,4tw57jakL7TFEdZ4bUohP1,Hard Drive,spotify:track:4tw57jakL7TFEdZ4bUohP1,Hard Drive,0.817,0.699,10,-5.379,0,0.355,0.216,0.000112,0.115,0.664,101.101,audio_features,4tw57jakL7TFEdZ4bUohP1,spotify:track:4tw57jakL7TFEdZ4bUohP1,https://api.spotify.com/v1/tracks/4tw57jakL7TFEdZ4bUohP1,https://api.spotify.com/v1/audio-analysis/4tw57jakL7TFEdZ4bUohP1,168751,4
