,track_name,artist,album,release_date,explicit,track_id,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
308,Golden Brown,The Stranglers,La Folie,1981,False,2AX5E86cn9n2dgioZEjirI,spotify:track:2AX5E86cn9n2dgioZEjirI,0.562,0.383,6,-15.474,1,0.0304,0.143,0.124,0.138,0.599,93.764,audio_features,2AX5E86cn9n2dgioZEjirI,spotify:track:2AX5E86cn9n2dgioZEjirI,https://api.spotify.com/v1/tracks/2AX5E86cn9n2dgioZEjirI,https://api.spotify.com/v1/audio-analysis/2AX5E86cn9n2dgioZEjirI,206760,3
309,Chain Reaction,Diana Ross,Love And Life: The Very Best Of Diana Ross,2001-10-24,False,2S9lDlH0ZLVwpJiRQUdLJE,spotify:track:2S9lDlH0ZLVwpJiRQUdLJE,0.794,0.55,11,-12.988,1,0.0367,0.155,0.000271,0.113,0.744,127.736,audio_features,2S9lDlH0ZLVwpJiRQUdLJE,spotify:track:2S9lDlH0ZLVwpJiRQUdLJE,https://api.spotify.com/v1/tracks/2S9lDlH0ZLVwpJiRQUdLJE,https://api.spotify.com/v1/audio-analysis/2S9lDlH0ZLVwpJiRQUdLJE,230533,4
310,Gold,Spandau Ballet,Spandau Ballet ''The Story'' The Very Best of (Deluxe),2014-10-10,False,0UYit2SshaoGD45cp21LEI,spotify:track:0UYit2SshaoGD45cp21LEI,0.711,0.74,10,-7.776,0,0.036,0.261,0.0114,0.104,0.638,143.047,audio_features,0UYit2SshaoGD45cp21LEI,spotify:track:0UYit2SshaoGD45cp21LEI,https://api.spotify.com/v1/tracks/0UYit2SshaoGD45cp21LEI,https://api.spotify.com/v1/audio-analysis/0UYit2SshaoGD45cp21LEI,231480,4
311,Loco in Acapulco,Four Tops,Indestructible,1988-02-14,False,7gfAYm7X5HMSuKcO4dy8Wi,spotify:track:7gfAYm7X5HMSuKcO4dy8Wi,0.818,0.705,4,-9.609,1,0.0329,0.413,0.0,0.0269,0.965,123.436,audio_features,7gfAYm7X5HMSuKcO4dy8Wi,spotify:track:7gfAYm7X5HMSuKcO4dy8Wi,https://api.spotify.com/v1/tracks/7gfAYm7X5HMSuKcO4dy8Wi,https://api.spotify.com/v1/audio-analysis/7gfAYm7X5HMSuKcO4dy8Wi,274067,4
312,Come On Eileen,Dexys Midnight Runners,Too Rye Ay,1982-08,False,0EMmVUYs9ZZRHtlADB88uz,spotify:track:0EMmVUYs9ZZRHtlADB88uz,0.45,0.658,2,-7.064,1,0.0472,0.648,3.14e-06,0.264,0.781,106.799,audio_features,0EMmVUYs9ZZRHtlADB88uz,spotify:track:0EMmVUYs9ZZRHtlADB88uz,https://api.spotify.com/v1/tracks/0EMmVUYs9ZZRHtlADB88uz,https://api.spotify.com/v1/audio-analysis/0EMmVUYs9ZZRHtlADB88uz,287307,4
313,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,Whitney,1987-06-02,False,2k1np6GRFvKjgjYfo2g39B,spotify:track:2k1np6GRFvKjgjYfo2g39B,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.814,audio_features,2k1np6GRFvKjgjYfo2g39B,spotify:track:2k1np6GRFvKjgjYfo2g39B,https://api.spotify.com/v1/tracks/2k1np6GRFvKjgjYfo2g39B,https://api.spotify.com/v1/audio-analysis/2k1np6GRFvKjgjYfo2g39B,291293,4
314,Don't Go Breaking My Heart,Elton John,Rock Of The Westies (Remastered),1975-10-24,False,5nPdMALTEd7HOjn16oNf2X,spotify:track:5nPdMALTEd7HOjn16oNf2X,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,audio_features,5nPdMALTEd7HOjn16oNf2X,spotify:track:5nPdMALTEd7HOjn16oNf2X,https://api.spotify.com/v1/tracks/5nPdMALTEd7HOjn16oNf2X,https://api.spotify.com/v1/audio-analysis/5nPdMALTEd7HOjn16oNf2X,275440,4
315,9 To 5,Dolly Parton,Dolly Parton Slipcase,2003,False,5UWYJWoVXRpaLuzzXmHqg8,spotify:track:5UWYJWoVXRpaLuzzXmHqg8,0.554,0.783,6,-5.852,1,0.0457,0.416,1.54e-06,0.631,0.813,105.39,audio_features,5UWYJWoVXRpaLuzzXmHqg8,spotify:track:5UWYJWoVXRpaLuzzXmHqg8,https://api.spotify.com/v1/tracks/5UWYJWoVXRpaLuzzXmHqg8,https://api.spotify.com/v1/audio-analysis/5UWYJWoVXRpaLuzzXmHqg8,162467,4
316,Valerie (feat. Amy Winehouse) - Version Revisited,Mark Ronson,Version Digital Edition,2007-06-22,False,1UxisKljksGRNwJBPp4Tri,spotify:track:1UxisKljksGRNwJBPp4Tri,0.699,0.829,1,-4.898,1,0.0633,0.00243,0.000263,0.0995,0.889,105.811,audio_features,1UxisKljksGRNwJBPp4Tri,spotify:track:1UxisKljksGRNwJBPp4Tri,https://api.spotify.com/v1/tracks/1UxisKljksGRNwJBPp4Tri,https://api.spotify.com/v1/audio-analysis/1UxisKljksGRNwJBPp4Tri,219382,4
317,Walking On Sunshine,Katrina & The Waves,Katrina & The Waves,1985,False,05wIrZSwuaVWhcv5FfqeH0,spotify:track:05wIrZSwuaVWhcv5FfqeH0,0.596,0.869,10,-11.97,1,0.037,0.0116,0.173,0.0678,0.944,109.902,audio_features,05wIrZSwuaVWhcv5FfqeH0,spotify:track:05wIrZSwuaVWhcv5FfqeH0,https://api.spotify.com/v1/tracks/05wIrZSwuaVWhcv5FfqeH0,https://api.spotify.com/v1/audio-analysis/05wIrZSwuaVWhcv5FfqeH0,238733,4
318,Build Me up Buttercup,The Foundations,"Doo Wop & Pop, Vol. 1",2013-01-10,False,61ukXvkg6KwCZDiyexVDsD,spotify:track:61ukXvkg6KwCZDiyexVDsD,0.623,0.644,0,-3.566,1,0.0306,0.352,0.0,0.354,0.899,67.01,audio_features,61ukXvkg6KwCZDiyexVDsD,spotify:track:61ukXvkg6KwCZDiyexVDsD,https://api.spotify.com/v1/tracks/61ukXvkg6KwCZDiyexVDsD,https://api.spotify.com/v1/audio-analysis/61ukXvkg6KwCZDiyexVDsD,179507,4
319,Are You Ready For Love - '79 Version Radio Edit,Elton John,Are You Ready For Love?,2003-01-01,False,3YdJzolD4HFvWGioELW2pC,spotify:track:3YdJzolD4HFvWGioELW2pC,0.806,0.74,2,-4.695,1,0.0313,0.266,0.00237,0.137,0.739,116.507,audio_features,3YdJzolD4HFvWGioELW2pC,spotify:track:3YdJzolD4HFvWGioELW2pC,https://api.spotify.com/v1/tracks/3YdJzolD4HFvWGioELW2pC,https://api.spotify.com/v1/audio-analysis/3YdJzolD4HFvWGioELW2pC,210500,4
320,Uptown Girl,Billy Joel,The Essential Billy Joel,2001-10-02,False,3CSpzkoL1XgDBZ1q9aDCUV,spotify:track:3CSpzkoL1XgDBZ1q9aDCUV,0.696,0.943,4,-2.962,1,0.0431,0.0736,0.0,0.653,0.833,129.003,audio_features,3CSpzkoL1XgDBZ1q9aDCUV,spotify:track:3CSpzkoL1XgDBZ1q9aDCUV,https://api.spotify.com/v1/tracks/3CSpzkoL1XgDBZ1q9aDCUV,https://api.spotify.com/v1/audio-analysis/3CSpzkoL1XgDBZ1q9aDCUV,194867,4
321,The Best - Edit,Tina Turner,Simply the Best,1991-09-30,False,2W2ieVidLIx9TDvxu0ZT6F,spotify:track:2W2ieVidLIx9TDvxu0ZT6F,0.681,0.83,0,-6.088,1,0.0271,0.0149,0.00376,0.214,0.817,103.777,audio_features,2W2ieVidLIx9TDvxu0ZT6F,spotify:track:2W2ieVidLIx9TDvxu0ZT6F,https://api.spotify.com/v1/tracks/2W2ieVidLIx9TDvxu0ZT6F,https://api.spotify.com/v1/audio-analysis/2W2ieVidLIx9TDvxu0ZT6F,250133,4
322,(Your Love Keeps Lifting Me) Higher & Higher,Jackie Wilson,The Ultimate Jackie Wilson,2006,False,4TBBPZks71c60whhq0PgdP,spotify:track:4TBBPZks71c60whhq0PgdP,0.631,0.69,2,-6.676,1,0.0531,0.176,0.0,0.121,0.938,94.574,audio_features,4TBBPZks71c60whhq0PgdP,spotify:track:4TBBPZks71c60whhq0PgdP,https://api.spotify.com/v1/tracks/4TBBPZks71c60whhq0PgdP,https://api.spotify.com/v1/audio-analysis/4TBBPZks71c60whhq0PgdP,181067,4
323,Dancing Queen,ABBA,Arrival,1976,False,01iyCAUm8EvOFqVWYJ3dVX,spotify:track:01iyCAUm8EvOFqVWYJ3dVX,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,audio_features,01iyCAUm8EvOFqVWYJ3dVX,spotify:track:01iyCAUm8EvOFqVWYJ3dVX,https://api.spotify.com/v1/tracks/01iyCAUm8EvOFqVWYJ3dVX,https://api.spotify.com/v1/audio-analysis/01iyCAUm8EvOFqVWYJ3dVX,230400,4
324,You Make My Dreams,Daryl Hall & John Oates,Hall & Oates,2006-05-15,False,1ZBXN4gljtuHvPLqsEQ1VM,spotify:track:1ZBXN4gljtuHvPLqsEQ1VM,0.74,0.544,5,-7.033,1,0.0533,0.104,0.0413,0.0742,0.903,167.005,audio_features,1ZBXN4gljtuHvPLqsEQ1VM,spotify:track:1ZBXN4gljtuHvPLqsEQ1VM,https://api.spotify.com/v1/tracks/1ZBXN4gljtuHvPLqsEQ1VM,https://api.spotify.com/v1/audio-analysis/1ZBXN4gljtuHvPLqsEQ1VM,183840,4
325,Sir Duke,Stevie Wonder,Songs In The Key Of Life (Reissue),1976-09-28,False,2udw7RDkldLFIPG9WYdVtT,spotify:track:2udw7RDkldLFIPG9WYdVtT,0.588,0.568,6,-9.766,1,0.0672,0.16,0.0,0.0792,0.952,106.938,audio_features,2udw7RDkldLFIPG9WYdVtT,spotify:track:2udw7RDkldLFIPG9WYdVtT,https://api.spotify.com/v1/tracks/2udw7RDkldLFIPG9WYdVtT,https://api.spotify.com/v1/audio-analysis/2udw7RDkldLFIPG9WYdVtT,232760,4
326,Wake Me Up Before You Go-Go,Wham!,80s 100 Hits,2010-02-26,False,6ZEAXknmx2mrO3KgcDNpFI,spotify:track:6ZEAXknmx2mrO3KgcDNpFI,0.586,0.651,0,-10.16,1,0.048,0.144,0.0,0.489,0.901,81.397,audio_features,6ZEAXknmx2mrO3KgcDNpFI,spotify:track:6ZEAXknmx2mrO3KgcDNpFI,https://api.spotify.com/v1/tracks/6ZEAXknmx2mrO3KgcDNpFI,https://api.spotify.com/v1/audio-analysis/6ZEAXknmx2mrO3KgcDNpFI,223067,4
327,Everywhere,Fleetwood Mac,Tango In The Night,1987-04-13,False,6i8ecOsx4J2Px1maiqzqoG,spotify:track:6i8ecOsx4J2Px1maiqzqoG,0.69,0.54,4,-10.516,1,0.0317,0.218,0.00657,0.115,0.764,114.846,audio_features,6i8ecOsx4J2Px1maiqzqoG,spotify:track:6i8ecOsx4J2Px1maiqzqoG,https://api.spotify.com/v1/tracks/6i8ecOsx4J2Px1maiqzqoG,https://api.spotify.com/v1/audio-analysis/6i8ecOsx4J2Px1maiqzqoG,222733,4
328,Shout,Lulu,The EP Collection,1996-11-07,False,317IZhdCGvInrl3vcmxOlq,spotify:track:317IZhdCGvInrl3vcmxOlq,0.443,0.715,4,-10.329,1,0.0372,0.248,0.000541,0.459,0.872,143.655,audio_features,317IZhdCGvInrl3vcmxOlq,spotify:track:317IZhdCGvInrl3vcmxOlq,https://api.spotify.com/v1/tracks/317IZhdCGvInrl3vcmxOlq,https://api.spotify.com/v1/audio-analysis/317IZhdCGvInrl3vcmxOlq,172133,4
329,I'm Coming Out,Diana Ross,Diana,1980-05-22,False,0ew27xRdxSexrWbODuLfeE,spotify:track:0ew27xRdxSexrWbODuLfeE,0.739,0.917,5,-4.459,1,0.0504,0.177,0.119,0.0834,0.749,110.163,audio_features,0ew27xRdxSexrWbODuLfeE,spotify:track:0ew27xRdxSexrWbODuLfeE,https://api.spotify.com/v1/tracks/0ew27xRdxSexrWbODuLfeE,https://api.spotify.com/v1/audio-analysis/0ew27xRdxSexrWbODuLfeE,325267,4
330,I Want You Back,The Jackson 5,The Ultimate Collection: Jackson 5,1996-01-01,False,5LN9F6c1Okx7Yrwd6GO8tu,spotify:track:5LN9F6c1Okx7Yrwd6GO8tu,0.672,0.592,8,-8.175,1,0.0338,0.47,0.00393,0.159,0.927,98.201,audio_features,5LN9F6c1Okx7Yrwd6GO8tu,spotify:track:5LN9F6c1Okx7Yrwd6GO8tu,https://api.spotify.com/v1/tracks/5LN9F6c1Okx7Yrwd6GO8tu,https://api.spotify.com/v1/audio-analysis/5LN9F6c1Okx7Yrwd6GO8tu,179960,4
331,Young Hearts Run Free,Candi Staton,Young Hearts Run Free (US Internet Release),1976,False,3MFa9idQuY4iJLWsZl3tIQ,spotify:track:3MFa9idQuY4iJLWsZl3tIQ,0.653,0.652,7,-9.304,0,0.0427,0.13,1.58e-05,0.202,0.846,115.388,audio_features,3MFa9idQuY4iJLWsZl3tIQ,spotify:track:3MFa9idQuY4iJLWsZl3tIQ,https://api.spotify.com/v1/tracks/3MFa9idQuY4iJLWsZl3tIQ,https://api.spotify.com/v1/audio-analysis/3MFa9idQuY4iJLWsZl3tIQ,248360,4
332,"December, 1963 (Oh, What a Night)",Frankie Valli & The Four Seasons,Jersey Boys: Music From The Motion Picture And Broadway Musical,2014-06-20,False,7IFrc7EJpIAYRCqWEQWYHc,spotify:track:7IFrc7EJpIAYRCqWEQWYHc,0.724,0.663,1,-7.451,1,0.025,0.0697,3.77e-06,0.124,0.964,104.41,audio_features,7IFrc7EJpIAYRCqWEQWYHc,spotify:track:7IFrc7EJpIAYRCqWEQWYHc,https://api.spotify.com/v1/tracks/7IFrc7EJpIAYRCqWEQWYHc,https://api.spotify.com/v1/audio-analysis/7IFrc7EJpIAYRCqWEQWYHc,193893,4
333,You Can't Hurry Love,The Supremes,Favorites,2008-01-01,False,69Qa7czzqraPWZgxpQN405,spotify:track:69Qa7czzqraPWZgxpQN405,0.617,0.81,10,-6.513,1,0.0798,0.762,0.0,0.134,0.65,97.389,audio_features,69Qa7czzqraPWZgxpQN405,spotify:track:69Qa7czzqraPWZgxpQN405,https://api.spotify.com/v1/tracks/69Qa7czzqraPWZgxpQN405,https://api.spotify.com/v1/audio-analysis/69Qa7czzqraPWZgxpQN405,165080,4
334,Footloose,Kenny Loggins,Clasicos Del Cine,2010-02-15,False,6ijK0byhkfjqMQcLrzSIbl,spotify:track:6ijK0byhkfjqMQcLrzSIbl,0.55,0.917,9,-6.338,1,0.0642,0.0748,6.7e-06,0.0787,0.496,174.085,audio_features,6ijK0byhkfjqMQcLrzSIbl,spotify:track:6ijK0byhkfjqMQcLrzSIbl,https://api.spotify.com/v1/tracks/6ijK0byhkfjqMQcLrzSIbl,https://api.spotify.com/v1/audio-analysis/6ijK0byhkfjqMQcLrzSIbl,219733,4
335,Keep On Movin',Five,Invincible,1999-11-08,False,0mrU1w2UMIZnR2I6oguwGz,spotify:track:0mrU1w2UMIZnR2I6oguwGz,0.742,0.855,7,-7.794,1,0.0332,0.0345,0.0,0.0689,0.962,135.014,audio_features,0mrU1w2UMIZnR2I6oguwGz,spotify:track:0mrU1w2UMIZnR2I6oguwGz,https://api.spotify.com/v1/tracks/0mrU1w2UMIZnR2I6oguwGz,https://api.spotify.com/v1/audio-analysis/0mrU1w2UMIZnR2I6oguwGz,197400,4
336,Take A Chance On Me,ABBA,The Album,1977,False,4bykJp7dORR4GoLCZiQbU0,spotify:track:4bykJp7dORR4GoLCZiQbU0,0.687,0.68,11,-7.976,1,0.0256,0.182,0.0,0.274,0.924,107.041,audio_features,4bykJp7dORR4GoLCZiQbU0,spotify:track:4bykJp7dORR4GoLCZiQbU0,https://api.spotify.com/v1/tracks/4bykJp7dORR4GoLCZiQbU0,https://api.spotify.com/v1/audio-analysis/4bykJp7dORR4GoLCZiQbU0,243933,4
337,What Makes You Beautiful,One Direction,What Makes You Beautiful,2011-10-28,False,1QxlG2lGedOmKgSMEDcR8D,spotify:track:1QxlG2lGedOmKgSMEDcR8D,0.699,0.827,4,-1.443,1,0.0698,0.0058,0.0,0.0776,0.837,124.988,audio_features,1QxlG2lGedOmKgSMEDcR8D,spotify:track:1QxlG2lGedOmKgSMEDcR8D,https://api.spotify.com/v1/tracks/1QxlG2lGedOmKgSMEDcR8D,https://api.spotify.com/v1/audio-analysis/1QxlG2lGedOmKgSMEDcR8D,198693,4
338,We Are Family,Sister Sledge,We Are Family [Expanded],1979-02-15,False,5IKLwqBQG6KU6MP2zP80Nu,spotify:track:5IKLwqBQG6KU6MP2zP80Nu,0.784,0.893,7,-5.153,0,0.0923,0.3,1.57e-05,0.272,0.819,118.738,audio_features,5IKLwqBQG6KU6MP2zP80Nu,spotify:track:5IKLwqBQG6KU6MP2zP80Nu,https://api.spotify.com/v1/tracks/5IKLwqBQG6KU6MP2zP80Nu,https://api.spotify.com/v1/audio-analysis/5IKLwqBQG6KU6MP2zP80Nu,216733,4
339,Don't Stop Believin',Journey,Escape,1981,False,4bHsxqR3GMrXTxEPLuK5ue,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,audio_features,4bHsxqR3GMrXTxEPLuK5ue,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/tracks/4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/audio-analysis/4bHsxqR3GMrXTxEPLuK5ue,250987,4
340,September,"Earth, Wind & Fire","The Best Of Earth, Wind & Fire Vol.1",1978-11-23,False,6IWkdrBY2O0vfQdfEKGUdF,spotify:track:6IWkdrBY2O0vfQdfEKGUdF,0.693,0.825,9,-7.308,1,0.0301,0.162,0.00144,0.251,0.981,125.892,audio_features,6IWkdrBY2O0vfQdfEKGUdF,spotify:track:6IWkdrBY2O0vfQdfEKGUdF,https://api.spotify.com/v1/tracks/6IWkdrBY2O0vfQdfEKGUdF,https://api.spotify.com/v1/audio-analysis/6IWkdrBY2O0vfQdfEKGUdF,215093,4
341,I'm Every Woman,Chaka Khan,Chaka,1978-10-13,False,1oFiPGBafH9Woo9AMwgBSl,spotify:track:1oFiPGBafH9Woo9AMwgBSl,0.617,0.879,0,-7.564,0,0.0455,0.127,5.71e-05,0.339,0.746,114.453,audio_features,1oFiPGBafH9Woo9AMwgBSl,spotify:track:1oFiPGBafH9Woo9AMwgBSl,https://api.spotify.com/v1/tracks/1oFiPGBafH9Woo9AMwgBSl,https://api.spotify.com/v1/audio-analysis/1oFiPGBafH9Woo9AMwgBSl,247413,4
342,Mr. Brightside,The Killers,Hot Fuss,2004-06-15,False,3n3Ppam7vgaVa1iaRUc9Lp,spotify:track:3n3Ppam7vgaVa1iaRUc9Lp,0.355,0.918,1,-4.36,1,0.0746,0.00119,0.0,0.0971,0.24,148.114,audio_features,3n3Ppam7vgaVa1iaRUc9Lp,spotify:track:3n3Ppam7vgaVa1iaRUc9Lp,https://api.spotify.com/v1/tracks/3n3Ppam7vgaVa1iaRUc9Lp,https://api.spotify.com/v1/audio-analysis/3n3Ppam7vgaVa1iaRUc9Lp,222200,4
343,I Don't Feel Like Dancin' - Radio Edit,Scissor Sisters,I Don't Feel Like Dancin',2006-01-01,False,1qEHgdFqUxFebMPk8s2HLY,spotify:track:1qEHgdFqUxFebMPk8s2HLY,0.711,0.924,7,-3.398,1,0.0282,0.0156,0.0,0.114,0.912,108.033,audio_features,1qEHgdFqUxFebMPk8s2HLY,spotify:track:1qEHgdFqUxFebMPk8s2HLY,https://api.spotify.com/v1/tracks/1qEHgdFqUxFebMPk8s2HLY,https://api.spotify.com/v1/audio-analysis/1qEHgdFqUxFebMPk8s2HLY,248640,4
344,Shut Up and Dance,WALK THE MOON,TALKING IS HARD (Expanded Edition),2014-12-02,False,0kzw2tRyuL9rzipi5ntlIy,spotify:track:0kzw2tRyuL9rzipi5ntlIy,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,audio_features,0kzw2tRyuL9rzipi5ntlIy,spotify:track:0kzw2tRyuL9rzipi5ntlIy,https://api.spotify.com/v1/tracks/0kzw2tRyuL9rzipi5ntlIy,https://api.spotify.com/v1/audio-analysis/0kzw2tRyuL9rzipi5ntlIy,199080,4
345,Forget You,CeeLo Green,The Lady Killer (The Platinum Edition),2010-11-09,False,6zKMARmU2Ue50cucKnIUR6,spotify:track:6zKMARmU2Ue50cucKnIUR6,0.696,0.875,0,-3.682,1,0.0649,0.134,0.0,0.159,0.772,127.39,audio_features,6zKMARmU2Ue50cucKnIUR6,spotify:track:6zKMARmU2Ue50cucKnIUR6,https://api.spotify.com/v1/tracks/6zKMARmU2Ue50cucKnIUR6,https://api.spotify.com/v1/audio-analysis/6zKMARmU2Ue50cucKnIUR6,222733,4
346,You Can Call Me Al,Paul Simon,Graceland (25th Anniversary Deluxe Edition),1986-08-12,False,0qxYx4F3vm1AOnfux6dDxP,spotify:track:0qxYx4F3vm1AOnfux6dDxP,0.776,0.763,5,-8.124,1,0.0535,0.182,0.0065,0.077,0.82,128.433,audio_features,0qxYx4F3vm1AOnfux6dDxP,spotify:track:0qxYx4F3vm1AOnfux6dDxP,https://api.spotify.com/v1/tracks/0qxYx4F3vm1AOnfux6dDxP,https://api.spotify.com/v1/audio-analysis/0qxYx4F3vm1AOnfux6dDxP,280000,4
347,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys,Backstreet's Back,1997-08-12,False,1di1BEgJYzPvXUuinsYJGP,spotify:track:1di1BEgJYzPvXUuinsYJGP,0.731,0.853,10,-4.219,0,0.0363,0.0352,0.0,0.268,0.605,108.016,audio_features,1di1BEgJYzPvXUuinsYJGP,spotify:track:1di1BEgJYzPvXUuinsYJGP,https://api.spotify.com/v1/tracks/1di1BEgJYzPvXUuinsYJGP,https://api.spotify.com/v1/audio-analysis/1di1BEgJYzPvXUuinsYJGP,225360,4
348,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,Voulez-Vous,1979,False,7r5bS08R8d0jZuDZutVeHQ,spotify:track:7r5bS08R8d0jZuDZutVeHQ,0.744,0.495,10,-9.615,1,0.0402,0.0162,0.00825,0.177,0.53,119.541,audio_features,7r5bS08R8d0jZuDZutVeHQ,spotify:track:7r5bS08R8d0jZuDZutVeHQ,https://api.spotify.com/v1/tracks/7r5bS08R8d0jZuDZutVeHQ,https://api.spotify.com/v1/audio-analysis/7r5bS08R8d0jZuDZutVeHQ,294347,4
349,Ain't No Mountain High Enough,Marvin Gaye,United,1967-08-29,False,2H3ZUSE54pST4ubRd5FzFR,spotify:track:2H3ZUSE54pST4ubRd5FzFR,0.669,0.616,11,-10.776,0,0.033,0.482,0.0,0.179,0.818,130.037,audio_features,2H3ZUSE54pST4ubRd5FzFR,spotify:track:2H3ZUSE54pST4ubRd5FzFR,https://api.spotify.com/v1/tracks/2H3ZUSE54pST4ubRd5FzFR,https://api.spotify.com/v1/audio-analysis/2H3ZUSE54pST4ubRd5FzFR,151667,4
350,I Gotta Feeling - Edit,The Black Eyed Peas,I Gotta Feeling,2009-01-01,False,4vL7vh5gE925teuKC3d5wb,spotify:track:4vL7vh5gE925teuKC3d5wb,0.746,0.778,0,-6.17,1,0.0269,0.0486,0.0,0.0713,0.61,127.96,audio_features,4vL7vh5gE925teuKC3d5wb,spotify:track:4vL7vh5gE925teuKC3d5wb,https://api.spotify.com/v1/tracks/4vL7vh5gE925teuKC3d5wb,https://api.spotify.com/v1/audio-analysis/4vL7vh5gE925teuKC3d5wb,245933,4
351,Push The Button,Sugababes,Overloaded,2006-01-01,False,4KktZd9BGHZjW3sK03O4zo,spotify:track:4KktZd9BGHZjW3sK03O4zo,0.961,0.652,8,-5.138,1,0.0619,0.0497,0.0,0.0725,0.818,126.02,audio_features,4KktZd9BGHZjW3sK03O4zo,spotify:track:4KktZd9BGHZjW3sK03O4zo,https://api.spotify.com/v1/tracks/4KktZd9BGHZjW3sK03O4zo,https://api.spotify.com/v1/audio-analysis/4KktZd9BGHZjW3sK03O4zo,218000,4
352,Kiss,Prince,The Hits 2,1993,False,7ttxAFobCmQKOJtyw2IKfJ,spotify:track:7ttxAFobCmQKOJtyw2IKfJ,0.919,0.428,7,-7.186,1,0.113,0.0259,0.000164,0.0344,0.785,111.459,audio_features,7ttxAFobCmQKOJtyw2IKfJ,spotify:track:7ttxAFobCmQKOJtyw2IKfJ,https://api.spotify.com/v1/tracks/7ttxAFobCmQKOJtyw2IKfJ,https://api.spotify.com/v1/audio-analysis/7ttxAFobCmQKOJtyw2IKfJ,225213,4
353,American Boy (feat. Kanye West),Estelle,Shine,2008-03-28,True,41on8RwRh22IHcChAN2gm8,spotify:track:41on8RwRh22IHcChAN2gm8,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,audio_features,41on8RwRh22IHcChAN2gm8,spotify:track:41on8RwRh22IHcChAN2gm8,https://api.spotify.com/v1/tracks/41on8RwRh22IHcChAN2gm8,https://api.spotify.com/v1/audio-analysis/41on8RwRh22IHcChAN2gm8,284733,4
354,Wannabe,Spice Girls,Spice,1996-01-01,False,1Je1IMUlBXcx1Fz0WE7oPT,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,0.768,0.864,11,-6.145,1,0.0324,0.101,0.0,0.162,0.891,110.008,audio_features,1Je1IMUlBXcx1Fz0WE7oPT,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,https://api.spotify.com/v1/tracks/1Je1IMUlBXcx1Fz0WE7oPT,https://api.spotify.com/v1/audio-analysis/1Je1IMUlBXcx1Fz0WE7oPT,173027,4
355,Teenage Dirtbag,Wheatus,Wheatus,1999-02-15,True,25FTMokYEbEWHEdss5JLZS,spotify:track:25FTMokYEbEWHEdss5JLZS,0.625,0.85,4,-3.904,1,0.0495,0.346,0.000233,0.174,0.633,94.661,audio_features,25FTMokYEbEWHEdss5JLZS,spotify:track:25FTMokYEbEWHEdss5JLZS,https://api.spotify.com/v1/tracks/25FTMokYEbEWHEdss5JLZS,https://api.spotify.com/v1/audio-analysis/25FTMokYEbEWHEdss5JLZS,241667,4
356,Higher Love - Single Version,Steve Winwood,80's Pop Number 1's,2007-01-01,False,7yDmjiDuIlGTaWgmvSK9FJ,spotify:track:7yDmjiDuIlGTaWgmvSK9FJ,0.719,0.9,5,-6.686,1,0.0454,0.0683,0.0465,0.397,0.926,98.796,audio_features,7yDmjiDuIlGTaWgmvSK9FJ,spotify:track:7yDmjiDuIlGTaWgmvSK9FJ,https://api.spotify.com/v1/tracks/7yDmjiDuIlGTaWgmvSK9FJ,https://api.spotify.com/v1/audio-analysis/7yDmjiDuIlGTaWgmvSK9FJ,252253,4
357,It's Raining Men,The Weather Girls,It's Raining Men,1982-04-30,False,5kErKPSPv8EgdZ04R3el1K,spotify:track:5kErKPSPv8EgdZ04R3el1K,0.723,0.881,5,-7.178,0,0.0743,0.349,0.000274,0.705,0.658,136.306,audio_features,5kErKPSPv8EgdZ04R3el1K,spotify:track:5kErKPSPv8EgdZ04R3el1K,https://api.spotify.com/v1/tracks/5kErKPSPv8EgdZ04R3el1K,https://api.spotify.com/v1/audio-analysis/5kErKPSPv8EgdZ04R3el1K,212680,4
