,track_name,track_id,track_uri,artist,album_name,album_id,album_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1159,Every Year,1J3nJTFAml96Dfq5MLRGKC,spotify:track:1J3nJTFAml96Dfq5MLRGKC,Sammy Levi,Jah Life Time Presents Works For The Future Volume 3,4rz3XMfjY4kMeQxBD9w2S4,spotify:album:4rz3XMfjY4kMeQxBD9w2S4,0.827,0.467,0,-12.919,1,0.0394,0.0744,0.0857,0.1,0.962,140.61,audio_features,1J3nJTFAml96Dfq5MLRGKC,spotify:track:1J3nJTFAml96Dfq5MLRGKC,https://api.spotify.com/v1/tracks/1J3nJTFAml96Dfq5MLRGKC,https://api.spotify.com/v1/audio-analysis/1J3nJTFAml96Dfq5MLRGKC,198055,4
1160,What's Come Over Me,7zOHeDjMssPILVpDVtYUZO,spotify:track:7zOHeDjMssPILVpDVtYUZO,Sammy Levi,Reggae Magic,7LCetpfOllWCmUhwAVGGYE,spotify:album:7LCetpfOllWCmUhwAVGGYE,0.647,0.631,7,-5.811,1,0.0486,0.018,0.0,0.168,0.647,81.263,audio_features,7zOHeDjMssPILVpDVtYUZO,spotify:track:7zOHeDjMssPILVpDVtYUZO,https://api.spotify.com/v1/tracks/7zOHeDjMssPILVpDVtYUZO,https://api.spotify.com/v1/audio-analysis/7zOHeDjMssPILVpDVtYUZO,239813,4
1161,Every Year,1NwYYWUUk7BglHAFqzn3Zv,spotify:track:1NwYYWUUk7BglHAFqzn3Zv,Sammy Levi,"Works for the Future, Vol. 3",4WK6oJeUrZHxnMG8fTJBA2,spotify:album:4WK6oJeUrZHxnMG8fTJBA2,0.818,0.374,0,-16.186,1,0.0646,0.0665,0.0275,0.05,0.963,140.658,audio_features,1NwYYWUUk7BglHAFqzn3Zv,spotify:track:1NwYYWUUk7BglHAFqzn3Zv,https://api.spotify.com/v1/tracks/1NwYYWUUk7BglHAFqzn3Zv,https://api.spotify.com/v1/audio-analysis/1NwYYWUUk7BglHAFqzn3Zv,216149,4
1162,Youth Man,1v32TW9pELxvdr86wC00yy,spotify:track:1v32TW9pELxvdr86wC00yy,Sammy Levi,Reggae Magic,7LCetpfOllWCmUhwAVGGYE,spotify:album:7LCetpfOllWCmUhwAVGGYE,0.743,0.91,7,-0.272,1,0.0952,0.453,5.4e-05,0.333,0.963,75.613,audio_features,1v32TW9pELxvdr86wC00yy,spotify:track:1v32TW9pELxvdr86wC00yy,https://api.spotify.com/v1/tracks/1v32TW9pELxvdr86wC00yy,https://api.spotify.com/v1/audio-analysis/1v32TW9pELxvdr86wC00yy,233880,4
1163,Youth Man,48kaEYuMsZNc2JvcJFhqHr,spotify:track:48kaEYuMsZNc2JvcJFhqHr,Sammy Levi,Ultimate Reggae Collection Vol.1,7wE9bxhh9KgQHXzYWXxUJz,spotify:album:7wE9bxhh9KgQHXzYWXxUJz,0.767,0.435,0,-12.029,1,0.0675,0.16,2.96e-05,0.567,0.961,75.429,audio_features,48kaEYuMsZNc2JvcJFhqHr,spotify:track:48kaEYuMsZNc2JvcJFhqHr,https://api.spotify.com/v1/tracks/48kaEYuMsZNc2JvcJFhqHr,https://api.spotify.com/v1/audio-analysis/48kaEYuMsZNc2JvcJFhqHr,218253,4
1164,10 Lb Box a Dub,3YYmE1H7woWRnQgYpF8M4F,spotify:track:3YYmE1H7woWRnQgYpF8M4F,Sammy Levi,Vacuum Sweeper,2nJdaKwhRY6CeErF0wmZom,spotify:album:2nJdaKwhRY6CeErF0wmZom,0.809,0.594,2,-9.139,0,0.278,0.128,0.0,0.119,0.86,168.006,audio_features,3YYmE1H7woWRnQgYpF8M4F,spotify:track:3YYmE1H7woWRnQgYpF8M4F,https://api.spotify.com/v1/tracks/3YYmE1H7woWRnQgYpF8M4F,https://api.spotify.com/v1/audio-analysis/3YYmE1H7woWRnQgYpF8M4F,163520,4
1165,Nieves De Enero,5BNSV9jHfAonGIafTU4Wrs,spotify:track:5BNSV9jHfAonGIafTU4Wrs,Chalino Sanchez,Nieves De Enero,3Poo7dfLjlhV1kqNdzmyBC,spotify:album:3Poo7dfLjlhV1kqNdzmyBC,0.426,0.504,0,-6.865,1,0.0636,0.703,4.22e-05,0.0911,0.687,186.379,audio_features,5BNSV9jHfAonGIafTU4Wrs,spotify:track:5BNSV9jHfAonGIafTU4Wrs,https://api.spotify.com/v1/tracks/5BNSV9jHfAonGIafTU4Wrs,https://api.spotify.com/v1/audio-analysis/5BNSV9jHfAonGIafTU4Wrs,213159,3
1166,Alma Enamorada,1ZsR2xBtTRG1y9Xu2TLgDn,spotify:track:1ZsR2xBtTRG1y9Xu2TLgDn,Chalino Sanchez,Alma Enamorada,1y8Ha4gflL877QQ1MViILD,spotify:album:1y8Ha4gflL877QQ1MViILD,0.493,0.61,5,-6.992,1,0.0454,0.704,1.29e-05,0.0878,0.935,165.832,audio_features,1ZsR2xBtTRG1y9Xu2TLgDn,spotify:track:1ZsR2xBtTRG1y9Xu2TLgDn,https://api.spotify.com/v1/tracks/1ZsR2xBtTRG1y9Xu2TLgDn,https://api.spotify.com/v1/audio-analysis/1ZsR2xBtTRG1y9Xu2TLgDn,175891,3
1167,Prenda Del Alma,0JzcrTNUXP82pS5SnfimyA,spotify:track:0JzcrTNUXP82pS5SnfimyA,Chalino Sanchez,Alma Enamorada,1y8Ha4gflL877QQ1MViILD,spotify:album:1y8Ha4gflL877QQ1MViILD,0.414,0.514,8,-8.4,1,0.0405,0.676,4.19e-05,0.0579,0.789,170.933,audio_features,0JzcrTNUXP82pS5SnfimyA,spotify:track:0JzcrTNUXP82pS5SnfimyA,https://api.spotify.com/v1/tracks/0JzcrTNUXP82pS5SnfimyA,https://api.spotify.com/v1/audio-analysis/0JzcrTNUXP82pS5SnfimyA,200690,3
1168,El Crimen De Culiacan,2do8YtW8qv4gVlCZcXKkt4,spotify:track:2do8YtW8qv4gVlCZcXKkt4,Chalino Sanchez,Nieves De Enero,3Poo7dfLjlhV1kqNdzmyBC,spotify:album:3Poo7dfLjlhV1kqNdzmyBC,0.728,0.618,7,-7.197,1,0.0368,0.708,0.000492,0.0715,0.91,97.278,audio_features,2do8YtW8qv4gVlCZcXKkt4,spotify:track:2do8YtW8qv4gVlCZcXKkt4,https://api.spotify.com/v1/tracks/2do8YtW8qv4gVlCZcXKkt4,https://api.spotify.com/v1/audio-analysis/2do8YtW8qv4gVlCZcXKkt4,190497,1
1169,Hermanos Mata,6XMGVTcE2xH63QBEURHWIn,spotify:track:6XMGVTcE2xH63QBEURHWIn,Chalino Sanchez,Nieves De Enero,3Poo7dfLjlhV1kqNdzmyBC,spotify:album:3Poo7dfLjlhV1kqNdzmyBC,0.717,0.512,2,-7.591,1,0.0404,0.701,0.000413,0.0919,0.831,98.891,audio_features,6XMGVTcE2xH63QBEURHWIn,spotify:track:6XMGVTcE2xH63QBEURHWIn,https://api.spotify.com/v1/tracks/6XMGVTcE2xH63QBEURHWIn,https://api.spotify.com/v1/audio-analysis/6XMGVTcE2xH63QBEURHWIn,228849,1
1170,Los Chismes,2bZsByr8I3YKWeXOB5QKi6,spotify:track:2bZsByr8I3YKWeXOB5QKi6,Chalino Sanchez,Alma Enamorada,1y8Ha4gflL877QQ1MViILD,spotify:album:1y8Ha4gflL877QQ1MViILD,0.779,0.737,8,-8.036,1,0.0368,0.566,0.000279,0.103,0.943,121.18,audio_features,2bZsByr8I3YKWeXOB5QKi6,spotify:track:2bZsByr8I3YKWeXOB5QKi6,https://api.spotify.com/v1/tracks/2bZsByr8I3YKWeXOB5QKi6,https://api.spotify.com/v1/audio-analysis/2bZsByr8I3YKWeXOB5QKi6,179212,4
1171,Florita Del Alma,1Y3PD4Mm5FnDX820aGO4Ag,spotify:track:1Y3PD4Mm5FnDX820aGO4Ag,Chalino Sanchez,Nieves De Enero,3Poo7dfLjlhV1kqNdzmyBC,spotify:album:3Poo7dfLjlhV1kqNdzmyBC,0.457,0.566,2,-7.122,1,0.101,0.645,7.57e-06,0.101,0.74,182.99,audio_features,1Y3PD4Mm5FnDX820aGO4Ag,spotify:track:1Y3PD4Mm5FnDX820aGO4Ag,https://api.spotify.com/v1/tracks/1Y3PD4Mm5FnDX820aGO4Ag,https://api.spotify.com/v1/audio-analysis/1Y3PD4Mm5FnDX820aGO4Ag,175102,3
1172,Mario Peralta,6vNfwaopj623mACqlbCv2X,spotify:track:6vNfwaopj623mACqlbCv2X,Chalino Sanchez,Adios A Chalino,520Ht71HQF7tlL9YMJsOeP,spotify:album:520Ht71HQF7tlL9YMJsOeP,0.485,0.483,8,-7.877,1,0.0519,0.44,0.000122,0.227,0.891,195.009,audio_features,6vNfwaopj623mACqlbCv2X,spotify:track:6vNfwaopj623mACqlbCv2X,https://api.spotify.com/v1/tracks/6vNfwaopj623mACqlbCv2X,https://api.spotify.com/v1/audio-analysis/6vNfwaopj623mACqlbCv2X,190938,3
1173,Me Persigue Tu Sombra,6N5NEuSJWpDZJPNhBmBP2C,spotify:track:6N5NEuSJWpDZJPNhBmBP2C,Chalino Sanchez,Nieves De Enero,3Poo7dfLjlhV1kqNdzmyBC,spotify:album:3Poo7dfLjlhV1kqNdzmyBC,0.488,0.534,7,-6.879,1,0.124,0.7,0.00024,0.0313,0.78,181.309,audio_features,6N5NEuSJWpDZJPNhBmBP2C,spotify:track:6N5NEuSJWpDZJPNhBmBP2C,https://api.spotify.com/v1/tracks/6N5NEuSJWpDZJPNhBmBP2C,https://api.spotify.com/v1/audio-analysis/6N5NEuSJWpDZJPNhBmBP2C,212544,3
1174,Ya Despues De Muerto,2SJBj3rrfj6ew0aszvFOTV,spotify:track:2SJBj3rrfj6ew0aszvFOTV,Chalino Sanchez,El Pela Vacas,5pfpRIBionnRJanroz9TM0,spotify:album:5pfpRIBionnRJanroz9TM0,0.709,0.448,0,-4.982,1,0.0437,0.72,5.57e-05,0.0714,0.746,83.906,audio_features,2SJBj3rrfj6ew0aszvFOTV,spotify:track:2SJBj3rrfj6ew0aszvFOTV,https://api.spotify.com/v1/tracks/2SJBj3rrfj6ew0aszvFOTV,https://api.spotify.com/v1/audio-analysis/2SJBj3rrfj6ew0aszvFOTV,145102,3
1175,I Adore You,0mT77W1IlD4vejjpUky6DY,spotify:track:0mT77W1IlD4vejjpUky6DY,Sandra Cross,100% Lovers Rock,5O5NccbpaEc7iZT0jRo9s4,spotify:album:5O5NccbpaEc7iZT0jRo9s4,0.809,0.363,5,-8.784,1,0.06,0.0225,0.00029,0.0565,0.517,133.741,audio_features,0mT77W1IlD4vejjpUky6DY,spotify:track:0mT77W1IlD4vejjpUky6DY,https://api.spotify.com/v1/tracks/0mT77W1IlD4vejjpUky6DY,https://api.spotify.com/v1/audio-analysis/0mT77W1IlD4vejjpUky6DY,239973,4
1176,Country Living,1rgvQa2AB4uldY5JOWAy8t,spotify:track:1rgvQa2AB4uldY5JOWAy8t,Sandra Cross,Country Life,050vEcIIoQh6bviTzwgyCH,spotify:album:050vEcIIoQh6bviTzwgyCH,0.783,0.314,7,-14.353,1,0.043,0.126,0.0,0.154,0.895,83.744,audio_features,1rgvQa2AB4uldY5JOWAy8t,spotify:track:1rgvQa2AB4uldY5JOWAy8t,https://api.spotify.com/v1/tracks/1rgvQa2AB4uldY5JOWAy8t,https://api.spotify.com/v1/audio-analysis/1rgvQa2AB4uldY5JOWAy8t,286400,4
1177,You're Lying,01WAygBz4jFGdmFDzbqMZQ,spotify:track:01WAygBz4jFGdmFDzbqMZQ,Sandra Cross,Country Life,050vEcIIoQh6bviTzwgyCH,spotify:album:050vEcIIoQh6bviTzwgyCH,0.744,0.318,10,-14.581,0,0.103,0.132,2.75e-05,0.0674,0.746,96.559,audio_features,01WAygBz4jFGdmFDzbqMZQ,spotify:track:01WAygBz4jFGdmFDzbqMZQ,https://api.spotify.com/v1/tracks/01WAygBz4jFGdmFDzbqMZQ,https://api.spotify.com/v1/audio-analysis/01WAygBz4jFGdmFDzbqMZQ,264533,4
1178,Put It On,1awyrq2hlcamMnzd7yei8m,spotify:track:1awyrq2hlcamMnzd7yei8m,Sandra Cross,This Is Sandra Cross,3w1Q2Yp2md2NDasZscqV6c,spotify:album:3w1Q2Yp2md2NDasZscqV6c,0.855,0.296,0,-13.08,1,0.149,0.182,0.000356,0.0989,0.887,136.671,audio_features,1awyrq2hlcamMnzd7yei8m,spotify:track:1awyrq2hlcamMnzd7yei8m,https://api.spotify.com/v1/tracks/1awyrq2hlcamMnzd7yei8m,https://api.spotify.com/v1/audio-analysis/1awyrq2hlcamMnzd7yei8m,287800,4
1179,Sound System Girl,2u3nLh9FRH31UPRCmUiM01,spotify:track:2u3nLh9FRH31UPRCmUiM01,Vibronics,Sound System Girl / Fyah Bun,0s1g8NKjFQs4EJJRNicQaT,spotify:album:0s1g8NKjFQs4EJJRNicQaT,0.766,0.875,6,-4.554,0,0.0333,0.0173,0.0,0.067,0.961,136.013,audio_features,2u3nLh9FRH31UPRCmUiM01,spotify:track:2u3nLh9FRH31UPRCmUiM01,https://api.spotify.com/v1/tracks/2u3nLh9FRH31UPRCmUiM01,https://api.spotify.com/v1/audio-analysis/2u3nLh9FRH31UPRCmUiM01,179101,4
1180,I Adore You,4IDIq8qpoSfJAgEH19RprN,spotify:track:4IDIq8qpoSfJAgEH19RprN,Sandra Cross,The Producer Series - Mad Professor,4jA0jSWDoJwmaPEGFOCU1M,spotify:album:4jA0jSWDoJwmaPEGFOCU1M,0.829,0.225,5,-13.229,1,0.0868,0.393,3.91e-06,0.112,0.615,132.185,audio_features,4IDIq8qpoSfJAgEH19RprN,spotify:track:4IDIq8qpoSfJAgEH19RprN,https://api.spotify.com/v1/tracks/4IDIq8qpoSfJAgEH19RprN,https://api.spotify.com/v1/audio-analysis/4IDIq8qpoSfJAgEH19RprN,205067,4
1181,No Getting Over,35lYAtUF4hUVx3fa7RimPZ,spotify:track:35lYAtUF4hUVx3fa7RimPZ,Sandra Cross,"Pure Lovers, Vol. 16",7CdwR94qM2Ra7Az0lhODU0,spotify:album:7CdwR94qM2Ra7Az0lhODU0,0.649,0.573,2,-6.24,1,0.195,0.435,2.31e-05,0.413,0.853,79.507,audio_features,35lYAtUF4hUVx3fa7RimPZ,spotify:track:35lYAtUF4hUVx3fa7RimPZ,https://api.spotify.com/v1/tracks/35lYAtUF4hUVx3fa7RimPZ,https://api.spotify.com/v1/audio-analysis/35lYAtUF4hUVx3fa7RimPZ,233747,4
1182,Jumping Sound,5Yfr3qWmu3tlWs7II3R29q,spotify:track:5Yfr3qWmu3tlWs7II3R29q,Sandra Cross,Jumping Sound,3Rb9uYRn2ijUTIycgO11Lm,spotify:album:3Rb9uYRn2ijUTIycgO11Lm,0.681,0.804,5,-8.068,0,0.0337,0.011,0.00253,0.368,0.818,138.987,audio_features,5Yfr3qWmu3tlWs7II3R29q,spotify:track:5Yfr3qWmu3tlWs7II3R29q,https://api.spotify.com/v1/tracks/5Yfr3qWmu3tlWs7II3R29q,https://api.spotify.com/v1/audio-analysis/5Yfr3qWmu3tlWs7II3R29q,247281,4
1183,Holding On,3xnMGoIOYlGnKEwSTi0jXn,spotify:track:3xnMGoIOYlGnKEwSTi0jXn,Sandra Cross,The Producer Series - Mad Professor,4jA0jSWDoJwmaPEGFOCU1M,spotify:album:4jA0jSWDoJwmaPEGFOCU1M,0.826,0.46,2,-11.135,0,0.129,0.215,0.000205,0.355,0.906,91.611,audio_features,3xnMGoIOYlGnKEwSTi0jXn,spotify:track:3xnMGoIOYlGnKEwSTi0jXn,https://api.spotify.com/v1/tracks/3xnMGoIOYlGnKEwSTi0jXn,https://api.spotify.com/v1/audio-analysis/3xnMGoIOYlGnKEwSTi0jXn,218462,4
1184,Hello There,4yxx2c3KR9J3R8J50V2GVj,spotify:track:4yxx2c3KR9J3R8J50V2GVj,Sandra Cross,Sing,6gPl3nhazKaKXIJLWkMhDZ,spotify:album:6gPl3nhazKaKXIJLWkMhDZ,0.847,0.369,7,-8.668,1,0.109,0.0109,0.00838,0.0973,0.51,140.027,audio_features,4yxx2c3KR9J3R8J50V2GVj,spotify:track:4yxx2c3KR9J3R8J50V2GVj,https://api.spotify.com/v1/tracks/4yxx2c3KR9J3R8J50V2GVj,https://api.spotify.com/v1/audio-analysis/4yxx2c3KR9J3R8J50V2GVj,222560,4
1185,Don't Tell Me Tell Her,5ROjK5xFuLo7H3HaBiqkmj,spotify:track:5ROjK5xFuLo7H3HaBiqkmj,Sandra Reid,"Harmony, Melody & Style (Lovers Rock and Rare Groove in the UK 1975-1992)",5KHbEr4WxZ4k6wb9ApBQVD,spotify:album:5KHbEr4WxZ4k6wb9ApBQVD,0.857,0.375,11,-15.905,1,0.122,0.138,0.000875,0.0919,0.728,159.226,audio_features,5ROjK5xFuLo7H3HaBiqkmj,spotify:track:5ROjK5xFuLo7H3HaBiqkmj,https://api.spotify.com/v1/tracks/5ROjK5xFuLo7H3HaBiqkmj,https://api.spotify.com/v1/audio-analysis/5ROjK5xFuLo7H3HaBiqkmj,357627,4
1186,Ooh Boy,2VJtM9ESkzlKBWKdkl35mi,spotify:track:2VJtM9ESkzlKBWKdkl35mi,Sandra Reid,"The Best of Original British Lovers Rock, Vol. 2",3IBTYmk029g4H9dk23T8eE,spotify:album:3IBTYmk029g4H9dk23T8eE,0.703,0.591,7,-8.124,1,0.0549,0.0678,1.9e-05,0.247,0.528,94.21,audio_features,2VJtM9ESkzlKBWKdkl35mi,spotify:track:2VJtM9ESkzlKBWKdkl35mi,https://api.spotify.com/v1/tracks/2VJtM9ESkzlKBWKdkl35mi,https://api.spotify.com/v1/audio-analysis/2VJtM9ESkzlKBWKdkl35mi,298107,4
1187,Feel So Good,7uOpraKvRGJBwP7pnz806x,spotify:track:7uOpraKvRGJBwP7pnz806x,Sandra Reid,"Reggae Hits, Vol. 1",3KvQD4surUmlRmSJDA2VsD,spotify:album:3KvQD4surUmlRmSJDA2VsD,0.703,0.529,7,-9.877,1,0.0769,0.0122,0.00357,0.0436,0.603,176.524,audio_features,7uOpraKvRGJBwP7pnz806x,spotify:track:7uOpraKvRGJBwP7pnz806x,https://api.spotify.com/v1/tracks/7uOpraKvRGJBwP7pnz806x,https://api.spotify.com/v1/audio-analysis/7uOpraKvRGJBwP7pnz806x,235760,4
1188,Feel so Good,4nh2h9J1sn4U3lja43X5eB,spotify:track:4nh2h9J1sn4U3lja43X5eB,Sandra Reid,"Reggae Hits, Vol. 1",7JqP1OReKkhNueElJMVetl,spotify:album:7JqP1OReKkhNueElJMVetl,0.818,0.598,0,-9.923,0,0.0699,0.209,8.36e-06,0.272,0.691,91.281,audio_features,4nh2h9J1sn4U3lja43X5eB,spotify:track:4nh2h9J1sn4U3lja43X5eB,https://api.spotify.com/v1/tracks/4nh2h9J1sn4U3lja43X5eB,https://api.spotify.com/v1/audio-analysis/4nh2h9J1sn4U3lja43X5eB,291107,4
1189,Caught You in a Lie,5DV4QfODoAmMXrHu7EztdY,spotify:track:5DV4QfODoAmMXrHu7EztdY,Sandra Reid,"Reggae Hits, Vol. 2",1xlGzNYZnWLr4x7n1dDuf0,spotify:album:1xlGzNYZnWLr4x7n1dDuf0,0.818,0.598,0,-9.923,0,0.0699,0.209,8.36e-06,0.272,0.691,91.281,audio_features,5DV4QfODoAmMXrHu7EztdY,spotify:track:5DV4QfODoAmMXrHu7EztdY,https://api.spotify.com/v1/tracks/5DV4QfODoAmMXrHu7EztdY,https://api.spotify.com/v1/audio-analysis/5DV4QfODoAmMXrHu7EztdY,291107,4
1190,Arrane Saveenagh,4g0Nuhqng97gepCXGuMmaV,spotify:track:4g0Nuhqng97gepCXGuMmaV,Sandra Reid,Hal-an-tow: Songs of the Six Celtic Nations,4MlVFMOGsMcJ5M82ofkeQv,spotify:album:4MlVFMOGsMcJ5M82ofkeQv,0.275,0.317,8,-14.482,1,0.0359,0.981,0.513,0.83,0.0844,104.064,audio_features,4g0Nuhqng97gepCXGuMmaV,spotify:track:4g0Nuhqng97gepCXGuMmaV,https://api.spotify.com/v1/tracks/4g0Nuhqng97gepCXGuMmaV,https://api.spotify.com/v1/audio-analysis/4g0Nuhqng97gepCXGuMmaV,362480,4
1191,Blanche Comme La Neige,4w2JR5rFuc3yJWMTPBV2FI,spotify:track:4w2JR5rFuc3yJWMTPBV2FI,Sandra Reid,"La Traversee: Songs from France, Celtic Brittany, Canada and Louisiana",3BhNHIZ6a7lLjCCya7vJgR,spotify:album:3BhNHIZ6a7lLjCCya7vJgR,0.354,0.0107,10,-28.654,1,0.0413,0.987,0.755,0.108,0.135,108.522,audio_features,4w2JR5rFuc3yJWMTPBV2FI,spotify:track:4w2JR5rFuc3yJWMTPBV2FI,https://api.spotify.com/v1/tracks/4w2JR5rFuc3yJWMTPBV2FI,https://api.spotify.com/v1/audio-analysis/4w2JR5rFuc3yJWMTPBV2FI,269200,4
1192,L'Amoureux de Margot,0yMYJCpJaUhEPsgXTl1H0Q,spotify:track:0yMYJCpJaUhEPsgXTl1H0Q,Sandra Reid,"La Traversee: Songs from France, Celtic Brittany, Canada and Louisiana",3BhNHIZ6a7lLjCCya7vJgR,spotify:album:3BhNHIZ6a7lLjCCya7vJgR,0.343,0.0302,7,-21.424,1,0.0399,0.985,0.0052,0.23,0.412,65.801,audio_features,0yMYJCpJaUhEPsgXTl1H0Q,spotify:track:0yMYJCpJaUhEPsgXTl1H0Q,https://api.spotify.com/v1/tracks/0yMYJCpJaUhEPsgXTl1H0Q,https://api.spotify.com/v1/audio-analysis/0yMYJCpJaUhEPsgXTl1H0Q,198693,4
1193,Ma Zadig a ma Mamm,5pZE0nEhbGdpMXPhzXNEeg,spotify:track:5pZE0nEhbGdpMXPhzXNEeg,Sandra Reid,Hal-an-tow: Songs of the Six Celtic Nations,4MlVFMOGsMcJ5M82ofkeQv,spotify:album:4MlVFMOGsMcJ5M82ofkeQv,0.564,0.175,9,-12.567,1,0.0451,0.831,3.24e-06,0.119,0.357,148.761,audio_features,5pZE0nEhbGdpMXPhzXNEeg,spotify:track:5pZE0nEhbGdpMXPhzXNEeg,https://api.spotify.com/v1/tracks/5pZE0nEhbGdpMXPhzXNEeg,https://api.spotify.com/v1/audio-analysis/5pZE0nEhbGdpMXPhzXNEeg,146453,4
1194,Bendir Solo,4Q9WpavE7Wiy0zuLPnCjCH,spotify:track:4Q9WpavE7Wiy0zuLPnCjCH,Sandra Reid,Hal-an-tow: Songs of the Six Celtic Nations,4MlVFMOGsMcJ5M82ofkeQv,spotify:album:4MlVFMOGsMcJ5M82ofkeQv,0.424,0.275,1,-24.07,0,0.0598,0.867,0.796,0.114,0.204,175.201,audio_features,4Q9WpavE7Wiy0zuLPnCjCH,spotify:track:4Q9WpavE7Wiy0zuLPnCjCH,https://api.spotify.com/v1/tracks/4Q9WpavE7Wiy0zuLPnCjCH,https://api.spotify.com/v1/audio-analysis/4Q9WpavE7Wiy0zuLPnCjCH,125160,4
1195,I Worship You Almighty God,0YT1JG3BFs290jFmkuSZ9S,spotify:track:0YT1JG3BFs290jFmkuSZ9S,Simplicity Praise,Volume 4 - Saxophone,5V2chpg7kyECqjpPBQNIqd,spotify:album:5V2chpg7kyECqjpPBQNIqd,0.348,0.21,5,-6.704,1,0.0332,0.95,0.675,0.0829,0.191,82.068,audio_features,0YT1JG3BFs290jFmkuSZ9S,spotify:track:0YT1JG3BFs290jFmkuSZ9S,https://api.spotify.com/v1/tracks/0YT1JG3BFs290jFmkuSZ9S,https://api.spotify.com/v1/audio-analysis/0YT1JG3BFs290jFmkuSZ9S,259373,5
1196,"Lord, I Lift Your Name On High",1oe03szmc7zgqKU7xn79PN,spotify:track:1oe03szmc7zgqKU7xn79PN,Simplicity Praise,Volume 4 - Saxophone,5V2chpg7kyECqjpPBQNIqd,spotify:album:5V2chpg7kyECqjpPBQNIqd,0.607,0.174,7,-10.613,1,0.0336,0.933,0.168,0.0825,0.271,120.23,audio_features,1oe03szmc7zgqKU7xn79PN,spotify:track:1oe03szmc7zgqKU7xn79PN,https://api.spotify.com/v1/tracks/1oe03szmc7zgqKU7xn79PN,https://api.spotify.com/v1/audio-analysis/1oe03szmc7zgqKU7xn79PN,259467,4
1197,Holy Ground,5oRIge6oAnH0nWkJjvNq6h,spotify:track:5oRIge6oAnH0nWkJjvNq6h,Simplicity Praise,Volume 4 - Saxophone,5V2chpg7kyECqjpPBQNIqd,spotify:album:5V2chpg7kyECqjpPBQNIqd,0.529,0.173,3,-10.246,1,0.0307,0.957,0.913,0.236,0.19,110.028,audio_features,5oRIge6oAnH0nWkJjvNq6h,spotify:track:5oRIge6oAnH0nWkJjvNq6h,https://api.spotify.com/v1/tracks/5oRIge6oAnH0nWkJjvNq6h,https://api.spotify.com/v1/audio-analysis/5oRIge6oAnH0nWkJjvNq6h,267627,4
1198,Awesome God,7o265VFY76k7eGfv6llK0z,spotify:track:7o265VFY76k7eGfv6llK0z,Simplicity Praise,Volume 1 - Piano,15Wv9OO6zW7sPjdtot7UO3,spotify:album:15Wv9OO6zW7sPjdtot7UO3,0.277,0.316,5,-14.358,0,0.0395,0.966,0.922,0.173,0.15,85.866,audio_features,7o265VFY76k7eGfv6llK0z,spotify:track:7o265VFY76k7eGfv6llK0z,https://api.spotify.com/v1/tracks/7o265VFY76k7eGfv6llK0z,https://api.spotify.com/v1/audio-analysis/7o265VFY76k7eGfv6llK0z,233480,3
1199,How Great Thou Art,1JyUb6swOFi8E09bc5MEw3,spotify:track:1JyUb6swOFi8E09bc5MEw3,Simplicity Praise,Volume 2 - Guitar,10dNrWInJGKnmYnkCn6h33,spotify:album:10dNrWInJGKnmYnkCn6h33,0.713,0.0799,0,-15.845,1,0.109,0.989,0.926,0.0987,0.301,123.806,audio_features,1JyUb6swOFi8E09bc5MEw3,spotify:track:1JyUb6swOFi8E09bc5MEw3,https://api.spotify.com/v1/tracks/1JyUb6swOFi8E09bc5MEw3,https://api.spotify.com/v1/audio-analysis/1JyUb6swOFi8E09bc5MEw3,231600,4
1200,Change My Heart Oh God,1XQKj9c3ZoYkKbcXnEyHSX,spotify:track:1XQKj9c3ZoYkKbcXnEyHSX,Simplicity Praise,Volume 9 - Brass,0osLDzvvv7KBjJEXC8Drew,spotify:album:0osLDzvvv7KBjJEXC8Drew,0.365,0.131,0,-22.459,1,0.0327,0.92,0.95,0.0969,0.183,149.567,audio_features,1XQKj9c3ZoYkKbcXnEyHSX,spotify:track:1XQKj9c3ZoYkKbcXnEyHSX,https://api.spotify.com/v1/tracks/1XQKj9c3ZoYkKbcXnEyHSX,https://api.spotify.com/v1/audio-analysis/1XQKj9c3ZoYkKbcXnEyHSX,263933,4
1201,Because He Lives,1Y1eGGFZltXXejOOwdtWrK,spotify:track:1Y1eGGFZltXXejOOwdtWrK,Simplicity Praise,Volume 4 - Saxophone,5V2chpg7kyECqjpPBQNIqd,spotify:album:5V2chpg7kyECqjpPBQNIqd,0.557,0.179,8,-7.091,1,0.0304,0.945,0.05,0.13,0.331,115.927,audio_features,1Y1eGGFZltXXejOOwdtWrK,spotify:track:1Y1eGGFZltXXejOOwdtWrK,https://api.spotify.com/v1/tracks/1Y1eGGFZltXXejOOwdtWrK,https://api.spotify.com/v1/audio-analysis/1Y1eGGFZltXXejOOwdtWrK,269293,4
