,track_name,artist,album,release_date,explicit,track_id,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
7H8XQjZUkocLmykiiGaFGq,Bad Luck Natty,Jah Lion,Colombia Colly,1976-01-01,False,7H8XQjZUkocLmykiiGaFGq,spotify:track:7H8XQjZUkocLmykiiGaFGq,0.895,0.354,0,-12.156,1,0.0519,0.265,0.0,0.0533,0.844,131.949,audio_features,7H8XQjZUkocLmykiiGaFGq,spotify:track:7H8XQjZUkocLmykiiGaFGq,https://api.spotify.com/v1/tracks/7H8XQjZUkocLmykiiGaFGq,https://api.spotify.com/v1/audio-analysis/7H8XQjZUkocLmykiiGaFGq,191560,4,reggae
7HNbI760ncjsufyvRdGvIo,Chapter Three,Joe Gibbs & The Professionals,African Dub All-Mighty Chapter 3,2007-10-23,False,7HNbI760ncjsufyvRdGvIo,spotify:track:7HNbI760ncjsufyvRdGvIo,0.74,0.819,11,-6.774,0,0.0458,0.0112,0.832,0.319,0.687,120.724,audio_features,7HNbI760ncjsufyvRdGvIo,spotify:track:7HNbI760ncjsufyvRdGvIo,https://api.spotify.com/v1/tracks/7HNbI760ncjsufyvRdGvIo,https://api.spotify.com/v1/audio-analysis/7HNbI760ncjsufyvRdGvIo,216973,4,reggae
7HdhTtLNoYb7rX3nhxx20O,Sweet And Dandy,Toots & The Maytals,The Harder They Come,1972-01-01,False,7HdhTtLNoYb7rX3nhxx20O,spotify:track:7HdhTtLNoYb7rX3nhxx20O,0.651,0.634,3,-6.717,1,0.138,0.201,0.0,0.199,0.806,156.4,audio_features,7HdhTtLNoYb7rX3nhxx20O,spotify:track:7HdhTtLNoYb7rX3nhxx20O,https://api.spotify.com/v1/tracks/7HdhTtLNoYb7rX3nhxx20O,https://api.spotify.com/v1/audio-analysis/7HdhTtLNoYb7rX3nhxx20O,179800,4,reggae
7HnDWc93q8aFcqPZVukgho,Rockstone,Black Uhuru,Red,2003-01-01,False,7HnDWc93q8aFcqPZVukgho,spotify:track:7HnDWc93q8aFcqPZVukgho,0.886,0.706,0,-7.766,1,0.0547,0.0711,0.00557,0.26,0.888,132.114,audio_features,7HnDWc93q8aFcqPZVukgho,spotify:track:7HnDWc93q8aFcqPZVukgho,https://api.spotify.com/v1/tracks/7HnDWc93q8aFcqPZVukgho,https://api.spotify.com/v1/audio-analysis/7HnDWc93q8aFcqPZVukgho,280520,4,reggae
7HrXkDaGGJ7U5ZmFfFugdD,I Shot The Sheriff - Live At The Roxy,Bob Marley & The Wailers,Live At The Roxy - The Complete Concert,2003-01-01,False,7HrXkDaGGJ7U5ZmFfFugdD,spotify:track:7HrXkDaGGJ7U5ZmFfFugdD,0.727,0.795,6,-5.226,0,0.115,0.533,0.000105,0.71,0.772,139.57,audio_features,7HrXkDaGGJ7U5ZmFfFugdD,spotify:track:7HrXkDaGGJ7U5ZmFfFugdD,https://api.spotify.com/v1/tracks/7HrXkDaGGJ7U5ZmFfFugdD,https://api.spotify.com/v1/audio-analysis/7HrXkDaGGJ7U5ZmFfFugdD,393480,4,reggae
7I5mipNJpTQHKHeNYT2AuA,Jah Jah Ah Natty Dread,The Upsetters,Return Of The Super Ape,1978,False,7I5mipNJpTQHKHeNYT2AuA,spotify:track:7I5mipNJpTQHKHeNYT2AuA,0.622,0.433,9,-13.206,0,0.128,0.154,4.67e-06,0.221,0.499,131.85,audio_features,7I5mipNJpTQHKHeNYT2AuA,spotify:track:7I5mipNJpTQHKHeNYT2AuA,https://api.spotify.com/v1/tracks/7I5mipNJpTQHKHeNYT2AuA,https://api.spotify.com/v1/audio-analysis/7I5mipNJpTQHKHeNYT2AuA,214960,4,reggae
7IoLF0rxef76sAYPVspoKs,None Shall Escape the Judgement,Johnny Clarke,Don Letts Presents the Mighty Trojan Sound,2003-07-01,False,7IoLF0rxef76sAYPVspoKs,spotify:track:7IoLF0rxef76sAYPVspoKs,0.731,0.606,1,-7.532,1,0.034,0.12,0.0,0.12,0.955,102.276,audio_features,7IoLF0rxef76sAYPVspoKs,spotify:track:7IoLF0rxef76sAYPVspoKs,https://api.spotify.com/v1/tracks/7IoLF0rxef76sAYPVspoKs,https://api.spotify.com/v1/audio-analysis/7IoLF0rxef76sAYPVspoKs,193235,4,reggae
7KBbvADbOdP4oTdJqhGufr,I'm Still Waiting,Don Campbell,"Sons Of Jamaica, Vol. 1",2015-11-06,False,7KBbvADbOdP4oTdJqhGufr,spotify:track:7KBbvADbOdP4oTdJqhGufr,0.678,0.577,7,-5.798,1,0.0397,0.69,1.38e-05,0.0607,0.57,86.014,audio_features,7KBbvADbOdP4oTdJqhGufr,spotify:track:7KBbvADbOdP4oTdJqhGufr,https://api.spotify.com/v1/tracks/7KBbvADbOdP4oTdJqhGufr,https://api.spotify.com/v1/audio-analysis/7KBbvADbOdP4oTdJqhGufr,208947,4,reggae
7KBbvADbOdP4oTdJqhGufr,I'm Still Waiting,Don Campbell,"Sons Of Jamaica, Vol. 1",2015-11-06,False,7KBbvADbOdP4oTdJqhGufr,spotify:track:7KBbvADbOdP4oTdJqhGufr,0.678,0.577,7,-5.798,1,0.0397,0.69,1.38e-05,0.0607,0.57,86.014,audio_features,7KBbvADbOdP4oTdJqhGufr,spotify:track:7KBbvADbOdP4oTdJqhGufr,https://api.spotify.com/v1/tracks/7KBbvADbOdP4oTdJqhGufr,https://api.spotify.com/v1/audio-analysis/7KBbvADbOdP4oTdJqhGufr,208947,4,reggae
7KBbvADbOdP4oTdJqhGufr,I'm Still Waiting,Don Campbell,"Sons Of Jamaica, Vol. 1",2015-11-06,False,7KBbvADbOdP4oTdJqhGufr,spotify:track:7KBbvADbOdP4oTdJqhGufr,0.678,0.577,7,-5.798,1,0.0397,0.69,1.38e-05,0.0607,0.57,86.014,audio_features,7KBbvADbOdP4oTdJqhGufr,spotify:track:7KBbvADbOdP4oTdJqhGufr,https://api.spotify.com/v1/tracks/7KBbvADbOdP4oTdJqhGufr,https://api.spotify.com/v1/audio-analysis/7KBbvADbOdP4oTdJqhGufr,208947,4,reggae
7KBbvADbOdP4oTdJqhGufr,I'm Still Waiting,Don Campbell,"Sons Of Jamaica, Vol. 1",2015-11-06,False,7KBbvADbOdP4oTdJqhGufr,spotify:track:7KBbvADbOdP4oTdJqhGufr,0.678,0.577,7,-5.798,1,0.0397,0.69,1.38e-05,0.0607,0.57,86.014,audio_features,7KBbvADbOdP4oTdJqhGufr,spotify:track:7KBbvADbOdP4oTdJqhGufr,https://api.spotify.com/v1/tracks/7KBbvADbOdP4oTdJqhGufr,https://api.spotify.com/v1/audio-analysis/7KBbvADbOdP4oTdJqhGufr,208947,4,reggae
7KHJKLXF5uCgKzEKAdPEiC,Light It Up,Morgan Heritage,Strictly Roots,2015-06-08,False,7KHJKLXF5uCgKzEKAdPEiC,spotify:track:7KHJKLXF5uCgKzEKAdPEiC,0.682,0.764,5,-3.162,0,0.124,0.0703,0.0,0.171,0.682,142.239,audio_features,7KHJKLXF5uCgKzEKAdPEiC,spotify:track:7KHJKLXF5uCgKzEKAdPEiC,https://api.spotify.com/v1/tracks/7KHJKLXF5uCgKzEKAdPEiC,https://api.spotify.com/v1/audio-analysis/7KHJKLXF5uCgKzEKAdPEiC,256547,4,reggae
7KTRn3NIAxkinbW3aInzBD,Don't Take My Ganja,HIRIE,Wandering Soul,2016-08-26,False,7KTRn3NIAxkinbW3aInzBD,spotify:track:7KTRn3NIAxkinbW3aInzBD,0.683,0.604,0,-5.916,1,0.0314,0.28,0.0207,0.753,0.763,127.017,audio_features,7KTRn3NIAxkinbW3aInzBD,spotify:track:7KTRn3NIAxkinbW3aInzBD,https://api.spotify.com/v1/tracks/7KTRn3NIAxkinbW3aInzBD,https://api.spotify.com/v1/audio-analysis/7KTRn3NIAxkinbW3aInzBD,279667,4,reggae
7KTRn3NIAxkinbW3aInzBD,Don't Take My Ganja,HIRIE,Wandering Soul,2016-08-26,False,7KTRn3NIAxkinbW3aInzBD,spotify:track:7KTRn3NIAxkinbW3aInzBD,0.683,0.604,0,-5.916,1,0.0314,0.28,0.0207,0.753,0.763,127.017,audio_features,7KTRn3NIAxkinbW3aInzBD,spotify:track:7KTRn3NIAxkinbW3aInzBD,https://api.spotify.com/v1/tracks/7KTRn3NIAxkinbW3aInzBD,https://api.spotify.com/v1/audio-analysis/7KTRn3NIAxkinbW3aInzBD,279667,4,reggae
7KTRn3NIAxkinbW3aInzBD,Don't Take My Ganja,HIRIE,Wandering Soul,2016-08-26,False,7KTRn3NIAxkinbW3aInzBD,spotify:track:7KTRn3NIAxkinbW3aInzBD,0.683,0.604,0,-5.916,1,0.0314,0.28,0.0207,0.753,0.763,127.017,audio_features,7KTRn3NIAxkinbW3aInzBD,spotify:track:7KTRn3NIAxkinbW3aInzBD,https://api.spotify.com/v1/tracks/7KTRn3NIAxkinbW3aInzBD,https://api.spotify.com/v1/audio-analysis/7KTRn3NIAxkinbW3aInzBD,279667,4,reggae
7KTRn3NIAxkinbW3aInzBD,Don't Take My Ganja,HIRIE,Wandering Soul,2016-08-26,False,7KTRn3NIAxkinbW3aInzBD,spotify:track:7KTRn3NIAxkinbW3aInzBD,0.683,0.604,0,-5.916,1,0.0314,0.28,0.0207,0.753,0.763,127.017,audio_features,7KTRn3NIAxkinbW3aInzBD,spotify:track:7KTRn3NIAxkinbW3aInzBD,https://api.spotify.com/v1/tracks/7KTRn3NIAxkinbW3aInzBD,https://api.spotify.com/v1/audio-analysis/7KTRn3NIAxkinbW3aInzBD,279667,4,reggae
7KhQx2EJaZIPGsbMAjf4jg,Smile Jamaica,Chronixx,Chronology,2017-07-07,False,7KhQx2EJaZIPGsbMAjf4jg,spotify:track:7KhQx2EJaZIPGsbMAjf4jg,0.796,0.675,8,-6.382,1,0.0916,0.0686,0.0,0.0286,0.935,148.104,audio_features,7KhQx2EJaZIPGsbMAjf4jg,spotify:track:7KhQx2EJaZIPGsbMAjf4jg,https://api.spotify.com/v1/tracks/7KhQx2EJaZIPGsbMAjf4jg,https://api.spotify.com/v1/audio-analysis/7KhQx2EJaZIPGsbMAjf4jg,213149,4,reggae
7LXCMAArc5P31wQycKPRcV,Police State,Tropidelic,Police State,2015-03-21,True,7LXCMAArc5P31wQycKPRcV,spotify:track:7LXCMAArc5P31wQycKPRcV,0.676,0.705,2,-8.458,1,0.0861,0.302,2.47e-06,0.196,0.462,74.886,audio_features,7LXCMAArc5P31wQycKPRcV,spotify:track:7LXCMAArc5P31wQycKPRcV,https://api.spotify.com/v1/tracks/7LXCMAArc5P31wQycKPRcV,https://api.spotify.com/v1/audio-analysis/7LXCMAArc5P31wQycKPRcV,227667,4,reggae
7LfXyN9yKg92p80YNxP9zH,"Trenchtown Rock - Live At The Lyceum, London/1975",Bob Marley & The Wailers,Live!,1975-01-01,False,7LfXyN9yKg92p80YNxP9zH,spotify:track:7LfXyN9yKg92p80YNxP9zH,0.412,0.617,0,-9.704,1,0.0811,0.43,0.00269,0.973,0.811,80.21,audio_features,7LfXyN9yKg92p80YNxP9zH,spotify:track:7LfXyN9yKg92p80YNxP9zH,https://api.spotify.com/v1/tracks/7LfXyN9yKg92p80YNxP9zH,https://api.spotify.com/v1/audio-analysis/7LfXyN9yKg92p80YNxP9zH,263267,4,reggae
7Lop3SnpYQGfIwtRje7lQB,Wide Awake in a Dream,Barry Biggs,Trojan Presents: Lovers Rock,2011-05-24,False,7Lop3SnpYQGfIwtRje7lQB,spotify:track:7Lop3SnpYQGfIwtRje7lQB,0.654,0.513,11,-10.518,0,0.0399,0.0108,2.22e-05,0.248,0.773,130.573,audio_features,7Lop3SnpYQGfIwtRje7lQB,spotify:track:7Lop3SnpYQGfIwtRje7lQB,https://api.spotify.com/v1/tracks/7Lop3SnpYQGfIwtRje7lQB,https://api.spotify.com/v1/audio-analysis/7Lop3SnpYQGfIwtRje7lQB,233907,4,reggae
7Lxxa9wp0GoP7QLzpMIHwh,Sun Is Shining,Bob Marley & The Wailers,Kaya,1978,False,7Lxxa9wp0GoP7QLzpMIHwh,spotify:track:7Lxxa9wp0GoP7QLzpMIHwh,0.79,0.564,10,-7.758,0,0.0536,0.00529,7.21e-05,0.0458,0.637,128.993,audio_features,7Lxxa9wp0GoP7QLzpMIHwh,spotify:track:7Lxxa9wp0GoP7QLzpMIHwh,https://api.spotify.com/v1/tracks/7Lxxa9wp0GoP7QLzpMIHwh,https://api.spotify.com/v1/audio-analysis/7Lxxa9wp0GoP7QLzpMIHwh,298507,4,reggae
7MXK7DwU1DpGFTA31AZW6S,Baby's Got Sauce,G. Love & Special Sauce,G. Love And Special Sauce,1994-05-10,False,7MXK7DwU1DpGFTA31AZW6S,spotify:track:7MXK7DwU1DpGFTA31AZW6S,0.8,0.532,11,-9.937,0,0.136,0.0873,0.0,0.17,0.863,140.156,audio_features,7MXK7DwU1DpGFTA31AZW6S,spotify:track:7MXK7DwU1DpGFTA31AZW6S,https://api.spotify.com/v1/tracks/7MXK7DwU1DpGFTA31AZW6S,https://api.spotify.com/v1/audio-analysis/7MXK7DwU1DpGFTA31AZW6S,233960,4,reggae
7MXRGO22GmGn1iC1Tvp0yt,Africa x Jamaica (feat. Diamond Platnumz & Stonebwoy),Morgan Heritage,Africa x Jamaica (feat. Diamond Platnumz & Stonebwoy),2018-10-19,False,7MXRGO22GmGn1iC1Tvp0yt,spotify:track:7MXRGO22GmGn1iC1Tvp0yt,0.676,0.712,6,-3.406,0,0.371,0.239,0.0,0.138,0.624,125.349,audio_features,7MXRGO22GmGn1iC1Tvp0yt,spotify:track:7MXRGO22GmGn1iC1Tvp0yt,https://api.spotify.com/v1/tracks/7MXRGO22GmGn1iC1Tvp0yt,https://api.spotify.com/v1/audio-analysis/7MXRGO22GmGn1iC1Tvp0yt,206587,5,reggae
7MZT7NCijZVObYxTtytrM0,Solid As A Rock,Sizzla,Da Real Thing,2002-08-01,False,7MZT7NCijZVObYxTtytrM0,spotify:track:7MZT7NCijZVObYxTtytrM0,0.711,0.693,9,-6.043,0,0.194,0.0176,6.78e-06,0.0976,0.568,132.174,audio_features,7MZT7NCijZVObYxTtytrM0,spotify:track:7MZT7NCijZVObYxTtytrM0,https://api.spotify.com/v1/tracks/7MZT7NCijZVObYxTtytrM0,https://api.spotify.com/v1/audio-analysis/7MZT7NCijZVObYxTtytrM0,214533,4,reggae
7a2FaJBUsniyDAOFoopHuM,Black Roses,Barrington Levy,"Original Ragga Muffin, Pt.1",2015-11-13,False,7a2FaJBUsniyDAOFoopHuM,spotify:track:7a2FaJBUsniyDAOFoopHuM,0.815,0.521,1,-7.043,1,0.0795,0.0658,0.00435,0.118,0.87,84.985,audio_features,7a2FaJBUsniyDAOFoopHuM,spotify:track:7a2FaJBUsniyDAOFoopHuM,https://api.spotify.com/v1/tracks/7a2FaJBUsniyDAOFoopHuM,https://api.spotify.com/v1/audio-analysis/7a2FaJBUsniyDAOFoopHuM,187600,4,reggae
7a9YX0VLGF0E35rnsQD4sx,So Rebel,Fortunate Youth,It's All a Jam,2013-03-19,False,7a9YX0VLGF0E35rnsQD4sx,spotify:track:7a9YX0VLGF0E35rnsQD4sx,0.708,0.538,0,-8.519,1,0.0534,0.49,0.0,0.166,0.759,80.014,audio_features,7a9YX0VLGF0E35rnsQD4sx,spotify:track:7a9YX0VLGF0E35rnsQD4sx,https://api.spotify.com/v1/tracks/7a9YX0VLGF0E35rnsQD4sx,https://api.spotify.com/v1/audio-analysis/7a9YX0VLGF0E35rnsQD4sx,223897,4,reggae
7a9aEUk8BuSwXAn5UWQCrM,House Of Dub Version,Augustus Pablo,Rockers Meet King Tubby's In A Fire House,2005-06-20,False,7a9aEUk8BuSwXAn5UWQCrM,spotify:track:7a9aEUk8BuSwXAn5UWQCrM,0.64,0.739,2,-8.215,1,0.166,0.457,0.776,0.127,0.396,146.954,audio_features,7a9aEUk8BuSwXAn5UWQCrM,spotify:track:7a9aEUk8BuSwXAn5UWQCrM,https://api.spotify.com/v1/tracks/7a9aEUk8BuSwXAn5UWQCrM,https://api.spotify.com/v1/audio-analysis/7a9aEUk8BuSwXAn5UWQCrM,263093,4,reggae
7aBxzlaYpjnA0CBtyMtfJ0,Sitting And Watching,Dennis Brown,Love & Hate,2006-10-31,False,7aBxzlaYpjnA0CBtyMtfJ0,spotify:track:7aBxzlaYpjnA0CBtyMtfJ0,0.669,0.488,2,-11.339,1,0.0614,0.282,0.785,0.0521,0.682,79.692,audio_features,7aBxzlaYpjnA0CBtyMtfJ0,spotify:track:7aBxzlaYpjnA0CBtyMtfJ0,https://api.spotify.com/v1/tracks/7aBxzlaYpjnA0CBtyMtfJ0,https://api.spotify.com/v1/audio-analysis/7aBxzlaYpjnA0CBtyMtfJ0,243893,4,reggae
7aNenExBJJmOECJj1905P4,Let Love In,Dennis Brown,Dennis,2017-06-23,False,7aNenExBJJmOECJj1905P4,spotify:track:7aNenExBJJmOECJj1905P4,0.725,0.343,6,-14.411,0,0.0704,0.435,0.289,0.0765,0.696,126.154,audio_features,7aNenExBJJmOECJj1905P4,spotify:track:7aNenExBJJmOECJj1905P4,https://api.spotify.com/v1/tracks/7aNenExBJJmOECJj1905P4,https://api.spotify.com/v1/audio-analysis/7aNenExBJJmOECJj1905P4,249960,4,reggae
7aOJ8AdBqLT2YD9rSUCjUr,One More Load,Ras Ijah,Hail Ras Tafari,2014-05-28,False,7aOJ8AdBqLT2YD9rSUCjUr,spotify:track:7aOJ8AdBqLT2YD9rSUCjUr,0.741,0.773,3,-4.944,0,0.189,0.0891,0.0,0.0952,0.815,159.969,audio_features,7aOJ8AdBqLT2YD9rSUCjUr,spotify:track:7aOJ8AdBqLT2YD9rSUCjUr,https://api.spotify.com/v1/tracks/7aOJ8AdBqLT2YD9rSUCjUr,https://api.spotify.com/v1/audio-analysis/7aOJ8AdBqLT2YD9rSUCjUr,210000,4,reggae
7akBvqTtMzkl1Cl7gyPUsZ,Rockers Meet King Tubby's In A Fire House,Augustus Pablo,Rockers Meet King Tubby's In A Fire House,2005-06-20,False,7akBvqTtMzkl1Cl7gyPUsZ,spotify:track:7akBvqTtMzkl1Cl7gyPUsZ,0.739,0.496,6,-9.833,1,0.0599,0.221,0.818,0.0919,0.634,134.719,audio_features,7akBvqTtMzkl1Cl7gyPUsZ,spotify:track:7akBvqTtMzkl1Cl7gyPUsZ,https://api.spotify.com/v1/tracks/7akBvqTtMzkl1Cl7gyPUsZ,https://api.spotify.com/v1/audio-analysis/7akBvqTtMzkl1Cl7gyPUsZ,242893,4,reggae
7b7HH6KyHyPmdDA0hFtuxC,Finally,Jesse Royal,Lily of da Valley,2017-10-06,False,7b7HH6KyHyPmdDA0hFtuxC,spotify:track:7b7HH6KyHyPmdDA0hFtuxC,0.801,0.734,1,-4.983,1,0.0378,0.262,0.0,0.251,0.814,146.0,audio_features,7b7HH6KyHyPmdDA0hFtuxC,spotify:track:7b7HH6KyHyPmdDA0hFtuxC,https://api.spotify.com/v1/tracks/7b7HH6KyHyPmdDA0hFtuxC,https://api.spotify.com/v1/audio-analysis/7b7HH6KyHyPmdDA0hFtuxC,186680,4,reggae
7b8VoIpyUr1IJp8ugBg1vU,Our Reggae Music,Brown Sugar,"Soul Jazz Records Presents BROWN SUGAR: I'm in Love With a Dreadlocks: Brown Sugar and the Birth of Lovers Rock, 1977-80",1977,False,7b8VoIpyUr1IJp8ugBg1vU,spotify:track:7b8VoIpyUr1IJp8ugBg1vU,0.645,0.665,11,-6.404,1,0.0357,0.451,2.27e-05,0.402,0.618,89.203,audio_features,7b8VoIpyUr1IJp8ugBg1vU,spotify:track:7b8VoIpyUr1IJp8ugBg1vU,https://api.spotify.com/v1/tracks/7b8VoIpyUr1IJp8ugBg1vU,https://api.spotify.com/v1/audio-analysis/7b8VoIpyUr1IJp8ugBg1vU,376040,4,reggae
7bKXH173ebJ4fcL3Wpn9Nh,You Are My Life,Barry Biggs,You're My Life,1977-01-01,False,7bKXH173ebJ4fcL3Wpn9Nh,spotify:track:7bKXH173ebJ4fcL3Wpn9Nh,0.405,0.211,2,-18.726,1,0.0285,0.843,8.68e-05,0.156,0.256,84.307,audio_features,7bKXH173ebJ4fcL3Wpn9Nh,spotify:track:7bKXH173ebJ4fcL3Wpn9Nh,https://api.spotify.com/v1/tracks/7bKXH173ebJ4fcL3Wpn9Nh,https://api.spotify.com/v1/audio-analysis/7bKXH173ebJ4fcL3Wpn9Nh,186000,4,reggae
7bL29XYkdawyqfIvvzwJdG,Dread Lion,The Upsetters,Lee 'Scratch' Perry & The Upsetters: Super Ape & Return of the Super Ape,2012-11-26,False,7bL29XYkdawyqfIvvzwJdG,spotify:track:7bL29XYkdawyqfIvvzwJdG,0.601,0.599,2,-11.517,0,0.0644,0.0296,0.0278,0.162,0.562,133.622,audio_features,7bL29XYkdawyqfIvvzwJdG,spotify:track:7bL29XYkdawyqfIvvzwJdG,https://api.spotify.com/v1/tracks/7bL29XYkdawyqfIvvzwJdG,https://api.spotify.com/v1/audio-analysis/7bL29XYkdawyqfIvvzwJdG,271040,4,reggae
7bgCdTXCIo4vMVRKb6jEIa,Nyahbinghi Voyage,Steel Pulse,Caught You,1980-10-26,False,7bgCdTXCIo4vMVRKb6jEIa,spotify:track:7bgCdTXCIo4vMVRKb6jEIa,0.653,0.369,9,-15.636,0,0.189,0.0115,1.01e-06,0.115,0.897,125.779,audio_features,7bgCdTXCIo4vMVRKb6jEIa,spotify:track:7bgCdTXCIo4vMVRKb6jEIa,https://api.spotify.com/v1/tracks/7bgCdTXCIo4vMVRKb6jEIa,https://api.spotify.com/v1/audio-analysis/7bgCdTXCIo4vMVRKb6jEIa,300493,4,reggae
7cKLOenzViwzoHJWciMIrj,Bam Bam,Sister Nancy,One Two,2002-03-15,False,7cKLOenzViwzoHJWciMIrj,spotify:track:7cKLOenzViwzoHJWciMIrj,0.722,0.605,5,-6.07,1,0.153,0.825,0.0178,0.248,0.709,165.998,audio_features,7cKLOenzViwzoHJWciMIrj,spotify:track:7cKLOenzViwzoHJWciMIrj,https://api.spotify.com/v1/tracks/7cKLOenzViwzoHJWciMIrj,https://api.spotify.com/v1/audio-analysis/7cKLOenzViwzoHJWciMIrj,196507,4,reggae
